Pose,Real_Class,CNN-Score
CHEMBL3398441_size_20_002,Inactive,0.17365
CHEMBL3398441_size_20_003,Inactive,0.16901
CHEMBL3398447_size_20_001,Inactive,0.16728
CHEMBL3398447_size_20_002,Inactive,0.215
CHEMBL3398448_size_20_001,Inactive,0.66711
CHEMBL3398448_size_20_002,Inactive,0.30734
CHEMBL3398448_size_20_003,Inactive,0.34227
CHEMBL3398450_size_20_001,Inactive,0.45606
CHEMBL3398450_size_20_002,Inactive,0.20511
CHEMBL3398450_size_20_003,Inactive,0.18093
CHEMBL3398452_size_20_001,Inactive,0.65118
CHEMBL3398452_size_20_002,Inactive,0.38814
CHEMBL3398453_size_20_001,Inactive,0.3997
CHEMBL3398453_size_20_002,Inactive,0.57298
CHEMBL3398453_size_20_003,Inactive,0.21055
CHEMBL3398453_size_20_004,Inactive,0.25477
CHEMBL3398454_size_20_001,Inactive,0.18085
CHEMBL3398454_size_20_002,Inactive,0.28583
CHEMBL3398457_size_20_001,Inactive,0.55355
CHEMBL3398464_size_20_001,Inactive,0.67508
CHEMBL3401864_size_20_001,Inactive,0.18657
CHEMBL3401864_size_20_002,Inactive,0.12955
CHEMBL3416764_size_20_001,Inactive,0.7616
CHEMBL3416764_size_20_002,Inactive,0.20511
CHEMBL343210_size_20_001,Inactive,0.28749
CHEMBL343210_size_20_002,Inactive,0.32976
CHEMBL343459_size_20_001,Inactive,0.26532
CHEMBL343459_size_20_002,Inactive,0.15585
CHEMBL343459_size_20_003,Inactive,0.25965
CHEMBL34474_size_20_001,Inactive,0.84731
CHEMBL34474_size_20_002,Inactive,0.9083
CHEMBL34474_size_20_003,Inactive,0.37474
CHEMBL354863_size_20_001,Inactive,0.33378
CHEMBL354863_size_20_002,Inactive,0.25467
CHEMBL354863_size_20_003,Inactive,0.24525
CHEMBL354863_size_20_004,Inactive,0.28841
CHEMBL354863_size_20_005,Inactive,0.2896
CHEMBL354863_size_20_006,Inactive,0.28063
CHEMBL358325_size_20_001,Inactive,0.40148
CHEMBL358379_size_20_001,Inactive,0.17726
CHEMBL359053_size_20_001,Inactive,0.24333
CHEMBL359053_size_20_002,Inactive,0.15914
CHEMBL359285_size_20_001,Inactive,0.24596
CHEMBL359285_size_20_002,Inactive,0.26679
CHEMBL359548_size_20_001,Inactive,0.43107
CHEMBL359548_size_20_002,Inactive,0.48865
CHEMBL3597395_size_20_001,Inactive,0.33709
CHEMBL3597400_size_20_001,Inactive,0.46609
CHEMBL3597400_size_20_002,Inactive,0.52242
CHEMBL3597400_size_20_003,Inactive,0.55124
CHEMBL3597400_size_20_004,Inactive,0.40955
CHEMBL3597403_size_20_001,Inactive,0.50719
CHEMBL3597403_size_20_002,Inactive,0.42768
CHEMBL3597403_size_20_003,Inactive,0.41063
CHEMBL3597403_size_20_004,Inactive,0.35567
CHEMBL3597411_size_20_001,Inactive,0.36678
CHEMBL3597411_size_20_002,Inactive,0.36314
CHEMBL3597411_size_20_003,Inactive,0.39135
CHEMBL3597411_size_20_004,Inactive,0.27343
CHEMBL359892_size_20_001,Inactive,0.43598
CHEMBL359892_size_20_002,Inactive,0.35228
CHEMBL359892_size_20_003,Inactive,0.13319
CHEMBL3600934_size_20_001,Inactive,0.10771
CHEMBL3600934_size_20_002,Inactive,0.0767
CHEMBL3601088_size_20_001,Inactive,0.07805
CHEMBL3601090_size_20_001,Inactive,0.30061
CHEMBL3601090_size_20_002,Inactive,0.40639
CHEMBL3601090_size_20_003,Inactive,0.25884
CHEMBL3601091_size_20_001,Inactive,0.26503
CHEMBL3601091_size_20_002,Inactive,0.32771
CHEMBL3601092_size_20_001,Inactive,0.46279
CHEMBL3601092_size_20_002,Inactive,0.22708
CHEMBL3601092_size_20_003,Inactive,0.17752
CHEMBL3601094_size_20_001,Inactive,0.3558
CHEMBL3601094_size_20_002,Inactive,0.21194
CHEMBL3601094_size_20_003,Inactive,0.21073
CHEMBL3601095_size_20_001,Inactive,0.20842
CHEMBL3601095_size_20_002,Inactive,0.20319
CHEMBL3601097_size_20_001,Inactive,0.30631
CHEMBL3601754_size_20_001,Inactive,0.0754
CHEMBL3601755_size_20_001,Inactive,0.08725
CHEMBL3601755_size_20_002,Inactive,0.25563
CHEMBL3601755_size_20_003,Inactive,0.12613
CHEMBL3601875_size_20_001,Inactive,0.09639
CHEMBL3601875_size_20_002,Inactive,0.09649
CHEMBL3601875_size_20_003,Inactive,0.2507
CHEMBL3601875_size_20_004,Inactive,0.05229
CHEMBL3601875_size_20_005,Inactive,0.35969
CHEMBL360368_size_20_001,Inactive,0.50439
CHEMBL360368_size_20_002,Inactive,0.48835
CHEMBL360368_size_20_003,Inactive,0.36395
CHEMBL360420_size_20_001,Inactive,0.67303
CHEMBL360420_size_20_002,Inactive,0.68648
CHEMBL360420_size_20_003,Inactive,0.62008
CHEMBL360420_size_20_004,Inactive,0.29364
CHEMBL360919_size_20_001,Inactive,0.6959
CHEMBL360919_size_20_002,Inactive,0.52757
CHEMBL36268_size_20_001,Inactive,0.53552
CHEMBL36268_size_20_002,Inactive,0.57578
CHEMBL36268_size_20_003,Inactive,0.3976
CHEMBL36268_size_20_004,Inactive,0.15305
CHEMBL363154_size_20_001,Inactive,0.68962
CHEMBL363154_size_20_002,Inactive,0.7482
CHEMBL363154_size_20_003,Inactive,0.61151
CHEMBL363369_size_20_001,Inactive,0.39008
CHEMBL363369_size_20_002,Inactive,0.30651
CHEMBL363369_size_20_003,Inactive,0.50465
CHEMBL363369_size_20_004,Inactive,0.38468
CHEMBL363369_size_20_005,Inactive,0.581
CHEMBL364254_size_20_001,Inactive,0.49527
CHEMBL364254_size_20_002,Inactive,0.73215
CHEMBL364254_size_20_003,Inactive,0.56868
CHEMBL364254_size_20_004,Inactive,0.75088
CHEMBL364254_size_20_005,Inactive,0.50494
CHEMBL364254_size_20_006,Inactive,0.50583
CHEMBL364254_size_20_007,Inactive,0.34626
CHEMBL364748_size_20_001,Inactive,0.35446
CHEMBL364748_size_20_002,Inactive,0.1675
CHEMBL364748_size_20_003,Inactive,0.18325
CHEMBL364748_size_20_004,Inactive,0.2931
CHEMBL364748_size_20_005,Inactive,0.14426
CHEMBL364748_size_20_006,Inactive,0.17779
CHEMBL364900_size_20_001,Inactive,0.46019
CHEMBL366157_size_20_001,Inactive,0.69452
CHEMBL366157_size_20_002,Inactive,0.38721
CHEMBL366157_size_20_003,Inactive,0.29145
CHEMBL366157_size_20_004,Inactive,0.38811
CHEMBL366157_size_20_005,Inactive,0.31862
CHEMBL366220_size_20_001,Inactive,0.53158
CHEMBL366220_size_20_002,Inactive,0.35015
CHEMBL366220_size_20_003,Inactive,0.3229
CHEMBL368931_size_20_001,Inactive,0.74038
CHEMBL368931_size_20_002,Inactive,0.26577
CHEMBL369890_size_20_001,Inactive,0.64801
CHEMBL369890_size_20_002,Inactive,0.64274
CHEMBL370054_size_20_001,Inactive,0.45781
CHEMBL370054_size_20_002,Inactive,0.50537
CHEMBL37013_size_20_001,Inactive,0.42569
CHEMBL37013_size_20_002,Inactive,0.19043
CHEMBL370152_size_20_001,Inactive,0.13899
CHEMBL370152_size_20_002,Inactive,0.34313
CHEMBL370152_size_20_003,Inactive,0.35072
CHEMBL370374_size_20_001,Inactive,0.33266
CHEMBL370374_size_20_002,Inactive,0.41465
CHEMBL370374_size_20_003,Inactive,0.24401
CHEMBL370374_size_20_004,Inactive,0.40419
CHEMBL370374_size_20_005,Inactive,0.37325
CHEMBL370407_size_20_001,Inactive,0.7617
CHEMBL370407_size_20_002,Inactive,0.46285
CHEMBL370443_size_20_001,Inactive,0.45894
CHEMBL370443_size_20_002,Inactive,0.36305
CHEMBL370648_size_20_001,Inactive,0.32268
CHEMBL370648_size_20_002,Inactive,0.49551
CHEMBL371087_size_20_001,Inactive,0.56076
CHEMBL371087_size_20_002,Inactive,0.21085
CHEMBL371091_size_20_001,Inactive,0.6603
CHEMBL371091_size_20_002,Inactive,0.32843
CHEMBL371097_size_20_001,Inactive,0.46205
CHEMBL371097_size_20_002,Inactive,0.46916
CHEMBL371097_size_20_003,Inactive,0.33893
CHEMBL371097_size_20_004,Inactive,0.43422
CHEMBL371112_size_20_001,Inactive,0.2355
CHEMBL371112_size_20_002,Inactive,0.38182
CHEMBL371112_size_20_003,Inactive,0.2532
CHEMBL371120_size_20_001,Inactive,0.48659
CHEMBL371120_size_20_002,Inactive,0.49365
CHEMBL371120_size_20_003,Inactive,0.18761
CHEMBL371120_size_20_004,Inactive,0.11865
CHEMBL371320_size_20_001,Inactive,0.63405
CHEMBL371320_size_20_002,Inactive,0.29653
CHEMBL371320_size_20_003,Inactive,0.31298
CHEMBL371320_size_20_004,Inactive,0.44809
CHEMBL371778_size_20_001,Inactive,0.13484
CHEMBL371778_size_20_002,Inactive,0.14995
CHEMBL371832_size_20_001,Inactive,0.30013
CHEMBL371832_size_20_002,Inactive,0.34981
CHEMBL372091_size_20_001,Inactive,0.35382
CHEMBL372107_size_20_001,Inactive,0.41703
CHEMBL372107_size_20_002,Inactive,0.38556
CHEMBL372412_size_20_001,Inactive,0.58202
CHEMBL372639_size_20_001,Inactive,0.3176
CHEMBL372639_size_20_002,Inactive,0.25928
CHEMBL372780_size_20_001,Inactive,0.4357
CHEMBL372780_size_20_002,Inactive,0.43528
CHEMBL372850_size_20_001,Inactive,0.14136
CHEMBL372850_size_20_002,Inactive,0.25413
CHEMBL372850_size_20_003,Inactive,0.32987
CHEMBL372850_size_20_004,Inactive,0.45421
CHEMBL373048_size_20_001,Inactive,0.20906
CHEMBL373048_size_20_002,Inactive,0.36378
CHEMBL373237_size_20_001,Inactive,0.23992
CHEMBL373318_size_20_001,Inactive,0.32811
CHEMBL373318_size_20_002,Inactive,0.42617
CHEMBL373318_size_20_003,Inactive,0.4845
CHEMBL373318_size_20_004,Inactive,0.3226
CHEMBL373430_size_20_001,Inactive,0.56008
CHEMBL373430_size_20_002,Inactive,0.203
CHEMBL373430_size_20_003,Inactive,0.14804
CHEMBL3734808_size_20_001,Inactive,0.78477
CHEMBL3734808_size_20_002,Inactive,0.66713
CHEMBL3734808_size_20_003,Inactive,0.69329
CHEMBL3734808_size_20_004,Inactive,0.56648
CHEMBL3734886_size_20_001,Inactive,0.64675
CHEMBL3734886_size_20_002,Inactive,0.57931
CHEMBL3734886_size_20_003,Inactive,0.43674
CHEMBL3735292_size_20_001,Inactive,0.6613
CHEMBL3735292_size_20_002,Inactive,0.51744
CHEMBL373554_size_20_001,Inactive,0.49796
CHEMBL373554_size_20_002,Inactive,0.66554
CHEMBL373554_size_20_003,Inactive,0.5777
CHEMBL373554_size_20_004,Inactive,0.38021
CHEMBL373554_size_20_005,Inactive,0.35738
CHEMBL373554_size_20_006,Inactive,0.44683
CHEMBL373591_size_20_001,Inactive,0.75199
CHEMBL373591_size_20_002,Inactive,0.29811
CHEMBL373591_size_20_003,Inactive,0.42936
CHEMBL373605_size_20_001,Inactive,0.62928
CHEMBL373605_size_20_002,Inactive,0.60928
CHEMBL373605_size_20_003,Inactive,0.64118
CHEMBL373785_size_20_001,Inactive,0.65401
CHEMBL373791_size_20_001,Inactive,0.79608
CHEMBL373791_size_20_002,Inactive,0.63364
CHEMBL373791_size_20_003,Inactive,0.35103
CHEMBL373813_size_20_001,Inactive,0.77629
CHEMBL373813_size_20_002,Inactive,0.31107
CHEMBL373813_size_20_003,Inactive,0.58738
CHEMBL373813_size_20_004,Inactive,0.43593
CHEMBL3740002_size_20_001,Inactive,0.67647
CHEMBL3740002_size_20_002,Inactive,0.62529
CHEMBL3740002_size_20_003,Inactive,0.35749
CHEMBL3740264_size_20_001,Inactive,0.22295
CHEMBL3740369_size_20_001,Inactive,0.34895
CHEMBL3740369_size_20_002,Inactive,0.4393
CHEMBL374078_size_20_001,Inactive,0.31333
CHEMBL374078_size_20_002,Inactive,0.1817
CHEMBL374090_size_20_001,Inactive,0.81979
CHEMBL374090_size_20_002,Inactive,0.38139
CHEMBL374234_size_20_001,Inactive,0.46961
CHEMBL374234_size_20_002,Inactive,0.33541
CHEMBL374234_size_20_003,Inactive,0.32512
CHEMBL374323_size_20_001,Inactive,0.39257
CHEMBL374323_size_20_002,Inactive,0.37954
CHEMBL374346_size_20_001,Inactive,0.64523
CHEMBL374346_size_20_002,Inactive,0.24566
CHEMBL374346_size_20_003,Inactive,0.38963
CHEMBL374346_size_20_004,Inactive,0.52604
CHEMBL374346_size_20_005,Inactive,0.45251
CHEMBL374355_size_20_001,Inactive,0.16005
CHEMBL374502_size_20_001,Inactive,0.15815
CHEMBL374502_size_20_002,Inactive,0.07306
CHEMBL374545_size_20_001,Inactive,0.60176
CHEMBL374545_size_20_002,Inactive,0.50465
CHEMBL374682_size_20_001,Inactive,0.31739
CHEMBL374682_size_20_002,Inactive,0.33902
CHEMBL3746821_size_20_001,Inactive,0.48085
CHEMBL374901_size_20_001,Inactive,0.38285
CHEMBL374901_size_20_002,Inactive,0.15954
CHEMBL374901_size_20_003,Inactive,0.18692
CHEMBL374925_size_20_001,Inactive,0.80296
CHEMBL374925_size_20_002,Inactive,0.26555
CHEMBL374925_size_20_003,Inactive,0.17841
CHEMBL37495_size_20_001,Inactive,0.3962
CHEMBL37495_size_20_002,Inactive,0.18119
CHEMBL37495_size_20_003,Inactive,0.09533
CHEMBL375072_size_20_001,Inactive,0.69101
CHEMBL375098_size_20_001,Inactive,0.62994
CHEMBL375098_size_20_002,Inactive,0.5569
CHEMBL375098_size_20_003,Inactive,0.27002
CHEMBL3751930_size_20_001,Inactive,0.753
CHEMBL3751930_size_20_002,Inactive,0.54543
CHEMBL3752362_size_20_001,Inactive,0.17944
CHEMBL3752362_size_20_002,Inactive,0.2358
CHEMBL3752940_size_20_001,Inactive,0.75377
CHEMBL3752940_size_20_002,Inactive,0.68471
CHEMBL3752940_size_20_003,Inactive,0.45928
CHEMBL3753029_size_20_001,Inactive,0.84444
CHEMBL3753029_size_20_002,Inactive,0.66516
CHEMBL375373_size_20_001,Inactive,0.62456
CHEMBL375373_size_20_002,Inactive,0.73058
CHEMBL375373_size_20_003,Inactive,0.29402
CHEMBL3753786_size_20_001,Inactive,0.80088
CHEMBL3753786_size_20_002,Inactive,0.28994
CHEMBL3753786_size_20_003,Inactive,0.26964
CHEMBL375427_size_20_001,Inactive,0.80939
CHEMBL375427_size_20_002,Inactive,0.29683
CHEMBL375747_size_20_001,Inactive,0.56521
CHEMBL375747_size_20_002,Inactive,0.69
CHEMBL375747_size_20_003,Inactive,0.31356
CHEMBL375747_size_20_004,Inactive,0.38789
CHEMBL375748_size_20_001,Inactive,0.7049
CHEMBL375748_size_20_002,Inactive,0.60085
CHEMBL375748_size_20_003,Inactive,0.47888
CHEMBL375748_size_20_004,Inactive,0.19683
CHEMBL375748_size_20_005,Inactive,0.24326
CHEMBL375812_size_20_001,Inactive,0.8085
CHEMBL3758197_size_20_001,Inactive,0.24399
CHEMBL3758197_size_20_002,Inactive,0.22584
CHEMBL3758197_size_20_003,Inactive,0.41116
CHEMBL3758197_size_20_004,Inactive,0.23665
CHEMBL3758197_size_20_005,Inactive,0.21299
CHEMBL3758549_size_20_001,Inactive,0.40336
CHEMBL3758549_size_20_002,Inactive,0.49007
CHEMBL3758549_size_20_003,Inactive,0.26481
CHEMBL3758549_size_20_004,Inactive,0.38629
CHEMBL3758885_size_20_001,Inactive,0.52888
CHEMBL3758885_size_20_002,Inactive,0.22407
CHEMBL3758885_size_20_003,Inactive,0.56973
CHEMBL3758885_size_20_004,Inactive,0.09307
CHEMBL3758885_size_20_005,Inactive,0.17909
CHEMBL3758919_size_20_001,Inactive,0.26862
CHEMBL3759133_size_20_001,Inactive,0.59661
CHEMBL3759133_size_20_002,Inactive,0.65495
CHEMBL3759133_size_20_003,Inactive,0.66715
CHEMBL3759448_size_20_001,Inactive,0.56835
CHEMBL3759448_size_20_002,Inactive,0.19621
CHEMBL3759448_size_20_003,Inactive,0.44327
CHEMBL3759448_size_20_004,Inactive,0.23761
CHEMBL376050_size_20_001,Inactive,0.49203
CHEMBL376050_size_20_002,Inactive,0.18069
CHEMBL376050_size_20_003,Inactive,0.17049
CHEMBL376235_size_20_001,Inactive,0.59825
CHEMBL376235_size_20_002,Inactive,0.69212
CHEMBL376235_size_20_003,Inactive,0.83614
CHEMBL3763179_size_20_001,Inactive,0.25241
CHEMBL3763179_size_20_002,Inactive,0.10789
CHEMBL3763225_size_20_001,Inactive,0.48215
CHEMBL3763225_size_20_002,Inactive,0.44158
CHEMBL3763225_size_20_003,Inactive,0.41294
CHEMBL3763225_size_20_004,Inactive,0.66785
CHEMBL3763225_size_20_005,Inactive,0.16626
CHEMBL3763225_size_20_006,Inactive,0.19271
CHEMBL376325_size_20_001,Inactive,0.7306
CHEMBL376325_size_20_002,Inactive,0.94888
CHEMBL376325_size_20_003,Inactive,0.28523
CHEMBL3763278_size_20_001,Inactive,0.34563
CHEMBL3763278_size_20_002,Inactive,0.23634
CHEMBL3763278_size_20_003,Inactive,0.20861
CHEMBL3763373_size_20_001,Inactive,0.24918
CHEMBL3763373_size_20_002,Inactive,0.42038
CHEMBL3763491_size_20_001,Inactive,0.29789
CHEMBL3763491_size_20_002,Inactive,0.41751
CHEMBL3763491_size_20_003,Inactive,0.1455
CHEMBL3763509_size_20_001,Inactive,0.43092
CHEMBL3763509_size_20_002,Inactive,0.33179
CHEMBL3763509_size_20_003,Inactive,0.44591
CHEMBL3763549_size_20_001,Inactive,0.36104
CHEMBL3763549_size_20_002,Inactive,0.47447
CHEMBL3763549_size_20_003,Inactive,0.31193
CHEMBL3763549_size_20_004,Inactive,0.3764
CHEMBL3763549_size_20_005,Inactive,0.4108
CHEMBL3763549_size_20_006,Inactive,0.31709
CHEMBL3763787_size_20_001,Inactive,0.3136
CHEMBL3763787_size_20_002,Inactive,0.05303
CHEMBL3763787_size_20_003,Inactive,0.08195
CHEMBL3763787_size_20_004,Inactive,0.11253
CHEMBL3763787_size_20_005,Inactive,0.12125
CHEMBL3763887_size_20_001,Inactive,0.19093
CHEMBL3763887_size_20_002,Inactive,0.20222
CHEMBL3763987_size_20_001,Inactive,0.22899
CHEMBL3763987_size_20_002,Inactive,0.52934
CHEMBL3763987_size_20_003,Inactive,0.482
CHEMBL3763987_size_20_004,Inactive,0.21854
CHEMBL3764004_size_20_001,Inactive,0.35489
CHEMBL3764004_size_20_002,Inactive,0.50537
CHEMBL3764004_size_20_003,Inactive,0.50468
CHEMBL3764004_size_20_004,Inactive,0.30248
CHEMBL3764004_size_20_005,Inactive,0.18176
CHEMBL3764102_size_20_001,Inactive,0.33751
CHEMBL3764102_size_20_002,Inactive,0.51657
CHEMBL3764102_size_20_003,Inactive,0.19383
CHEMBL3764102_size_20_004,Inactive,0.24954
CHEMBL3764123_size_20_001,Inactive,0.54819
CHEMBL3764123_size_20_002,Inactive,0.59433
CHEMBL3764123_size_20_003,Inactive,0.4566
CHEMBL376418_size_20_001,Inactive,0.39262
CHEMBL376418_size_20_002,Inactive,0.45796
CHEMBL376418_size_20_003,Inactive,0.3999
CHEMBL3764209_size_20_001,Inactive,0.15167
CHEMBL3764209_size_20_002,Inactive,0.34637
CHEMBL3764216_size_20_001,Inactive,0.33049
CHEMBL3764216_size_20_002,Inactive,0.3253
CHEMBL3764216_size_20_003,Inactive,0.12421
CHEMBL3764216_size_20_004,Inactive,0.19279
CHEMBL3764216_size_20_005,Inactive,0.16591
CHEMBL3764333_size_20_001,Inactive,0.25506
CHEMBL3764333_size_20_002,Inactive,0.23767
CHEMBL3764393_size_20_001,Inactive,0.32694
CHEMBL3764393_size_20_002,Inactive,0.15811
CHEMBL3764393_size_20_003,Inactive,0.06952
CHEMBL3764393_size_20_004,Inactive,0.18165
CHEMBL3764424_size_20_001,Inactive,0.46162
CHEMBL3764424_size_20_002,Inactive,0.51887
CHEMBL3764424_size_20_003,Inactive,0.17565
CHEMBL3764424_size_20_004,Inactive,0.37179
CHEMBL3764424_size_20_005,Inactive,0.49026
CHEMBL3764424_size_20_006,Inactive,0.2143
CHEMBL3764450_size_20_001,Inactive,0.22199
CHEMBL3764450_size_20_002,Inactive,0.27064
CHEMBL3764453_size_20_001,Inactive,0.25335
CHEMBL3764453_size_20_002,Inactive,0.43673
CHEMBL3764453_size_20_003,Inactive,0.24537
CHEMBL3764453_size_20_004,Inactive,0.18975
CHEMBL3764453_size_20_005,Inactive,0.17503
CHEMBL3764453_size_20_006,Inactive,0.14675
CHEMBL3764468_size_20_001,Inactive,0.30557
CHEMBL3764468_size_20_002,Inactive,0.4999
CHEMBL3764468_size_20_003,Inactive,0.45134
CHEMBL3764546_size_20_001,Inactive,0.60576
CHEMBL3764546_size_20_002,Inactive,0.59238
CHEMBL3764546_size_20_003,Inactive,0.66685
CHEMBL376460_size_20_001,Inactive,0.26068
CHEMBL376460_size_20_002,Inactive,0.12574
CHEMBL376460_size_20_003,Inactive,0.28819
CHEMBL3764672_size_20_001,Inactive,0.2606
CHEMBL3764672_size_20_002,Inactive,0.56265
CHEMBL3764672_size_20_003,Inactive,0.31571
CHEMBL3764672_size_20_004,Inactive,0.1424
CHEMBL3764773_size_20_001,Inactive,0.43819
CHEMBL3764773_size_20_002,Inactive,0.19399
CHEMBL3764773_size_20_003,Inactive,0.16067
CHEMBL3764795_size_20_001,Inactive,0.44591
CHEMBL3764795_size_20_002,Inactive,0.49404
CHEMBL3764795_size_20_003,Inactive,0.24928
CHEMBL3764848_size_20_001,Inactive,0.11168
CHEMBL3764848_size_20_002,Inactive,0.31903
CHEMBL3764848_size_20_003,Inactive,0.23667
CHEMBL3764848_size_20_004,Inactive,0.13079
CHEMBL3764848_size_20_005,Inactive,0.18518
CHEMBL3764848_size_20_006,Inactive,0.17322
CHEMBL3764848_size_20_007,Inactive,0.19726
CHEMBL3764891_size_20_001,Inactive,0.26954
CHEMBL3764891_size_20_002,Inactive,0.10725
CHEMBL3764948_size_20_001,Inactive,0.25363
CHEMBL3764948_size_20_002,Inactive,0.12601
CHEMBL3764948_size_20_003,Inactive,0.21377
CHEMBL3764948_size_20_004,Inactive,0.23716
CHEMBL3765141_size_20_001,Inactive,0.26537
CHEMBL3765141_size_20_002,Inactive,0.16841
CHEMBL3765141_size_20_003,Inactive,0.08364
CHEMBL3765141_size_20_004,Inactive,0.07154
CHEMBL3765141_size_20_005,Inactive,0.07717
CHEMBL3765347_size_20_001,Inactive,0.52122
CHEMBL3765347_size_20_002,Inactive,0.49696
CHEMBL3765347_size_20_003,Inactive,0.46817
CHEMBL3765347_size_20_004,Inactive,0.24312
CHEMBL3765347_size_20_005,Inactive,0.31901
CHEMBL3765360_size_20_001,Inactive,0.34266
CHEMBL3765360_size_20_002,Inactive,0.53281
CHEMBL3765360_size_20_003,Inactive,0.51899
CHEMBL3765360_size_20_004,Inactive,0.31448
CHEMBL3765360_size_20_005,Inactive,0.43172
CHEMBL3765360_size_20_006,Inactive,0.35613
CHEMBL376537_size_20_001,Inactive,0.6723
CHEMBL376537_size_20_002,Inactive,0.57962
CHEMBL3765492_size_20_001,Inactive,0.46464
CHEMBL3765492_size_20_002,Inactive,0.23096
CHEMBL3765492_size_20_003,Inactive,0.39982
CHEMBL3765492_size_20_004,Inactive,0.14689
CHEMBL3765522_size_20_001,Inactive,0.1958
CHEMBL3765522_size_20_002,Inactive,0.20423
CHEMBL3765522_size_20_003,Inactive,0.15124
CHEMBL3765522_size_20_004,Inactive,0.116
CHEMBL3765559_size_20_001,Inactive,0.18837
CHEMBL3765559_size_20_002,Inactive,0.27029
CHEMBL3765559_size_20_003,Inactive,0.10818
CHEMBL3765618_size_20_001,Inactive,0.37888
CHEMBL3765618_size_20_002,Inactive,0.56159
CHEMBL3765638_size_20_001,Inactive,0.46483
CHEMBL3765638_size_20_002,Inactive,0.17256
CHEMBL3765638_size_20_003,Inactive,0.34553
CHEMBL3765638_size_20_004,Inactive,0.062
CHEMBL3765638_size_20_005,Inactive,0.08473
CHEMBL3765679_size_20_001,Inactive,0.68892
CHEMBL3765679_size_20_002,Inactive,0.39794
CHEMBL3765690_size_20_001,Inactive,0.28336
CHEMBL3765690_size_20_002,Inactive,0.42481
CHEMBL3765690_size_20_003,Inactive,0.44069
CHEMBL3765690_size_20_004,Inactive,0.26656
CHEMBL3765763_size_20_001,Inactive,0.27066
CHEMBL3765763_size_20_002,Inactive,0.20077
CHEMBL3765763_size_20_003,Inactive,0.13386
CHEMBL3765763_size_20_004,Inactive,0.19358
CHEMBL3765763_size_20_005,Inactive,0.12034
CHEMBL3765763_size_20_006,Inactive,0.0692
CHEMBL3765766_size_20_001,Inactive,0.5149
CHEMBL3765766_size_20_002,Inactive,0.28857
CHEMBL3765766_size_20_003,Inactive,0.13469
CHEMBL3765766_size_20_004,Inactive,0.13304
CHEMBL377093_size_20_001,Inactive,0.26677
CHEMBL377218_size_20_001,Inactive,0.49282
CHEMBL377218_size_20_002,Inactive,0.37225
CHEMBL377218_size_20_003,Inactive,0.31479
CHEMBL3774855_size_20_001,Inactive,0.23706
CHEMBL3774855_size_20_002,Inactive,0.10626
CHEMBL377660_size_20_001,Inactive,0.6431
CHEMBL377660_size_20_002,Inactive,0.51442
CHEMBL377660_size_20_003,Inactive,0.59872
CHEMBL377695_size_20_001,Inactive,0.58434
CHEMBL377695_size_20_002,Inactive,0.4232
CHEMBL377695_size_20_003,Inactive,0.53822
CHEMBL377695_size_20_004,Inactive,0.44499
CHEMBL377695_size_20_005,Inactive,0.43139
CHEMBL377883_size_20_001,Inactive,0.20497
CHEMBL378057_size_20_001,Inactive,0.2644
CHEMBL378068_size_20_001,Inactive,0.59567
CHEMBL378068_size_20_002,Inactive,0.63406
CHEMBL378068_size_20_003,Inactive,0.44831
CHEMBL378068_size_20_004,Inactive,0.43792
CHEMBL378068_size_20_005,Inactive,0.29302
CHEMBL3780991_size_20_001,Inactive,0.46934
CHEMBL3780991_size_20_002,Inactive,0.18901
CHEMBL3781370_size_20_001,Inactive,0.46913
CHEMBL3781370_size_20_002,Inactive,0.2887
CHEMBL3781370_size_20_003,Inactive,0.23934
CHEMBL3781424_size_20_001,Inactive,0.20694
CHEMBL378160_size_20_001,Inactive,0.22326
CHEMBL378160_size_20_002,Inactive,0.20321
CHEMBL378160_size_20_003,Inactive,0.30087
CHEMBL3781727_size_20_001,Inactive,0.04854
CHEMBL3781727_size_20_002,Inactive,0.05142
CHEMBL3781901_size_20_001,Inactive,0.39218
CHEMBL3781901_size_20_002,Inactive,0.36847
CHEMBL3781901_size_20_003,Inactive,0.55475
CHEMBL3781901_size_20_004,Inactive,0.4969
CHEMBL3781901_size_20_005,Inactive,0.60513
CHEMBL3781940_size_20_001,Inactive,0.23425
CHEMBL3781940_size_20_002,Inactive,0.11938
CHEMBL3781952_size_20_001,Inactive,0.52309
CHEMBL3781952_size_20_002,Inactive,0.43083
CHEMBL378325_size_20_001,Inactive,0.2319
CHEMBL378325_size_20_002,Inactive,0.19732
CHEMBL378325_size_20_003,Inactive,0.19804
CHEMBL3785872_size_20_001,Inactive,0.63482
CHEMBL3785872_size_20_002,Inactive,0.3609
CHEMBL3785872_size_20_003,Inactive,0.66143
CHEMBL3786626_size_20_001,Inactive,0.80718
CHEMBL3786626_size_20_002,Inactive,0.72939
CHEMBL3786626_size_20_003,Inactive,0.69468
CHEMBL3786626_size_20_004,Inactive,0.67402
CHEMBL3786626_size_20_005,Inactive,0.57878
CHEMBL378881_size_20_001,Inactive,0.40405
CHEMBL378881_size_20_002,Inactive,0.34013
CHEMBL378881_size_20_003,Inactive,0.31335
CHEMBL378881_size_20_004,Inactive,0.16429
CHEMBL379123_size_20_001,Inactive,0.59198
CHEMBL379123_size_20_002,Inactive,0.37698
CHEMBL379123_size_20_003,Inactive,0.3936
