Pose,Real_Class,CNN-Score
ZINC38073312_size_20_002,Inactive,0.77733
ZINC38073312_size_20_003,Inactive,0.25658
ZINC38073312_size_20_004,Inactive,0.11696
ZINC38073312_size_20_005,Inactive,0.12248
ZINC38073312_size_20_006,Inactive,0.18952
ZINC38073312_size_20_007,Inactive,0.12158
ZINC38073312_size_20_008,Inactive,0.04484
ZINC38080304_size_20_001,Inactive,0.38943
ZINC38080304_size_20_002,Inactive,0.28738
ZINC38080304_size_20_003,Inactive,0.42806
ZINC38080304_size_20_004,Inactive,0.27345
ZINC38080304_size_20_005,Inactive,0.61526
ZINC38080304_size_20_006,Inactive,0.28341
ZINC38080304_size_20_007,Inactive,0.17505
ZINC38080304_size_20_008,Inactive,0.4895
ZINC38080304_size_20_009,Inactive,0.25203
ZINC38080304_size_20_010,Inactive,0.33718
ZINC38080304_size_20_011,Inactive,0.08766
ZINC38081818_size_20_001,Inactive,0.5904
ZINC38081818_size_20_002,Inactive,0.52026
ZINC38081818_size_20_003,Inactive,0.25756
ZINC38081818_size_20_004,Inactive,0.78697
ZINC38081818_size_20_005,Inactive,0.35115
ZINC38081818_size_20_006,Inactive,0.55006
ZINC38081818_size_20_007,Inactive,0.09128
ZINC38081818_size_20_008,Inactive,0.09024
ZINC38081818_size_20_009,Inactive,0.15002
ZINC38081818_size_20_010,Inactive,0.08659
ZINC38081818_size_20_011,Inactive,0.1104
ZINC38081818_size_20_012,Inactive,0.4546
ZINC38082156_size_20_001,Inactive,0.3445
ZINC38082156_size_20_002,Inactive,0.53932
ZINC38082156_size_20_003,Inactive,0.5465
ZINC38082156_size_20_004,Inactive,0.69924
ZINC38082156_size_20_005,Inactive,0.04735
ZINC38082156_size_20_006,Inactive,0.68691
ZINC38082156_size_20_007,Inactive,0.44098
ZINC38082156_size_20_008,Inactive,0.1284
ZINC38082156_size_20_009,Inactive,0.18324
ZINC38082156_size_20_010,Inactive,0.07194
ZINC38082156_size_20_011,Inactive,0.10443
ZINC38082156_size_20_012,Inactive,0.62202
ZINC38083351_size_20_001,Inactive,0.29541
ZINC38083351_size_20_002,Inactive,0.25441
ZINC38083351_size_20_003,Inactive,0.25392
ZINC38083351_size_20_004,Inactive,0.1284
ZINC38083351_size_20_005,Inactive,0.14839
ZINC38083351_size_20_006,Inactive,0.36578
ZINC38083351_size_20_007,Inactive,0.08798
ZINC38083351_size_20_008,Inactive,0.06465
ZINC38083351_size_20_009,Inactive,0.04831
ZINC38083380_size_20_001,Inactive,0.10549
ZINC38083380_size_20_002,Inactive,0.26382
ZINC38083380_size_20_003,Inactive,0.57726
ZINC38083380_size_20_004,Inactive,0.43919
ZINC38083380_size_20_005,Inactive,0.06694
ZINC38083380_size_20_006,Inactive,0.43884
ZINC38083380_size_20_007,Inactive,0.03142
ZINC38083380_size_20_008,Inactive,0.06437
ZINC38083380_size_20_009,Inactive,0.06079
ZINC38083380_size_20_010,Inactive,0.04336
ZINC38083380_size_20_011,Inactive,0.0322
ZINC38083380_size_20_012,Inactive,0.26999
ZINC38083610_size_20_001,Inactive,0.20994
ZINC38083610_size_20_002,Inactive,0.37652
ZINC38083610_size_20_003,Inactive,0.36215
ZINC38083610_size_20_004,Inactive,0.05213
ZINC38083610_size_20_005,Inactive,0.10524
ZINC38083610_size_20_006,Inactive,0.07932
ZINC38083610_size_20_007,Inactive,0.04639
ZINC38083610_size_20_008,Inactive,0.17421
ZINC38083610_size_20_009,Inactive,0.03463
ZINC38083610_size_20_010,Inactive,0.03335
ZINC38083803_size_20_001,Inactive,0.31155
ZINC38083803_size_20_002,Inactive,0.33279
ZINC38083803_size_20_003,Inactive,0.15706
ZINC38083803_size_20_004,Inactive,0.18981
ZINC38083803_size_20_005,Inactive,0.38347
ZINC38083803_size_20_006,Inactive,0.11939
ZINC38083803_size_20_007,Inactive,0.09159
ZINC38083803_size_20_008,Inactive,0.17194
ZINC38083803_size_20_009,Inactive,0.13731
ZINC38083803_size_20_010,Inactive,0.09825
ZINC38083803_size_20_011,Inactive,0.11214
ZINC38083803_size_20_012,Inactive,0.10622
ZINC38083803_size_20_013,Inactive,0.11549
ZINC38083803_size_20_014,Inactive,0.11474
ZINC38083803_size_20_015,Inactive,0.22548
ZINC38083829_size_20_001,Inactive,0.61423
ZINC38083829_size_20_002,Inactive,0.2373
ZINC38083829_size_20_003,Inactive,0.2847
ZINC38083829_size_20_004,Inactive,0.09306
ZINC38083829_size_20_005,Inactive,0.11369
ZINC38083829_size_20_006,Inactive,0.09714
ZINC38083829_size_20_007,Inactive,0.08641
ZINC38083829_size_20_008,Inactive,0.04942
ZINC38083829_size_20_009,Inactive,0.07728
ZINC38083829_size_20_010,Inactive,0.21517
ZINC38083829_size_20_011,Inactive,0.13767
ZINC38083829_size_20_012,Inactive,0.27818
ZINC38083834_size_20_001,Inactive,0.25176
ZINC38083834_size_20_002,Inactive,0.29115
ZINC38083834_size_20_003,Inactive,0.43405
ZINC38083834_size_20_004,Inactive,0.56668
ZINC38083834_size_20_005,Inactive,0.2674
ZINC38083834_size_20_006,Inactive,0.10844
ZINC38083834_size_20_007,Inactive,0.0711
ZINC38083834_size_20_008,Inactive,0.09643
ZINC38083834_size_20_009,Inactive,0.08064
ZINC38083834_size_20_010,Inactive,0.07422
ZINC38083834_size_20_011,Inactive,0.05787
ZINC38083834_size_20_012,Inactive,0.1936
ZINC38083844_size_20_001,Inactive,0.73878
ZINC38083844_size_20_002,Inactive,0.28458
ZINC38083844_size_20_003,Inactive,0.35909
ZINC38083844_size_20_004,Inactive,0.26891
ZINC38083844_size_20_005,Inactive,0.03185
ZINC38083844_size_20_006,Inactive,0.09613
ZINC38083844_size_20_007,Inactive,0.24541
ZINC38091938_size_20_001,Inactive,0.83478
ZINC38091938_size_20_002,Inactive,0.6442
ZINC38091938_size_20_003,Inactive,0.23616
ZINC38091938_size_20_004,Inactive,0.13533
ZINC38091938_size_20_005,Inactive,0.08319
ZINC38091938_size_20_006,Inactive,0.10369
ZINC38091938_size_20_007,Inactive,0.05447
ZINC38101529_size_20_001,Inactive,0.17093
ZINC38101529_size_20_002,Inactive,0.12641
ZINC38101529_size_20_003,Inactive,0.17579
ZINC38101529_size_20_004,Inactive,0.31537
ZINC38101529_size_20_005,Inactive,0.13329
ZINC38101529_size_20_006,Inactive,0.12614
ZINC38101529_size_20_007,Inactive,0.22191
ZINC38101529_size_20_008,Inactive,0.13814
ZINC38101529_size_20_009,Inactive,0.1541
ZINC38101825_size_20_001,Inactive,0.41367
ZINC38101825_size_20_002,Inactive,0.21552
ZINC38101825_size_20_003,Inactive,0.34911
ZINC38101825_size_20_004,Inactive,0.10584
ZINC38101825_size_20_005,Inactive,0.03394
ZINC38101825_size_20_006,Inactive,0.08695
ZINC38101825_size_20_007,Inactive,0.07848
ZINC38101825_size_20_008,Inactive,0.06455
ZINC38101825_size_20_009,Inactive,0.12454
ZINC38101825_size_20_010,Inactive,0.1036
ZINC38101825_size_20_011,Inactive,0.10972
ZINC38104349_size_20_001,Inactive,0.42833
ZINC38104349_size_20_002,Inactive,0.03128
ZINC38104349_size_20_003,Inactive,0.44996
ZINC38104349_size_20_004,Inactive,0.09488
ZINC38104349_size_20_005,Inactive,0.182
ZINC38104349_size_20_006,Inactive,0.08901
ZINC38104349_size_20_007,Inactive,0.07784
ZINC38104349_size_20_008,Inactive,0.01649
ZINC38104349_size_20_009,Inactive,0.35436
ZINC38104349_size_20_010,Inactive,0.04689
ZINC38104349_size_20_011,Inactive,0.02558
ZINC38104349_size_20_012,Inactive,0.11363
ZINC38104349_size_20_013,Inactive,0.10281
ZINC38107863_size_20_001,Inactive,0.45085
ZINC38107863_size_20_002,Inactive,0.81818
ZINC38107863_size_20_003,Inactive,0.11138
ZINC38107863_size_20_004,Inactive,0.05501
ZINC38107863_size_20_005,Inactive,0.08357
ZINC38107863_size_20_006,Inactive,0.05291
ZINC38107863_size_20_007,Inactive,0.13239
ZINC38107863_size_20_008,Inactive,0.03488
ZINC38107863_size_20_009,Inactive,0.15991
ZINC38107863_size_20_010,Inactive,0.08774
ZINC38107863_size_20_011,Inactive,0.2204
ZINC38107863_size_20_012,Inactive,0.08472
ZINC38107863_size_20_013,Inactive,0.07804
ZINC38134999_size_20_001,Inactive,0.31508
ZINC38134999_size_20_002,Inactive,0.22258
ZINC38134999_size_20_003,Inactive,0.27915
ZINC38134999_size_20_004,Inactive,0.21242
ZINC38134999_size_20_005,Inactive,0.17562
ZINC38134999_size_20_006,Inactive,0.31654
ZINC38134999_size_20_007,Inactive,0.14583
ZINC38134999_size_20_008,Inactive,0.2023
ZINC38136732_size_20_001,Inactive,0.73284
ZINC38136732_size_20_002,Inactive,0.61862
ZINC38136732_size_20_003,Inactive,0.66896
ZINC38136732_size_20_004,Inactive,0.40333
ZINC38136732_size_20_005,Inactive,0.64351
ZINC38136732_size_20_006,Inactive,0.08548
ZINC38153586_size_20_001,Inactive,0.05356
ZINC38153586_size_20_002,Inactive,0.08259
ZINC38153586_size_20_003,Inactive,0.07744
ZINC38153586_size_20_004,Inactive,0.03363
ZINC38153586_size_20_005,Inactive,0.07447
ZINC38153586_size_20_006,Inactive,0.05959
ZINC38153586_size_20_007,Inactive,0.04776
ZINC38153586_size_20_008,Inactive,0.06624
ZINC38192497_size_20_001,Inactive,0.04328
ZINC38192497_size_20_002,Inactive,0.04057
ZINC38192497_size_20_003,Inactive,0.01746
ZINC38192497_size_20_004,Inactive,0.04993
ZINC38192497_size_20_005,Inactive,0.14007
ZINC38338088_size_20_001,Inactive,0.81164
ZINC38338088_size_20_002,Inactive,0.15975
ZINC38338088_size_20_003,Inactive,0.37464
ZINC38338088_size_20_004,Inactive,0.16675
ZINC38338088_size_20_005,Inactive,0.53999
ZINC38338088_size_20_006,Inactive,0.18522
ZINC38338088_size_20_007,Inactive,0.09873
ZINC38386209_size_20_001,Inactive,0.45949
ZINC38386209_size_20_002,Inactive,0.36733
ZINC38386209_size_20_003,Inactive,0.19606
ZINC38386209_size_20_004,Inactive,0.44564
ZINC38386209_size_20_005,Inactive,0.41875
ZINC38386209_size_20_006,Inactive,0.53475
ZINC38386209_size_20_007,Inactive,0.1449
ZINC38386209_size_20_008,Inactive,0.38511
ZINC38386209_size_20_009,Inactive,0.07022
ZINC38386209_size_20_010,Inactive,0.0379
ZINC38386209_size_20_011,Inactive,0.07795
ZINC38386209_size_20_012,Inactive,0.17757
ZINC38506999_size_20_001,Inactive,0.1578
ZINC38506999_size_20_002,Inactive,0.12849
ZINC38506999_size_20_003,Inactive,0.065
ZINC38506999_size_20_004,Inactive,0.03267
ZINC38506999_size_20_005,Inactive,0.02093
ZINC38506999_size_20_006,Inactive,0.0938
ZINC38506999_size_20_007,Inactive,0.02466
ZINC38507133_size_20_001,Inactive,0.5034
ZINC38507133_size_20_002,Inactive,0.02529
ZINC38507133_size_20_003,Inactive,0.53283
ZINC38507133_size_20_004,Inactive,0.03427
ZINC38507133_size_20_005,Inactive,0.02826
ZINC38507133_size_20_006,Inactive,0.16161
ZINC38507133_size_20_007,Inactive,0.20581
ZINC38507133_size_20_008,Inactive,0.04067
ZINC38507133_size_20_009,Inactive,0.04321
ZINC38507133_size_20_010,Inactive,0.02482
ZINC38507136_size_20_001,Inactive,0.11651
ZINC38507136_size_20_002,Inactive,0.38018
ZINC38507136_size_20_003,Inactive,0.03894
ZINC38507136_size_20_004,Inactive,0.0475
ZINC38507136_size_20_005,Inactive,0.02636
ZINC38507136_size_20_006,Inactive,0.21233
ZINC38507136_size_20_007,Inactive,0.34262
ZINC38507136_size_20_008,Inactive,0.1556
ZINC38507136_size_20_009,Inactive,0.29943
ZINC38507136_size_20_010,Inactive,0.2736
ZINC38533063_size_20_001,Inactive,0.03543
ZINC38533063_size_20_002,Inactive,0.20841
ZINC38533063_size_20_003,Inactive,0.08479
ZINC38533063_size_20_004,Inactive,0.21138
ZINC38533063_size_20_005,Inactive,0.04791
ZINC38533063_size_20_006,Inactive,0.25261
ZINC38547014_size_20_001,Inactive,0.19166
ZINC38547014_size_20_002,Inactive,0.06048
ZINC38547014_size_20_003,Inactive,0.1023
ZINC38547014_size_20_004,Inactive,0.41222
ZINC38547014_size_20_005,Inactive,0.08883
ZINC38547014_size_20_006,Inactive,0.03392
ZINC38547014_size_20_007,Inactive,0.0961
ZINC38547307_size_20_001,Inactive,0.2617
ZINC38547307_size_20_002,Inactive,0.01794
ZINC38547307_size_20_003,Inactive,0.03108
ZINC38547307_size_20_004,Inactive,0.05041
ZINC38547307_size_20_005,Inactive,0.02673
ZINC38547307_size_20_006,Inactive,0.12282
ZINC38547644_size_20_001,Inactive,0.10258
ZINC38547644_size_20_002,Inactive,0.01765
ZINC38547644_size_20_003,Inactive,0.01628
ZINC38547644_size_20_004,Inactive,0.03328
ZINC38547644_size_20_005,Inactive,0.0355
ZINC38547644_size_20_006,Inactive,0.10672
ZINC38547644_size_20_007,Inactive,0.08401
ZINC38547664_size_20_001,Inactive,0.01704
ZINC38547664_size_20_002,Inactive,0.01605
ZINC38547664_size_20_003,Inactive,0.01894
ZINC38547664_size_20_004,Inactive,0.00808
ZINC38547664_size_20_005,Inactive,0.01238
ZINC38547664_size_20_006,Inactive,0.1367
ZINC38547664_size_20_007,Inactive,0.03012
ZINC38547664_size_20_008,Inactive,0.08376
ZINC38547748_size_20_001,Inactive,0.09872
ZINC38547748_size_20_002,Inactive,0.09508
ZINC38547748_size_20_003,Inactive,0.32912
ZINC38547748_size_20_004,Inactive,0.02355
ZINC38547748_size_20_005,Inactive,0.11031
ZINC38547748_size_20_006,Inactive,0.08402
ZINC38549906_size_20_001,Inactive,0.64508
ZINC38549906_size_20_002,Inactive,0.49781
ZINC38549906_size_20_003,Inactive,0.04198
ZINC38549906_size_20_004,Inactive,0.15174
ZINC38549906_size_20_005,Inactive,0.02048
ZINC38549906_size_20_006,Inactive,0.01542
ZINC38549906_size_20_007,Inactive,0.01217
ZINC38549906_size_20_008,Inactive,0.04445
ZINC38549906_size_20_009,Inactive,0.01454
ZINC38549906_size_20_010,Inactive,0.04096
ZINC38549906_size_20_011,Inactive,0.02094
ZINC38549908_size_20_001,Inactive,0.43201
ZINC38549908_size_20_002,Inactive,0.01395
ZINC38549908_size_20_003,Inactive,0.02106
ZINC38549908_size_20_004,Inactive,0.03471
ZINC38549908_size_20_005,Inactive,0.02479
ZINC38549908_size_20_006,Inactive,0.01031
ZINC38549908_size_20_007,Inactive,0.01025
ZINC38549909_size_20_001,Inactive,0.0305
ZINC38549909_size_20_002,Inactive,0.25938
ZINC38549909_size_20_003,Inactive,0.07949
ZINC38549909_size_20_004,Inactive,0.3846
ZINC38549909_size_20_005,Inactive,0.02439
ZINC38549909_size_20_006,Inactive,0.04607
ZINC38549909_size_20_007,Inactive,0.02697
ZINC38549909_size_20_008,Inactive,0.02833
ZINC38549909_size_20_009,Inactive,0.02413
ZINC38549909_size_20_010,Inactive,0.04837
ZINC38549909_size_20_011,Inactive,0.07014
ZINC38550267_size_20_001,Inactive,0.12469
ZINC38550267_size_20_002,Inactive,0.195
ZINC38550267_size_20_003,Inactive,0.24076
ZINC38550267_size_20_004,Inactive,0.23757
ZINC38550267_size_20_005,Inactive,0.13994
ZINC38550267_size_20_006,Inactive,0.08377
ZINC38550267_size_20_007,Inactive,0.0397
ZINC38550267_size_20_008,Inactive,0.05701
ZINC38550267_size_20_009,Inactive,0.04508
ZINC38555844_size_20_001,Inactive,0.08187
ZINC38555844_size_20_002,Inactive,0.0547
ZINC38555844_size_20_003,Inactive,0.12019
ZINC38555844_size_20_004,Inactive,0.05515
ZINC38555844_size_20_005,Inactive,0.09393
ZINC38555844_size_20_006,Inactive,0.07336
ZINC38555844_size_20_007,Inactive,0.0579
ZINC38555844_size_20_008,Inactive,0.12767
ZINC38555844_size_20_009,Inactive,0.03721
ZINC38556246_size_20_001,Inactive,0.09348
ZINC38556246_size_20_002,Inactive,0.14119
ZINC38556246_size_20_003,Inactive,0.04119
ZINC38556246_size_20_004,Inactive,0.0474
ZINC38556246_size_20_005,Inactive,0.06835
ZINC38556246_size_20_006,Inactive,0.0268
ZINC38556395_size_20_001,Inactive,0.01208
ZINC38556395_size_20_002,Inactive,0.03944
ZINC38556395_size_20_003,Inactive,0.02247
ZINC38556395_size_20_004,Inactive,0.01267
ZINC38556395_size_20_005,Inactive,0.0184
ZINC38556395_size_20_006,Inactive,0.01194
ZINC38556395_size_20_007,Inactive,0.02175
ZINC38556395_size_20_008,Inactive,0.01883
ZINC38556395_size_20_009,Inactive,0.05778
ZINC38556395_size_20_010,Inactive,0.03129
ZINC38573673_size_20_001,Inactive,0.04611
ZINC38573673_size_20_002,Inactive,0.13974
ZINC38573673_size_20_003,Inactive,0.07121
ZINC38573673_size_20_004,Inactive,0.16128
ZINC38573673_size_20_005,Inactive,0.0552
ZINC38573673_size_20_006,Inactive,0.14111
ZINC38573673_size_20_007,Inactive,0.03669
ZINC38573673_size_20_008,Inactive,0.11085
ZINC38578581_size_20_001,Inactive,0.01732
ZINC38578581_size_20_002,Inactive,0.03003
ZINC38578581_size_20_003,Inactive,0.0102
ZINC38578581_size_20_004,Inactive,0.00539
ZINC38578581_size_20_005,Inactive,0.00688
ZINC38582507_size_20_001,Inactive,0.19374
ZINC38582507_size_20_002,Inactive,0.03252
ZINC38582507_size_20_003,Inactive,0.03169
ZINC38582507_size_20_004,Inactive,0.1365
ZINC38582507_size_20_005,Inactive,0.10393
ZINC38582507_size_20_006,Inactive,0.03864
ZINC38582507_size_20_007,Inactive,0.06884
ZINC38597140_size_20_001,Inactive,0.25515
ZINC38597140_size_20_002,Inactive,0.06567
ZINC38597140_size_20_003,Inactive,0.27121
ZINC38597140_size_20_004,Inactive,0.12186
ZINC38597140_size_20_005,Inactive,0.06343
ZINC38597140_size_20_006,Inactive,0.12754
ZINC38597140_size_20_007,Inactive,0.05069
ZINC38597140_size_20_008,Inactive,0.07138
ZINC38597140_size_20_009,Inactive,0.17988
ZINC38597140_size_20_010,Inactive,0.04289
ZINC38597140_size_20_011,Inactive,0.17392
ZINC38598631_size_20_001,Inactive,0.76205
ZINC38598631_size_20_002,Inactive,0.02099
ZINC38598631_size_20_003,Inactive,0.02074
ZINC38598631_size_20_004,Inactive,0.05333
ZINC38598631_size_20_005,Inactive,0.40619
ZINC38598631_size_20_006,Inactive,0.01361
ZINC38598631_size_20_007,Inactive,0.01511
ZINC38598631_size_20_008,Inactive,0.00863
ZINC38598631_size_20_009,Inactive,0.01093
ZINC38598631_size_20_010,Inactive,0.01992
ZINC38599004_size_20_001,Inactive,0.2535
ZINC38599004_size_20_002,Inactive,0.40249
ZINC38599004_size_20_003,Inactive,0.22511
ZINC38599004_size_20_004,Inactive,0.02269
ZINC38599004_size_20_005,Inactive,0.22709
ZINC38599004_size_20_006,Inactive,0.05916
ZINC38599004_size_20_007,Inactive,0.01644
ZINC38599004_size_20_008,Inactive,0.02882
ZINC38599004_size_20_009,Inactive,0.02486
ZINC38599004_size_20_010,Inactive,0.06393
ZINC38599004_size_20_011,Inactive,0.02774
ZINC38599004_size_20_012,Inactive,0.037
ZINC38599380_size_20_001,Inactive,0.88027
ZINC38599380_size_20_002,Inactive,0.6712
ZINC38599380_size_20_003,Inactive,0.56806
ZINC38599380_size_20_004,Inactive,0.28836
ZINC38599380_size_20_005,Inactive,0.1325
ZINC38599380_size_20_006,Inactive,0.20914
ZINC38599380_size_20_007,Inactive,0.04755
ZINC38599380_size_20_008,Inactive,0.03646
ZINC38599380_size_20_009,Inactive,0.04374
ZINC38599380_size_20_010,Inactive,0.10627
ZINC38599380_size_20_011,Inactive,0.05746
ZINC38609856_size_20_001,Inactive,0.24067
ZINC38609856_size_20_002,Inactive,0.0473
ZINC38609856_size_20_003,Inactive,0.1268
ZINC38610046_size_20_001,Inactive,0.09344
ZINC38610046_size_20_002,Inactive,0.14019
ZINC38610046_size_20_003,Inactive,0.07511
ZINC38610046_size_20_004,Inactive,0.046
ZINC38610046_size_20_005,Inactive,0.05501
ZINC38610046_size_20_006,Inactive,0.03714
ZINC38610405_size_20_001,Inactive,0.26849
ZINC38610405_size_20_002,Inactive,0.08712
ZINC38610405_size_20_003,Inactive,0.02522
ZINC38610405_size_20_004,Inactive,0.10046
ZINC38610405_size_20_005,Inactive,0.01758
ZINC38610405_size_20_006,Inactive,0.08564
ZINC38610405_size_20_007,Inactive,0.01997
ZINC38611417_size_20_001,Inactive,0.27281
ZINC38611417_size_20_002,Inactive,0.57589
ZINC38611417_size_20_003,Inactive,0.48565
ZINC38611417_size_20_004,Inactive,0.1833
ZINC38611417_size_20_005,Inactive,0.0997
ZINC38611417_size_20_006,Inactive,0.12022
ZINC38611417_size_20_007,Inactive,0.05717
ZINC38611629_size_20_001,Inactive,0.49769
ZINC38611629_size_20_002,Inactive,0.46156
ZINC38611629_size_20_003,Inactive,0.13937
ZINC38611629_size_20_004,Inactive,0.06451
ZINC38611629_size_20_005,Inactive,0.03757
ZINC38611629_size_20_006,Inactive,0.4399
ZINC38611629_size_20_007,Inactive,0.0836
ZINC38611629_size_20_008,Inactive,0.06705
ZINC38611629_size_20_009,Inactive,0.11042
ZINC38642754_size_20_001,Inactive,0.24642
ZINC38642754_size_20_002,Inactive,0.38646
ZINC38642754_size_20_003,Inactive,0.41944
ZINC38642754_size_20_004,Inactive,0.54312
ZINC38642754_size_20_005,Inactive,0.40998
ZINC38642754_size_20_006,Inactive,0.21779
ZINC38642754_size_20_007,Inactive,0.08479
ZINC38642754_size_20_008,Inactive,0.13855
ZINC38642754_size_20_009,Inactive,0.14705
ZINC38642754_size_20_010,Inactive,0.09564
ZINC38653519_size_20_001,Inactive,0.11655
ZINC38653519_size_20_002,Inactive,0.5111
ZINC38653519_size_20_003,Inactive,0.33195
ZINC38653519_size_20_004,Inactive,0.24333
ZINC38653519_size_20_005,Inactive,0.07131
ZINC38653519_size_20_006,Inactive,0.04879
ZINC38653519_size_20_007,Inactive,0.12907
ZINC38653519_size_20_008,Inactive,0.08114
ZINC38653685_size_20_001,Inactive,0.15542
ZINC38653685_size_20_002,Inactive,0.13334
ZINC38653685_size_20_003,Inactive,0.1606
ZINC38653685_size_20_004,Inactive,0.0545
ZINC38653685_size_20_005,Inactive,0.09761
ZINC38653685_size_20_006,Inactive,0.03418
ZINC38653685_size_20_007,Inactive,0.05389
ZINC38653685_size_20_008,Inactive,0.06046
ZINC38661688_size_20_001,Inactive,0.09269
ZINC38661688_size_20_002,Inactive,0.69705
ZINC38661688_size_20_003,Inactive,0.11899
ZINC38661688_size_20_004,Inactive,0.738
ZINC38661688_size_20_005,Inactive,0.05138
ZINC38661688_size_20_006,Inactive,0.11603
ZINC38661688_size_20_007,Inactive,0.02865
ZINC38661688_size_20_008,Inactive,0.30233
ZINC38661688_size_20_009,Inactive,0.02154
ZINC38661688_size_20_010,Inactive,0.0353
ZINC38661688_size_20_011,Inactive,0.04182
ZINC38661688_size_20_012,Inactive,0.02583
ZINC38673366_size_20_001,Inactive,0.69728
ZINC38673366_size_20_002,Inactive,0.57087
ZINC38673366_size_20_003,Inactive,0.56719
ZINC38673366_size_20_004,Inactive,0.11764
ZINC38673366_size_20_005,Inactive,0.08559
ZINC38673366_size_20_006,Inactive,0.0475
ZINC38673366_size_20_007,Inactive,0.04083
ZINC38673366_size_20_008,Inactive,0.01919
ZINC38673366_size_20_009,Inactive,0.02834
ZINC38673366_size_20_010,Inactive,0.03336
ZINC38673366_size_20_011,Inactive,0.10923
ZINC38673366_size_20_012,Inactive,0.16183
ZINC38677664_size_20_001,Inactive,0.04307
ZINC38677664_size_20_002,Inactive,0.08144
ZINC38677664_size_20_003,Inactive,0.13692
ZINC38677664_size_20_004,Inactive,0.05354
ZINC38677664_size_20_005,Inactive,0.21515
ZINC38677664_size_20_006,Inactive,0.04484
ZINC38677664_size_20_007,Inactive,0.02321
ZINC38677664_size_20_008,Inactive,0.04063
ZINC38677664_size_20_009,Inactive,0.16752
ZINC38677664_size_20_010,Inactive,0.12686
ZINC38677664_size_20_011,Inactive,0.11045
ZINC38677664_size_20_012,Inactive,0.05465
ZINC38696860_size_20_001,Inactive,0.09951
ZINC38696860_size_20_002,Inactive,0.05265
ZINC38696860_size_20_003,Inactive,0.05351
ZINC38696860_size_20_004,Inactive,0.03562
ZINC38696860_size_20_005,Inactive,0.02754
ZINC38696860_size_20_006,Inactive,0.0407
ZINC38696860_size_20_007,Inactive,0.15807
ZINC38696860_size_20_008,Inactive,0.02978
ZINC38696860_size_20_009,Inactive,0.04685
ZINC38701566_size_20_001,Inactive,0.23003
ZINC38701566_size_20_002,Inactive,0.16441
ZINC38701566_size_20_003,Inactive,0.17707
ZINC38701566_size_20_004,Inactive,0.29631
ZINC38701566_size_20_005,Inactive,0.31818
ZINC38701566_size_20_006,Inactive,0.05365
ZINC38701566_size_20_007,Inactive,0.07015
ZINC38701566_size_20_008,Inactive,0.09862
ZINC38701566_size_20_009,Inactive,0.19302
ZINC38722041_size_20_001,Inactive,0.13454
ZINC38722041_size_20_002,Inactive,0.30053
ZINC38722041_size_20_003,Inactive,0.09874
ZINC38722041_size_20_004,Inactive,0.03196
ZINC38722041_size_20_005,Inactive,0.06728
ZINC38722041_size_20_006,Inactive,0.03063
ZINC38722041_size_20_007,Inactive,0.11087
ZINC38722041_size_20_008,Inactive,0.13514
ZINC38738814_size_20_001,Inactive,0.17964
ZINC38738814_size_20_002,Inactive,0.0579
ZINC38738814_size_20_003,Inactive,0.26598
ZINC38738814_size_20_004,Inactive,0.22851
ZINC38738814_size_20_005,Inactive,0.25216
ZINC38738814_size_20_006,Inactive,0.05607
ZINC38738814_size_20_007,Inactive,0.14703
ZINC38738814_size_20_008,Inactive,0.11909
ZINC38738814_size_20_009,Inactive,0.09961
ZINC38738814_size_20_010,Inactive,0.07635
ZINC38738814_size_20_011,Inactive,0.14043
ZINC38738814_size_20_012,Inactive,0.12087
ZINC38740242_size_20_001,Inactive,0.0587
ZINC38740242_size_20_002,Inactive,0.11525
ZINC38740242_size_20_003,Inactive,0.14624
ZINC38740242_size_20_004,Inactive,0.13779
ZINC38740242_size_20_005,Inactive,0.02035
ZINC38740242_size_20_006,Inactive,0.04269
ZINC38740242_size_20_007,Inactive,0.02653
ZINC38742894_size_20_001,Inactive,0.04936
ZINC38742894_size_20_002,Inactive,0.02239
ZINC38742894_size_20_003,Inactive,0.02037
ZINC38742894_size_20_004,Inactive,0.00859
ZINC38742894_size_20_005,Inactive,0.01966
ZINC38742894_size_20_006,Inactive,0.0226
ZINC38742894_size_20_007,Inactive,0.08533
ZINC38742894_size_20_008,Inactive,0.04108
ZINC38742894_size_20_009,Inactive,0.00838
ZINC38752917_size_20_001,Inactive,0.03811
ZINC38752917_size_20_002,Inactive,0.07927
ZINC38752917_size_20_003,Inactive,0.07946
ZINC38752917_size_20_004,Inactive,0.03187
ZINC38752917_size_20_005,Inactive,0.10451
ZINC38762532_size_20_001,Inactive,0.11867
ZINC38762532_size_20_002,Inactive,0.17064
ZINC38762532_size_20_003,Inactive,0.05233
ZINC38762532_size_20_004,Inactive,0.04343
ZINC38762532_size_20_005,Inactive,0.03581
ZINC38762532_size_20_006,Inactive,0.07094
ZINC38767145_size_20_001,Inactive,0.31672
ZINC38767145_size_20_002,Inactive,0.41399
ZINC38767145_size_20_003,Inactive,0.15365
ZINC38767145_size_20_004,Inactive,0.12613
ZINC38767145_size_20_005,Inactive,0.12402
ZINC38767145_size_20_006,Inactive,0.08254
ZINC38767145_size_20_007,Inactive,0.07251
ZINC38768461_size_20_001,Inactive,0.12482
ZINC38768461_size_20_002,Inactive,0.04211
ZINC38768461_size_20_003,Inactive,0.12847
ZINC38768461_size_20_004,Inactive,0.06695
