Pose,Real_Class,Docking_score
ZINC42492464_size_20_009,Inactive,-4.5
ZINC42493535_size_20_001,Inactive,-6.3
ZINC42493535_size_20_002,Inactive,-6.3
ZINC42493535_size_20_003,Inactive,-6.3
ZINC42493535_size_20_004,Inactive,-6.2
ZINC42493535_size_20_005,Inactive,-6.2
ZINC42493535_size_20_006,Inactive,-6.2
ZINC42493535_size_20_007,Inactive,-6
ZINC42493535_size_20_008,Inactive,-5.8
ZINC42493535_size_20_009,Inactive,-5.7
ZINC42493535_size_20_010,Inactive,-5.6
ZINC42493535_size_20_011,Inactive,-5.5
ZINC42501466_size_20_001,Inactive,-7.6
ZINC42501466_size_20_002,Inactive,-7.3
ZINC42501466_size_20_003,Inactive,-7.2
ZINC42501466_size_20_004,Inactive,-6.9
ZINC42501466_size_20_005,Inactive,-6.3
ZINC42501466_size_20_006,Inactive,-6
ZINC42501466_size_20_007,Inactive,-5.7
ZINC42501466_size_20_008,Inactive,-5.5
ZINC42505808_size_20_001,Inactive,-6.7
ZINC42505808_size_20_002,Inactive,-6.7
ZINC42505808_size_20_003,Inactive,-6.6
ZINC42505808_size_20_004,Inactive,-6.6
ZINC42505808_size_20_005,Inactive,-6
ZINC42505808_size_20_006,Inactive,-6
ZINC42505808_size_20_007,Inactive,-5.9
ZINC42505808_size_20_008,Inactive,-5.3
ZINC42505808_size_20_009,Inactive,-5.2
ZINC42505808_size_20_010,Inactive,-5.2
ZINC42505808_size_20_011,Inactive,-4.5
ZINC42505808_size_20_012,Inactive,-3.8
ZINC42507326_size_20_001,Inactive,-6.5
ZINC42507326_size_20_002,Inactive,-6.3
ZINC42507326_size_20_003,Inactive,-6.1
ZINC42507326_size_20_004,Inactive,-5.8
ZINC42507326_size_20_005,Inactive,-5.1
ZINC42507326_size_20_006,Inactive,-5
ZINC42507326_size_20_007,Inactive,-4.8
ZINC42507326_size_20_008,Inactive,-4.7
ZINC42507326_size_20_009,Inactive,-4.5
ZINC42516079_size_20_001,Inactive,-7.1
ZINC42516079_size_20_002,Inactive,-6.9
ZINC42516079_size_20_003,Inactive,-6.5
ZINC42516079_size_20_004,Inactive,-6.1
ZINC42516079_size_20_005,Inactive,-5.6
ZINC42516079_size_20_006,Inactive,-5.2
ZINC42516079_size_20_007,Inactive,-4.5
ZINC42516079_size_20_008,Inactive,-4.5
ZINC42516079_size_20_009,Inactive,-4.4
ZINC42529110_size_20_001,Inactive,-7.4
ZINC42529110_size_20_002,Inactive,-7.3
ZINC42529110_size_20_003,Inactive,-6
ZINC42529110_size_20_004,Inactive,-5.5
ZINC42529110_size_20_005,Inactive,-4.9
ZINC42529110_size_20_006,Inactive,-4.9
ZINC42529110_size_20_007,Inactive,-4.8
ZINC42529110_size_20_008,Inactive,-4.7
ZINC42529110_size_20_009,Inactive,-4.7
ZINC42529110_size_20_010,Inactive,-4.6
ZINC42529110_size_20_011,Inactive,-4.6
ZINC42553193_size_20_001,Inactive,-6.3
ZINC42553193_size_20_002,Inactive,-6.1
ZINC42553193_size_20_003,Inactive,-6
ZINC42553193_size_20_004,Inactive,-5.8
ZINC42553193_size_20_005,Inactive,-5.7
ZINC42553193_size_20_006,Inactive,-5.3
ZINC42553193_size_20_007,Inactive,-5.2
ZINC42553193_size_20_008,Inactive,-5.2
ZINC42553193_size_20_009,Inactive,-4.8
ZINC42553193_size_20_010,Inactive,-4.5
ZINC42553193_size_20_011,Inactive,-4.5
ZINC42553193_size_20_012,Inactive,-4.3
ZINC42553193_size_20_013,Inactive,-4.2
ZINC42554455_size_20_001,Inactive,-6.4
ZINC42554455_size_20_002,Inactive,-5.9
ZINC42554455_size_20_003,Inactive,-5.2
ZINC42554455_size_20_004,Inactive,-5.2
ZINC42554455_size_20_005,Inactive,-5
ZINC42554455_size_20_006,Inactive,-5
ZINC42554455_size_20_007,Inactive,-4.5
ZINC42554455_size_20_008,Inactive,-4.3
ZINC42554455_size_20_009,Inactive,-4.2
ZINC42554455_size_20_010,Inactive,-3.8
ZINC42554455_size_20_011,Inactive,-3.5
ZINC42561832_size_20_001,Inactive,-6.9
ZINC42561832_size_20_002,Inactive,-6.8
ZINC42561832_size_20_003,Inactive,-6.5
ZINC42561832_size_20_004,Inactive,-6
ZINC42561832_size_20_005,Inactive,-5.6
ZINC42561832_size_20_006,Inactive,-5.5
ZINC42561832_size_20_007,Inactive,-5.4
ZINC42561832_size_20_008,Inactive,-4.7
ZINC42561832_size_20_009,Inactive,-4.7
ZINC42561832_size_20_010,Inactive,-4.6
ZINC42561832_size_20_011,Inactive,-4.5
ZINC42561832_size_20_012,Inactive,-4.4
ZINC42561832_size_20_013,Inactive,-4.2
ZINC42568913_size_20_001,Inactive,-6.9
ZINC42568913_size_20_002,Inactive,-5.8
ZINC42568913_size_20_003,Inactive,-5.5
ZINC42568913_size_20_004,Inactive,-5.1
ZINC42568913_size_20_005,Inactive,-5.1
ZINC42568913_size_20_006,Inactive,-4.6
ZINC42581464_size_20_001,Inactive,-6.4
ZINC42581464_size_20_002,Inactive,-6.2
ZINC42581464_size_20_003,Inactive,-6.1
ZINC42581464_size_20_004,Inactive,-5.8
ZINC42581464_size_20_005,Inactive,-5.4
ZINC42581464_size_20_006,Inactive,-4.7
ZINC42581464_size_20_007,Inactive,-4.6
ZINC42581464_size_20_008,Inactive,-4.1
ZINC42602891_size_20_001,Inactive,-7.5
ZINC42602891_size_20_002,Inactive,-7.4
ZINC42602891_size_20_003,Inactive,-6.9
ZINC42602891_size_20_004,Inactive,-6.6
ZINC42602891_size_20_005,Inactive,-6.5
ZINC42602891_size_20_006,Inactive,-6
ZINC42602891_size_20_007,Inactive,-5.9
ZINC42619033_size_20_001,Inactive,-6.5
ZINC42619033_size_20_002,Inactive,-6.3
ZINC42619033_size_20_003,Inactive,-6.1
ZINC42619033_size_20_004,Inactive,-5.8
ZINC42619033_size_20_005,Inactive,-5.7
ZINC42619033_size_20_006,Inactive,-5.4
ZINC42619033_size_20_007,Inactive,-5.4
ZINC42619033_size_20_008,Inactive,-5.1
ZINC42619033_size_20_009,Inactive,-4.7
ZINC42619033_size_20_010,Inactive,-4.5
ZINC42619033_size_20_011,Inactive,-4.5
ZINC42619033_size_20_012,Inactive,-4
ZINC42619033_size_20_013,Inactive,-3.9
ZINC42625557_size_20_001,Inactive,-9.5
ZINC42625557_size_20_002,Inactive,-9
ZINC42625557_size_20_003,Inactive,-8.7
ZINC42625557_size_20_004,Inactive,-8.6
ZINC42625557_size_20_005,Inactive,-8.1
ZINC42625557_size_20_006,Inactive,-8.1
ZINC42625557_size_20_007,Inactive,-8.1
ZINC42625557_size_20_008,Inactive,-8
ZINC42625557_size_20_009,Inactive,-7.9
ZINC42625557_size_20_010,Inactive,-7.1
ZINC42625557_size_20_011,Inactive,-7.1
ZINC42625557_size_20_012,Inactive,-6.5
ZINC42625975_size_20_001,Inactive,-7.2
ZINC42625975_size_20_002,Inactive,-7
ZINC42625975_size_20_003,Inactive,-6.9
ZINC42625975_size_20_004,Inactive,-6.3
ZINC42625975_size_20_005,Inactive,-5.8
ZINC42625975_size_20_006,Inactive,-5.8
ZINC42625975_size_20_007,Inactive,-5.8
ZINC42625975_size_20_008,Inactive,-5.8
ZINC42625975_size_20_009,Inactive,-5.8
ZINC42627768_size_20_001,Inactive,-9.2
ZINC42627768_size_20_002,Inactive,-8.9
ZINC42627768_size_20_003,Inactive,-8.8
ZINC42627768_size_20_004,Inactive,-7.8
ZINC42627768_size_20_005,Inactive,-7.6
ZINC42627768_size_20_006,Inactive,-7
ZINC42627768_size_20_007,Inactive,-6.8
ZINC42627768_size_20_008,Inactive,-6.7
ZINC42627768_size_20_009,Inactive,-6.7
ZINC42627768_size_20_010,Inactive,-6.5
ZINC42630446_size_20_001,Inactive,-7.9
ZINC42630446_size_20_002,Inactive,-7.7
ZINC42630446_size_20_003,Inactive,-7.5
ZINC42630446_size_20_004,Inactive,-6.8
ZINC42630446_size_20_005,Inactive,-6.2
ZINC42630446_size_20_006,Inactive,-6.1
ZINC42630446_size_20_007,Inactive,-5.9
ZINC42630446_size_20_008,Inactive,-5.1
ZINC42630447_size_20_001,Inactive,-7.7
ZINC42630447_size_20_002,Inactive,-7.4
ZINC42630447_size_20_003,Inactive,-7.2
ZINC42630447_size_20_004,Inactive,-6.8
ZINC42630447_size_20_005,Inactive,-6.6
ZINC42630447_size_20_006,Inactive,-6.4
ZINC42630447_size_20_007,Inactive,-6.1
ZINC42630447_size_20_008,Inactive,-6.1
ZINC42630447_size_20_009,Inactive,-5.8
ZINC42630447_size_20_010,Inactive,-5.7
ZINC42666534_size_20_001,Inactive,-9.2
ZINC42666534_size_20_002,Inactive,-9.1
ZINC42666534_size_20_003,Inactive,-8.8
ZINC42666534_size_20_004,Inactive,-8.8
ZINC42666534_size_20_005,Inactive,-8.8
ZINC42666534_size_20_006,Inactive,-8.8
ZINC42666534_size_20_007,Inactive,-8
ZINC42666534_size_20_008,Inactive,-7.7
ZINC42691810_size_20_001,Inactive,-6.7
ZINC42691810_size_20_002,Inactive,-6.4
ZINC42691810_size_20_003,Inactive,-5.6
ZINC42691810_size_20_004,Inactive,-5.1
ZINC42691810_size_20_005,Inactive,-4.4
ZINC42691810_size_20_006,Inactive,-4.3
ZINC42691810_size_20_007,Inactive,-4.2
ZINC42691810_size_20_008,Inactive,-3.8
ZINC42691810_size_20_009,Inactive,-3.8
ZINC42691810_size_20_010,Inactive,-3.8
ZINC42691810_size_20_011,Inactive,-3.8
ZINC42718573_size_20_001,Inactive,-6
ZINC42718573_size_20_002,Inactive,-5.7
ZINC42718573_size_20_003,Inactive,-5.6
ZINC42718573_size_20_004,Inactive,-5.3
ZINC42718573_size_20_005,Inactive,-5.2
ZINC42718573_size_20_006,Inactive,-5.2
ZINC42718573_size_20_007,Inactive,-5.1
ZINC42718573_size_20_008,Inactive,-5.1
ZINC42718573_size_20_009,Inactive,-4.5
ZINC42718573_size_20_010,Inactive,-4.3
ZINC42824765_size_20_001,Inactive,-6.8
ZINC42824765_size_20_002,Inactive,-6.5
ZINC42824765_size_20_003,Inactive,-6.5
ZINC42824765_size_20_004,Inactive,-6.4
ZINC42824765_size_20_005,Inactive,-5.7
ZINC42824765_size_20_006,Inactive,-5.5
ZINC42824765_size_20_007,Inactive,-5
ZINC42824765_size_20_008,Inactive,-5
ZINC42824765_size_20_009,Inactive,-4.7
ZINC42854206_size_20_001,Inactive,-8.1
ZINC42854206_size_20_002,Inactive,-7.9
ZINC42854206_size_20_003,Inactive,-7.5
ZINC42854206_size_20_004,Inactive,-7.3
ZINC42854206_size_20_005,Inactive,-6.9
ZINC42854206_size_20_006,Inactive,-5.6
ZINC42856642_size_20_001,Inactive,-7.8
ZINC42856642_size_20_002,Inactive,-7.6
ZINC42856642_size_20_003,Inactive,-7.4
ZINC42856642_size_20_004,Inactive,-7.1
ZINC42856642_size_20_005,Inactive,-6.9
ZINC42856642_size_20_006,Inactive,-6.7
ZINC42856642_size_20_007,Inactive,-6.1
ZINC42856642_size_20_008,Inactive,-5.9
ZINC42856642_size_20_009,Inactive,-5.4
ZINC42856642_size_20_010,Inactive,-5.1
ZINC42858969_size_20_001,Inactive,-7.1
ZINC42858969_size_20_002,Inactive,-6.8
ZINC42858969_size_20_003,Inactive,-6.3
ZINC42858969_size_20_004,Inactive,-5.9
ZINC42858969_size_20_005,Inactive,-5.6
ZINC42858969_size_20_006,Inactive,-5.4
ZINC42858969_size_20_007,Inactive,-5.4
ZINC42858969_size_20_008,Inactive,-5.2
ZINC42858969_size_20_009,Inactive,-5.1
ZINC42859244_size_20_001,Inactive,-6.4
ZINC42859244_size_20_002,Inactive,-6.2
ZINC42859244_size_20_003,Inactive,-5.7
ZINC42859244_size_20_004,Inactive,-5.4
ZINC42859244_size_20_005,Inactive,-5.3
ZINC42859244_size_20_006,Inactive,-5
ZINC42859244_size_20_007,Inactive,-4.6
ZINC42859244_size_20_008,Inactive,-4.5
ZINC42859244_size_20_009,Inactive,-4.5
ZINC42859244_size_20_010,Inactive,-4.3
ZINC42859586_size_20_001,Inactive,-7.8
ZINC42859586_size_20_002,Inactive,-7.7
ZINC42859586_size_20_003,Inactive,-7.2
ZINC42859586_size_20_004,Inactive,-6.8
ZINC42859586_size_20_005,Inactive,-6.6
ZINC42859586_size_20_006,Inactive,-6.6
ZINC42859586_size_20_007,Inactive,-6.5
ZINC42859586_size_20_008,Inactive,-6.3
ZINC42862827_size_20_001,Inactive,-7.3
ZINC42862827_size_20_002,Inactive,-7.3
ZINC42862827_size_20_003,Inactive,-7.1
ZINC42862827_size_20_004,Inactive,-7.1
ZINC42862827_size_20_005,Inactive,-6.2
ZINC42862827_size_20_006,Inactive,-6.1
ZINC42862827_size_20_007,Inactive,-5.9
ZINC42866022_size_20_001,Inactive,-8.6
ZINC42866022_size_20_002,Inactive,-8.5
ZINC42866022_size_20_003,Inactive,-7.4
ZINC42866022_size_20_004,Inactive,-7.3
ZINC42866022_size_20_005,Inactive,-6.7
ZINC42866022_size_20_006,Inactive,-6.5
ZINC42866022_size_20_007,Inactive,-6.2
ZINC42866025_size_20_001,Inactive,-8.2
ZINC42866025_size_20_002,Inactive,-7.7
ZINC42866025_size_20_003,Inactive,-7.7
ZINC42866025_size_20_004,Inactive,-7.4
ZINC42866025_size_20_005,Inactive,-6.5
ZINC42866025_size_20_006,Inactive,-5.4
ZINC42868222_size_20_001,Inactive,-8
ZINC42868222_size_20_002,Inactive,-7.2
ZINC42868222_size_20_003,Inactive,-7.1
ZINC42868222_size_20_004,Inactive,-7
ZINC42868222_size_20_005,Inactive,-6.8
ZINC42868222_size_20_006,Inactive,-6.6
ZINC42868222_size_20_007,Inactive,-6.3
ZINC42868222_size_20_008,Inactive,-6.2
ZINC42868222_size_20_009,Inactive,-5.9
ZINC42868222_size_20_010,Inactive,-5.8
ZINC42868222_size_20_011,Inactive,-5.6
ZINC42868222_size_20_012,Inactive,-5.6
ZINC42869217_size_20_001,Inactive,-6.9
ZINC42869217_size_20_002,Inactive,-6.8
ZINC42869217_size_20_003,Inactive,-6.5
ZINC42869217_size_20_004,Inactive,-6.4
ZINC42869217_size_20_005,Inactive,-6.2
ZINC42869217_size_20_006,Inactive,-6
ZINC42869217_size_20_007,Inactive,-5.7
ZINC42869217_size_20_008,Inactive,-5.2
ZINC42869217_size_20_009,Inactive,-5
ZINC42869217_size_20_010,Inactive,-4.8
ZINC42869217_size_20_011,Inactive,-4.5
ZINC42869217_size_20_012,Inactive,-4.1
ZINC42874506_size_20_001,Inactive,-7
ZINC42874506_size_20_002,Inactive,-6.6
ZINC42874506_size_20_003,Inactive,-6.2
ZINC42874506_size_20_004,Inactive,-5.6
ZINC42874506_size_20_005,Inactive,-5.5
ZINC42874506_size_20_006,Inactive,-5.3
ZINC42874506_size_20_007,Inactive,-5.1
ZINC42874506_size_20_008,Inactive,-5
ZINC42874506_size_20_009,Inactive,-5
ZINC42874506_size_20_010,Inactive,-4.9
ZINC42879390_size_20_001,Inactive,-7.5
ZINC42879390_size_20_002,Inactive,-7.4
ZINC42879390_size_20_003,Inactive,-7.3
ZINC42879390_size_20_004,Inactive,-7.3
ZINC42879390_size_20_005,Inactive,-7.2
ZINC42879390_size_20_006,Inactive,-6.5
ZINC42879390_size_20_007,Inactive,-6.5
ZINC42879390_size_20_008,Inactive,-6.4
ZINC42879390_size_20_009,Inactive,-6.4
ZINC42879390_size_20_010,Inactive,-6.4
ZINC42879390_size_20_011,Inactive,-6.3
ZINC42879390_size_20_012,Inactive,-6.2
ZINC42879390_size_20_013,Inactive,-6
ZINC42879390_size_20_014,Inactive,-5.9
ZINC42879919_size_20_001,Inactive,-7.7
ZINC42879919_size_20_002,Inactive,-7.1
ZINC42879919_size_20_003,Inactive,-7
ZINC42879919_size_20_004,Inactive,-6.8
ZINC42879919_size_20_005,Inactive,-6.6
ZINC42879919_size_20_006,Inactive,-6.3
ZINC42879919_size_20_007,Inactive,-6.3
ZINC42879919_size_20_008,Inactive,-5.7
ZINC42879919_size_20_009,Inactive,-5.4
ZINC42879919_size_20_010,Inactive,-5.2
ZINC42879919_size_20_011,Inactive,-4.8
ZINC42879919_size_20_012,Inactive,-4.8
ZINC42879957_size_20_001,Inactive,-7.6
ZINC42879957_size_20_002,Inactive,-7.3
ZINC42879957_size_20_003,Inactive,-6.9
ZINC42879957_size_20_004,Inactive,-6.8
ZINC42879957_size_20_005,Inactive,-6.6
ZINC42879957_size_20_006,Inactive,-6.6
ZINC42879957_size_20_007,Inactive,-6.6
ZINC42879957_size_20_008,Inactive,-6.5
ZINC42879957_size_20_009,Inactive,-6.5
ZINC42879957_size_20_010,Inactive,-6.5
ZINC42879957_size_20_011,Inactive,-5.9
ZINC42894338_size_20_001,Inactive,-7.8
ZINC42894338_size_20_002,Inactive,-7.5
ZINC42894338_size_20_003,Inactive,-7.5
ZINC42894338_size_20_004,Inactive,-6.7
ZINC42894338_size_20_005,Inactive,-5.5
ZINC42894338_size_20_006,Inactive,-5.3
ZINC42896023_size_20_001,Inactive,-6.8
ZINC42896023_size_20_002,Inactive,-6.6
ZINC42896023_size_20_003,Inactive,-6.4
ZINC42896023_size_20_004,Inactive,-6.2
ZINC42896023_size_20_005,Inactive,-6.2
ZINC42896023_size_20_006,Inactive,-6.2
ZINC42896023_size_20_007,Inactive,-5.6
ZINC42896023_size_20_008,Inactive,-5.5
ZINC42896023_size_20_009,Inactive,-5.4
ZINC42896023_size_20_010,Inactive,-5.4
ZINC42896023_size_20_011,Inactive,-5.3
ZINC42896023_size_20_012,Inactive,-5.1
ZINC42896023_size_20_013,Inactive,-4.7
ZINC42896023_size_20_014,Inactive,-4.4
ZINC42896076_size_20_001,Inactive,-7.6
ZINC42896076_size_20_002,Inactive,-7.3
ZINC42896076_size_20_003,Inactive,-7
ZINC42896076_size_20_004,Inactive,-6.7
ZINC42896076_size_20_005,Inactive,-6.6
ZINC42896076_size_20_006,Inactive,-6.2
ZINC42896076_size_20_007,Inactive,-6.1
ZINC42896076_size_20_008,Inactive,-5.9
ZINC42896076_size_20_009,Inactive,-5.1
ZINC42896076_size_20_010,Inactive,-4.9
ZINC42901851_size_20_001,Inactive,-6.8
ZINC42901851_size_20_002,Inactive,-6.6
ZINC42901851_size_20_003,Inactive,-6.5
ZINC42901851_size_20_004,Inactive,-6.4
ZINC42901851_size_20_005,Inactive,-5.9
ZINC42901851_size_20_006,Inactive,-5.4
ZINC42901851_size_20_007,Inactive,-5.4
ZINC42901851_size_20_008,Inactive,-5.3
ZINC42901851_size_20_009,Inactive,-5
ZINC42910024_size_20_001,Inactive,-9
ZINC42910024_size_20_002,Inactive,-8.4
ZINC42910024_size_20_003,Inactive,-8.1
ZINC42910024_size_20_004,Inactive,-7.3
ZINC42910024_size_20_005,Inactive,-6.8
ZINC42910415_size_20_001,Inactive,-7.7
ZINC42910415_size_20_002,Inactive,-7.5
ZINC42910415_size_20_003,Inactive,-7.2
ZINC42910415_size_20_004,Inactive,-7.1
ZINC42910415_size_20_005,Inactive,-6.8
ZINC42910415_size_20_006,Inactive,-6.2
ZINC42910415_size_20_007,Inactive,-5.6
ZINC42910415_size_20_008,Inactive,-5.6
ZINC42910415_size_20_009,Inactive,-5.4
ZINC42911162_size_20_001,Inactive,-7.9
ZINC42911162_size_20_002,Inactive,-7.2
ZINC42911162_size_20_003,Inactive,-6.9
ZINC42911162_size_20_004,Inactive,-6.8
ZINC42947452_size_20_001,Inactive,-7
ZINC42947452_size_20_002,Inactive,-6.8
ZINC42947452_size_20_003,Inactive,-5.8
ZINC42947452_size_20_004,Inactive,-5.8
ZINC42947452_size_20_005,Inactive,-5.8
ZINC42947452_size_20_006,Inactive,-5.4
ZINC42947452_size_20_007,Inactive,-5.2
ZINC42947452_size_20_008,Inactive,-5.2
ZINC42948760_size_20_001,Inactive,-8.8
ZINC42948760_size_20_002,Inactive,-8.6
ZINC42948760_size_20_003,Inactive,-8.2
ZINC42948760_size_20_004,Inactive,-7
ZINC42948760_size_20_005,Inactive,-7
ZINC42950792_size_20_001,Inactive,-7.3
ZINC42950792_size_20_002,Inactive,-6.9
ZINC42950792_size_20_003,Inactive,-6.8
ZINC42950792_size_20_004,Inactive,-6.6
ZINC42950792_size_20_005,Inactive,-6.2
ZINC42950792_size_20_006,Inactive,-5.8
ZINC42950792_size_20_007,Inactive,-5.7
ZINC42950792_size_20_008,Inactive,-5.7
ZINC42950792_size_20_009,Inactive,-5
ZINC42952010_size_20_001,Inactive,-6.9
ZINC42952010_size_20_002,Inactive,-6.7
ZINC42952010_size_20_003,Inactive,-6.1
ZINC42952010_size_20_004,Inactive,-5.9
ZINC42952010_size_20_005,Inactive,-5.8
ZINC42952010_size_20_006,Inactive,-5.6
ZINC42952010_size_20_007,Inactive,-5.3
ZINC42952010_size_20_008,Inactive,-5
ZINC42952010_size_20_009,Inactive,-4.9
ZINC42952010_size_20_010,Inactive,-4.4
ZINC42952010_size_20_011,Inactive,-3.9
ZINC42953668_size_20_001,Inactive,-7.3
ZINC42953668_size_20_002,Inactive,-6.9
ZINC42953668_size_20_003,Inactive,-6.8
ZINC42953668_size_20_004,Inactive,-6.7
ZINC42953668_size_20_005,Inactive,-6.7
ZINC42953668_size_20_006,Inactive,-6.2
ZINC42953668_size_20_007,Inactive,-6.1
ZINC42953668_size_20_008,Inactive,-5.7
ZINC42955975_size_20_001,Inactive,-8
ZINC42955975_size_20_002,Inactive,-7.3
ZINC42955975_size_20_003,Inactive,-5.8
ZINC42958995_size_20_001,Inactive,-7
ZINC42958995_size_20_002,Inactive,-6.3
ZINC42958995_size_20_003,Inactive,-6.2
ZINC42958995_size_20_004,Inactive,-6.1
ZINC42958995_size_20_005,Inactive,-6.1
ZINC42958995_size_20_006,Inactive,-6
ZINC42958995_size_20_007,Inactive,-5.9
ZINC42958995_size_20_008,Inactive,-5.8
ZINC42958995_size_20_009,Inactive,-5.6
ZINC42959833_size_20_001,Inactive,-7.6
ZINC42959833_size_20_002,Inactive,-7.5
ZINC42959833_size_20_003,Inactive,-6.7
ZINC42959833_size_20_004,Inactive,-6
ZINC42959833_size_20_005,Inactive,-5.9
ZINC42959833_size_20_006,Inactive,-5.1
ZINC42959833_size_20_007,Inactive,-5
ZINC42959833_size_20_008,Inactive,-4.9
ZINC42959833_size_20_009,Inactive,-4.7
ZINC42959833_size_20_010,Inactive,-4.7
ZINC42959848_size_20_001,Inactive,-7.5
ZINC42959848_size_20_002,Inactive,-6.9
ZINC42959848_size_20_003,Inactive,-6.8
ZINC42959848_size_20_004,Inactive,-6.5
ZINC42959848_size_20_005,Inactive,-6
ZINC42959848_size_20_006,Inactive,-5.1
ZINC42959848_size_20_007,Inactive,-4.9
ZINC42959848_size_20_008,Inactive,-4.8
ZINC43018910_size_20_001,Inactive,-8.4
ZINC43018910_size_20_002,Inactive,-8.1
ZINC43018910_size_20_003,Inactive,-7.1
ZINC43018910_size_20_004,Inactive,-7
ZINC43018910_size_20_005,Inactive,-7
ZINC43018910_size_20_006,Inactive,-7
ZINC43018910_size_20_007,Inactive,-6.9
ZINC43018910_size_20_008,Inactive,-6.5
ZINC43018910_size_20_009,Inactive,-6.5
ZINC43018910_size_20_010,Inactive,-6.4
ZINC43018910_size_20_011,Inactive,-6
ZINC43018910_size_20_012,Inactive,-5.8
ZINC43018910_size_20_013,Inactive,-5.8
ZINC43022129_size_20_001,Inactive,-7.9
ZINC43022129_size_20_002,Inactive,-7.7
ZINC43022129_size_20_003,Inactive,-7.6
ZINC43022129_size_20_004,Inactive,-7.3
ZINC43022129_size_20_005,Inactive,-6.6
ZINC43022129_size_20_006,Inactive,-6
ZINC43022129_size_20_007,Inactive,-5.7
ZINC43022129_size_20_008,Inactive,-5.5
ZINC43022129_size_20_009,Inactive,-5.4
ZINC43022129_size_20_010,Inactive,-4.9
ZINC43041992_size_20_001,Inactive,-8
ZINC43041992_size_20_002,Inactive,-7.4
ZINC43041992_size_20_003,Inactive,-6.1
ZINC43041992_size_20_004,Inactive,-5.7
ZINC43041992_size_20_005,Inactive,-5.4
ZINC43041992_size_20_006,Inactive,-5.3
ZINC43041992_size_20_007,Inactive,-5.2
ZINC43041992_size_20_008,Inactive,-5.2
ZINC43050376_size_20_001,Inactive,-7.6
ZINC43050376_size_20_002,Inactive,-7.3
ZINC43050376_size_20_003,Inactive,-7.2
ZINC43050376_size_20_004,Inactive,-6.1
ZINC43050376_size_20_005,Inactive,-5.5
ZINC43050376_size_20_006,Inactive,-5.5
ZINC43050376_size_20_007,Inactive,-5.4
ZINC43050376_size_20_008,Inactive,-5.4
ZINC43050376_size_20_009,Inactive,-5.2
ZINC43050376_size_20_010,Inactive,-5.1
ZINC43050376_size_20_011,Inactive,-5
ZINC43050376_size_20_012,Inactive,-4.7
ZINC43064911_size_20_001,Inactive,-7.8
ZINC43064911_size_20_002,Inactive,-6.9
ZINC43064911_size_20_003,Inactive,-6.8
ZINC43064911_size_20_004,Inactive,-6.5
ZINC43064911_size_20_005,Inactive,-6.4
ZINC43064911_size_20_006,Inactive,-6.4
ZINC43064911_size_20_007,Inactive,-6.1
ZINC43064911_size_20_008,Inactive,-6
ZINC43064911_size_20_009,Inactive,-5.8
ZINC43064911_size_20_010,Inactive,-5.7
ZINC43078720_size_20_001,Inactive,-8.6
ZINC43078720_size_20_002,Inactive,-8.5
ZINC43078720_size_20_003,Inactive,-8.1
ZINC43078720_size_20_004,Inactive,-7.5
ZINC43078720_size_20_005,Inactive,-7
ZINC43085353_size_20_001,Inactive,-8
ZINC43085353_size_20_002,Inactive,-7.3
ZINC43085353_size_20_003,Inactive,-6.9
ZINC43085353_size_20_004,Inactive,-6.7
ZINC43085353_size_20_005,Inactive,-6.4
ZINC43085353_size_20_006,Inactive,-5.7
ZINC43085353_size_20_007,Inactive,-5.5
ZINC43085353_size_20_008,Inactive,-5.3
ZINC43085353_size_20_009,Inactive,-5.2
ZINC43090603_size_20_001,Inactive,-6.6
ZINC43090603_size_20_002,Inactive,-6.3
ZINC43090603_size_20_003,Inactive,-5.8
ZINC43090603_size_20_004,Inactive,-5.2
ZINC43090603_size_20_005,Inactive,-4.8
ZINC43090603_size_20_006,Inactive,-4.7
ZINC43090603_size_20_007,Inactive,-4.6
ZINC43090603_size_20_008,Inactive,-3.9
ZINC43090603_size_20_009,Inactive,-3.8
ZINC43091446_size_20_001,Inactive,-6.5
ZINC43091446_size_20_002,Inactive,-5.6
ZINC43091446_size_20_003,Inactive,-5.3
ZINC43091446_size_20_004,Inactive,-4.9
ZINC43091446_size_20_005,Inactive,-4.4
ZINC43091446_size_20_006,Inactive,-4.3
ZINC43091446_size_20_007,Inactive,-4
ZINC43091446_size_20_008,Inactive,-4
ZINC43091446_size_20_009,Inactive,-3.9
ZINC43091446_size_20_010,Inactive,-3.6
ZINC43091446_size_20_011,Inactive,-3.6
ZINC43091448_size_20_001,Inactive,-5.9
ZINC43091448_size_20_002,Inactive,-5.5
ZINC43091448_size_20_003,Inactive,-5.5
ZINC43091448_size_20_004,Inactive,-5.5
ZINC43091448_size_20_005,Inactive,-5.3
ZINC43091448_size_20_006,Inactive,-5.1
ZINC43091448_size_20_007,Inactive,-4.7
ZINC43091448_size_20_008,Inactive,-4.1
ZINC43091448_size_20_009,Inactive,-3.9
ZINC43091448_size_20_010,Inactive,-3.8
ZINC43091448_size_20_011,Inactive,-3.4
ZINC43091739_size_20_001,Inactive,-6.1
ZINC43091739_size_20_002,Inactive,-6
ZINC43091739_size_20_003,Inactive,-5.7
ZINC43091739_size_20_004,Inactive,-5.3
ZINC43091739_size_20_005,Inactive,-4.7
ZINC43091739_size_20_006,Inactive,-4.6
ZINC43091739_size_20_007,Inactive,-4.5
ZINC43091739_size_20_008,Inactive,-4.4
