Pose,Real_Class,CNN-Score
ZINC05655551_size_20_001,Inactive,0.21571
ZINC05655551_size_20_002,Inactive,0.56186
ZINC05655551_size_20_003,Inactive,0.33173
ZINC05655551_size_20_004,Inactive,0.18999
ZINC05655551_size_20_005,Inactive,0.18397
ZINC05655551_size_20_006,Inactive,0.28043
ZINC05655551_size_20_007,Inactive,0.51727
ZINC05697339_size_20_001,Inactive,0.65913
ZINC05697339_size_20_002,Inactive,0.56542
ZINC05697339_size_20_003,Inactive,0.56918
ZINC05697339_size_20_004,Inactive,0.40005
ZINC05699747_size_20_001,Inactive,0.23825
ZINC05699747_size_20_002,Inactive,0.35978
ZINC05719741_size_20_001,Inactive,0.63959
ZINC05742284_size_20_001,Inactive,0.65993
ZINC05742284_size_20_002,Inactive,0.38297
ZINC05750994_size_20_001,Inactive,0.09466
ZINC05750994_size_20_002,Inactive,0.14605
ZINC05750994_size_20_003,Inactive,0.15716
ZINC05750994_size_20_004,Inactive,0.12277
ZINC05762238_size_20_001,Inactive,0.47827
ZINC05762238_size_20_002,Inactive,0.7475
ZINC05762238_size_20_003,Inactive,0.54331
ZINC05762238_size_20_004,Inactive,0.26652
ZINC05762238_size_20_005,Inactive,0.38517
ZINC05762238_size_20_006,Inactive,0.37378
ZINC05762780_size_20_001,Inactive,0.38468
ZINC05762780_size_20_002,Inactive,0.45655
ZINC05762780_size_20_003,Inactive,0.39702
ZINC05762780_size_20_004,Inactive,0.17008
ZINC05762780_size_20_005,Inactive,0.59617
ZINC05762780_size_20_006,Inactive,0.21485
ZINC05762780_size_20_007,Inactive,0.33035
ZINC05763044_size_20_001,Inactive,0.78782
ZINC05763044_size_20_002,Inactive,0.42263
ZINC05763044_size_20_003,Inactive,0.37099
ZINC05766298_size_20_001,Inactive,0.62684
ZINC05766298_size_20_002,Inactive,0.59936
ZINC05766298_size_20_003,Inactive,0.62363
ZINC05766298_size_20_004,Inactive,0.3503
ZINC05776951_size_20_001,Inactive,0.63628
ZINC05776951_size_20_002,Inactive,0.53032
ZINC05776951_size_20_003,Inactive,0.56024
ZINC05776951_size_20_004,Inactive,0.70612
ZINC05776951_size_20_005,Inactive,0.25485
ZINC05776951_size_20_006,Inactive,0.18121
ZINC05776954_size_20_001,Inactive,0.71069
ZINC05776954_size_20_002,Inactive,0.44984
ZINC05800509_size_20_001,Inactive,0.28549
ZINC05818040_size_20_001,Inactive,0.15656
ZINC05818040_size_20_002,Inactive,0.16578
ZINC05818040_size_20_003,Inactive,0.12139
ZINC05819904_size_20_001,Inactive,0.49593
ZINC05819904_size_20_002,Inactive,0.43423
ZINC05819904_size_20_003,Inactive,0.32537
ZINC05819904_size_20_004,Inactive,0.44882
ZINC05821117_size_20_001,Inactive,0.39937
ZINC05821117_size_20_002,Inactive,0.19014
ZINC05823458_size_20_001,Inactive,0.44726
ZINC05823458_size_20_002,Inactive,0.36912
ZINC05825936_size_20_001,Inactive,0.46789
ZINC05825936_size_20_002,Inactive,0.30103
ZINC05825936_size_20_003,Inactive,0.32831
ZINC05825936_size_20_004,Inactive,0.45279
ZINC05881481_size_20_001,Inactive,0.52716
ZINC05881481_size_20_002,Inactive,0.38763
ZINC05881481_size_20_003,Inactive,0.45763
ZINC05881481_size_20_004,Inactive,0.32791
ZINC05881481_size_20_005,Inactive,0.44355
ZINC05903165_size_20_001,Inactive,0.28915
ZINC05903165_size_20_002,Inactive,0.55162
ZINC05903165_size_20_003,Inactive,0.44776
ZINC05903165_size_20_004,Inactive,0.45136
ZINC05903165_size_20_005,Inactive,0.37516
ZINC05903165_size_20_006,Inactive,0.37189
ZINC05903165_size_20_007,Inactive,0.41225
ZINC05903165_size_20_008,Inactive,0.57692
ZINC05903165_size_20_009,Inactive,0.14476
ZINC05908505_size_20_001,Inactive,0.27269
ZINC05908505_size_20_002,Inactive,0.10044
ZINC05908505_size_20_003,Inactive,0.16902
ZINC05908505_size_20_004,Inactive,0.08913
ZINC05909379_size_20_001,Inactive,0.37299
ZINC05909379_size_20_002,Inactive,0.42624
ZINC05909379_size_20_003,Inactive,0.45896
ZINC05909379_size_20_004,Inactive,0.12816
ZINC05911012_size_20_001,Inactive,0.39455
ZINC05911012_size_20_002,Inactive,0.33074
ZINC05915680_size_20_001,Inactive,0.39653
ZINC05915680_size_20_002,Inactive,0.39117
ZINC05915680_size_20_003,Inactive,0.19249
ZINC05915680_size_20_004,Inactive,0.37891
ZINC05915680_size_20_005,Inactive,0.3726
ZINC05915680_size_20_006,Inactive,0.14728
ZINC05915680_size_20_007,Inactive,0.17283
ZINC05915680_size_20_008,Inactive,0.1647
ZINC05915680_size_20_009,Inactive,0.24506
ZINC05916465_size_20_001,Inactive,0.46365
ZINC05916465_size_20_002,Inactive,0.19613
ZINC05922744_size_20_001,Inactive,0.34371
ZINC05922744_size_20_002,Inactive,0.39512
ZINC05922744_size_20_003,Inactive,0.3239
ZINC05932797_size_20_001,Inactive,0.07601
ZINC05932797_size_20_002,Inactive,0.12534
ZINC05942272_size_20_001,Inactive,0.68491
ZINC05946236_size_20_001,Inactive,0.2828
ZINC05946236_size_20_002,Inactive,0.47173
ZINC05986767_size_20_001,Inactive,0.16412
ZINC05999719_size_20_001,Inactive,0.50877
ZINC05999719_size_20_002,Inactive,0.55507
ZINC06018765_size_20_001,Inactive,0.29934
ZINC06018998_size_20_001,Inactive,0.34968
ZINC06031037_size_20_001,Inactive,0.55985
ZINC06031037_size_20_002,Inactive,0.32322
ZINC06031037_size_20_003,Inactive,0.33874
ZINC06031037_size_20_004,Inactive,0.32312
ZINC06031037_size_20_005,Inactive,0.29185
ZINC06031037_size_20_006,Inactive,0.23736
ZINC06036036_size_20_001,Inactive,0.26343
ZINC06036036_size_20_002,Inactive,0.34862
ZINC06036036_size_20_003,Inactive,0.18531
ZINC06036036_size_20_004,Inactive,0.29645
ZINC06040517_size_20_001,Inactive,0.28793
ZINC06040517_size_20_002,Inactive,0.4115
ZINC06060765_size_20_001,Inactive,0.2506
ZINC06060765_size_20_002,Inactive,0.35327
ZINC06060765_size_20_003,Inactive,0.17748
ZINC06084884_size_20_001,Inactive,0.23578
ZINC06084884_size_20_002,Inactive,0.46007
ZINC06084884_size_20_003,Inactive,0.19566
ZINC06084884_size_20_004,Inactive,0.19585
ZINC06084884_size_20_005,Inactive,0.1759
ZINC06131154_size_20_001,Inactive,0.16941
ZINC06131154_size_20_002,Inactive,0.18931
ZINC06134812_size_20_001,Inactive,0.27144
ZINC06134812_size_20_002,Inactive,0.22139
ZINC06134812_size_20_003,Inactive,0.38018
ZINC06168601_size_20_001,Inactive,0.29485
ZINC06168601_size_20_002,Inactive,0.30704
ZINC06203108_size_20_001,Inactive,0.23765
ZINC06203108_size_20_002,Inactive,0.15006
ZINC06226358_size_20_001,Inactive,0.71357
ZINC06226358_size_20_002,Inactive,0.21573
ZINC06248654_size_20_001,Inactive,0.6442
ZINC06248654_size_20_002,Inactive,0.27646
ZINC06251587_size_20_001,Inactive,0.13371
ZINC06251587_size_20_002,Inactive,0.59538
ZINC06251587_size_20_003,Inactive,0.2969
ZINC06263729_size_20_001,Inactive,0.20454
ZINC06263729_size_20_002,Inactive,0.13073
ZINC06263729_size_20_003,Inactive,0.39861
ZINC06263729_size_20_004,Inactive,0.1002
ZINC06263729_size_20_005,Inactive,0.09342
ZINC06263729_size_20_006,Inactive,0.33968
ZINC06266091_size_20_001,Inactive,0.20292
ZINC06266695_size_20_001,Inactive,0.43436
ZINC06266695_size_20_002,Inactive,0.61083
ZINC06266695_size_20_003,Inactive,0.44644
ZINC06310270_size_20_001,Inactive,0.18399
ZINC06310270_size_20_002,Inactive,0.12869
ZINC06310270_size_20_003,Inactive,0.07079
ZINC06310270_size_20_004,Inactive,0.1137
ZINC06314450_size_20_001,Inactive,0.56435
ZINC06314450_size_20_002,Inactive,0.42643
ZINC06344655_size_20_001,Inactive,0.33654
ZINC06344655_size_20_002,Inactive,0.6254
ZINC06344655_size_20_003,Inactive,0.22351
ZINC06344655_size_20_004,Inactive,0.12039
ZINC06357125_size_20_001,Inactive,0.63852
ZINC06357125_size_20_002,Inactive,0.8839
ZINC06357125_size_20_003,Inactive,0.59803
ZINC06363497_size_20_001,Inactive,0.24307
ZINC06363497_size_20_002,Inactive,0.3824
ZINC06363497_size_20_003,Inactive,0.14991
ZINC06381589_size_20_001,Inactive,0.5393
ZINC06381589_size_20_002,Inactive,0.48746
ZINC06381589_size_20_003,Inactive,0.45984
ZINC06383934_size_20_001,Inactive,0.51555
ZINC06383934_size_20_002,Inactive,0.31764
ZINC06383934_size_20_003,Inactive,0.65665
ZINC06383934_size_20_004,Inactive,0.21845
ZINC06383934_size_20_005,Inactive,0.30685
ZINC06393527_size_20_001,Inactive,0.45395
ZINC06393752_size_20_001,Inactive,0.43687
ZINC06393752_size_20_002,Inactive,0.25941
ZINC06402531_size_20_001,Inactive,0.31952
ZINC06414031_size_20_001,Inactive,0.62997
ZINC06414031_size_20_002,Inactive,0.39741
ZINC06414031_size_20_003,Inactive,0.48265
ZINC06414031_size_20_004,Inactive,0.30238
ZINC06459134_size_20_001,Inactive,0.39827
ZINC06459134_size_20_002,Inactive,0.60911
ZINC06459134_size_20_003,Inactive,0.3665
ZINC06459134_size_20_004,Inactive,0.21
ZINC06459134_size_20_005,Inactive,0.2604
ZINC06459134_size_20_006,Inactive,0.21362
ZINC06482157_size_20_001,Inactive,0.43058
ZINC06482157_size_20_002,Inactive,0.54247
ZINC06483875_size_20_001,Inactive,0.46692
ZINC06483875_size_20_002,Inactive,0.43547
ZINC06483909_size_20_001,Inactive,0.41169
ZINC06491268_size_20_001,Inactive,0.32324
ZINC06491268_size_20_002,Inactive,0.23361
ZINC06491268_size_20_003,Inactive,0.37685
ZINC06491268_size_20_004,Inactive,0.30817
ZINC06491268_size_20_005,Inactive,0.28343
ZINC06491268_size_20_006,Inactive,0.12456
ZINC06500101_size_20_001,Inactive,0.50018
ZINC06500101_size_20_002,Inactive,0.28128
ZINC06500101_size_20_003,Inactive,0.23711
ZINC06500101_size_20_004,Inactive,0.37878
ZINC06500101_size_20_005,Inactive,0.25788
ZINC06500101_size_20_006,Inactive,0.18348
ZINC06500101_size_20_007,Inactive,0.04814
ZINC06522916_size_20_001,Inactive,0.46186
ZINC06522916_size_20_002,Inactive,0.2935
ZINC06522916_size_20_003,Inactive,0.42409
ZINC06522916_size_20_004,Inactive,0.17231
ZINC06522916_size_20_005,Inactive,0.12236
ZINC06524318_size_20_001,Inactive,0.28011
ZINC06524318_size_20_002,Inactive,0.26824
ZINC06533492_size_20_001,Inactive,0.15771
ZINC06536038_size_20_001,Inactive,0.22412
ZINC06563574_size_20_001,Inactive,0.73211
ZINC06563574_size_20_002,Inactive,0.77776
ZINC06563574_size_20_003,Inactive,0.56973
ZINC06563574_size_20_004,Inactive,0.38606
ZINC06567658_size_20_001,Inactive,0.69544
ZINC06567658_size_20_002,Inactive,0.55743
ZINC06567658_size_20_003,Inactive,0.3211
ZINC06567658_size_20_004,Inactive,0.3587
ZINC06578033_size_20_001,Inactive,0.46049
ZINC06578033_size_20_002,Inactive,0.49637
ZINC06578033_size_20_003,Inactive,0.33995
ZINC06578386_size_20_001,Inactive,0.20447
ZINC06578386_size_20_002,Inactive,0.07197
ZINC06646406_size_20_001,Inactive,0.21043
ZINC06646406_size_20_002,Inactive,0.36906
ZINC06646406_size_20_003,Inactive,0.27387
ZINC06652100_size_20_001,Inactive,0.52844
ZINC06652100_size_20_002,Inactive,0.6552
ZINC06652100_size_20_003,Inactive,0.51174
ZINC06652100_size_20_004,Inactive,0.46308
ZINC06659369_size_20_001,Inactive,0.2365
ZINC06659507_size_20_001,Inactive,0.40481
ZINC06659507_size_20_002,Inactive,0.64278
ZINC06659507_size_20_003,Inactive,0.15983
ZINC06661120_size_20_001,Inactive,0.30364
ZINC06661120_size_20_002,Inactive,0.19848
ZINC06662078_size_20_001,Inactive,0.09541
ZINC06662078_size_20_002,Inactive,0.13151
ZINC06665912_size_20_001,Inactive,0.94809
ZINC06665912_size_20_002,Inactive,0.88236
ZINC06665912_size_20_003,Inactive,0.6407
ZINC06669325_size_20_001,Inactive,0.70999
ZINC06673665_size_20_001,Inactive,0.65454
ZINC06673665_size_20_002,Inactive,0.37489
ZINC06673665_size_20_003,Inactive,0.39883
ZINC06673665_size_20_004,Inactive,0.53387
ZINC06673665_size_20_005,Inactive,0.57045
ZINC06679088_size_20_001,Inactive,0.25366
ZINC06692599_size_20_001,Inactive,0.31294
ZINC06693924_size_20_001,Inactive,0.29024
ZINC06693924_size_20_002,Inactive,0.35365
ZINC06693924_size_20_003,Inactive,0.14727
ZINC06693924_size_20_004,Inactive,0.27498
ZINC06693924_size_20_005,Inactive,0.21213
ZINC06706897_size_20_001,Inactive,0.12922
ZINC06706897_size_20_002,Inactive,0.34638
ZINC06706897_size_20_003,Inactive,0.2635
ZINC06706897_size_20_004,Inactive,0.35995
ZINC06706897_size_20_005,Inactive,0.32617
ZINC06706897_size_20_006,Inactive,0.22452
ZINC06706897_size_20_007,Inactive,0.24753
ZINC06707900_size_20_001,Inactive,0.57329
ZINC06707900_size_20_002,Inactive,0.53839
ZINC06707900_size_20_003,Inactive,0.37785
ZINC06707900_size_20_004,Inactive,0.47247
ZINC06733062_size_20_001,Inactive,0.2323
ZINC06733062_size_20_002,Inactive,0.36834
ZINC06733062_size_20_003,Inactive,0.16246
ZINC06733062_size_20_004,Inactive,0.39396
ZINC06748852_size_20_001,Inactive,0.2456
ZINC06751321_size_20_001,Inactive,0.27222
ZINC06751626_size_20_001,Inactive,0.80489
ZINC06751626_size_20_002,Inactive,0.33877
ZINC06751626_size_20_003,Inactive,0.59017
ZINC06751626_size_20_004,Inactive,0.20565
ZINC06751626_size_20_005,Inactive,0.17766
ZINC06751626_size_20_006,Inactive,0.20066
ZINC06751626_size_20_007,Inactive,0.26326
ZINC06760353_size_20_001,Inactive,0.25599
ZINC06760353_size_20_002,Inactive,0.48249
ZINC06760353_size_20_003,Inactive,0.35226
ZINC06760353_size_20_004,Inactive,0.24209
ZINC06760353_size_20_005,Inactive,0.34331
ZINC06767143_size_20_001,Inactive,0.27035
ZINC06767143_size_20_002,Inactive,0.49678
ZINC06772331_size_20_001,Inactive,0.44411
ZINC06772331_size_20_002,Inactive,0.37428
ZINC06772331_size_20_003,Inactive,0.34198
ZINC06772331_size_20_004,Inactive,0.35997
ZINC06787442_size_20_001,Inactive,0.50511
ZINC06787442_size_20_002,Inactive,0.25039
ZINC06787442_size_20_003,Inactive,0.21012
ZINC06788424_size_20_001,Inactive,0.56632
ZINC06788424_size_20_002,Inactive,0.40399
ZINC06788424_size_20_003,Inactive,0.29408
ZINC06788424_size_20_004,Inactive,0.41874
ZINC06803463_size_20_001,Inactive,0.2344
ZINC06803463_size_20_002,Inactive,0.20995
ZINC06803463_size_20_003,Inactive,0.14264
ZINC06815518_size_20_001,Inactive,0.82717
ZINC06815518_size_20_002,Inactive,0.46872
ZINC06815518_size_20_003,Inactive,0.2161
ZINC06841430_size_20_001,Inactive,0.39834
ZINC06841430_size_20_002,Inactive,0.26074
ZINC06841430_size_20_003,Inactive,0.18699
ZINC06895001_size_20_001,Inactive,0.11715
ZINC06912105_size_20_001,Inactive,0.35226
ZINC06912105_size_20_002,Inactive,0.08921
ZINC06912105_size_20_003,Inactive,0.09806
ZINC06912105_size_20_004,Inactive,0.06708
ZINC06923387_size_20_001,Inactive,0.35244
ZINC06923387_size_20_002,Inactive,0.26737
ZINC06923387_size_20_003,Inactive,0.06226
ZINC06923387_size_20_004,Inactive,0.10623
ZINC06923387_size_20_005,Inactive,0.28621
ZINC06929290_size_20_001,Inactive,0.17017
ZINC06929290_size_20_002,Inactive,0.13269
ZINC06962220_size_20_001,Inactive,0.41947
ZINC06962220_size_20_002,Inactive,0.17574
ZINC06998314_size_20_001,Inactive,0.32472
ZINC06998314_size_20_002,Inactive,0.54554
ZINC07002970_size_20_001,Inactive,0.12978
ZINC07002970_size_20_002,Inactive,0.19277
ZINC07002970_size_20_003,Inactive,0.14711
ZINC07002970_size_20_004,Inactive,0.22687
ZINC07002970_size_20_005,Inactive,0.29415
ZINC07020031_size_20_001,Inactive,0.49776
ZINC07020031_size_20_002,Inactive,0.13114
ZINC07020031_size_20_003,Inactive,0.20656
ZINC07090079_size_20_001,Inactive,0.73931
ZINC07090079_size_20_002,Inactive,0.62663
ZINC07090079_size_20_003,Inactive,0.23275
ZINC07118326_size_20_001,Inactive,0.24945
ZINC07118326_size_20_002,Inactive,0.30587
ZINC07118326_size_20_003,Inactive,0.16139
ZINC07138636_size_20_001,Inactive,0.24135
ZINC07138636_size_20_002,Inactive,0.21632
ZINC07178526_size_20_001,Inactive,0.38545
ZINC07178526_size_20_002,Inactive,0.11194
ZINC07178526_size_20_003,Inactive,0.24974
ZINC07185377_size_20_001,Inactive,0.28117
ZINC07185377_size_20_002,Inactive,0.57335
ZINC07289253_size_20_001,Inactive,0.39826
ZINC07289253_size_20_002,Inactive,0.25913
ZINC07289253_size_20_003,Inactive,0.28519
ZINC07297409_size_20_001,Inactive,0.49999
ZINC07297409_size_20_002,Inactive,0.34631
ZINC07297409_size_20_003,Inactive,0.51705
ZINC07297409_size_20_004,Inactive,0.50073
ZINC07297409_size_20_005,Inactive,0.49949
ZINC07330569_size_20_001,Inactive,0.3773
ZINC07330569_size_20_002,Inactive,0.45802
ZINC07330569_size_20_003,Inactive,0.48963
ZINC07330569_size_20_004,Inactive,0.43227
ZINC07340621_size_20_001,Inactive,0.59197
ZINC07360025_size_20_001,Inactive,0.21848
ZINC07360025_size_20_002,Inactive,0.18717
ZINC07360025_size_20_003,Inactive,0.12985
ZINC07360025_size_20_004,Inactive,0.15884
ZINC07364133_size_20_001,Inactive,0.31362
ZINC07364133_size_20_002,Inactive,0.22964
ZINC07441498_size_20_001,Inactive,0.52581
ZINC07441498_size_20_002,Inactive,0.14097
ZINC07441498_size_20_003,Inactive,0.20893
ZINC07454809_size_20_001,Inactive,0.62329
ZINC07697497_size_20_001,Inactive,0.35586
ZINC07697497_size_20_002,Inactive,0.21932
ZINC07697497_size_20_003,Inactive,0.19739
ZINC07697497_size_20_004,Inactive,0.12652
ZINC07697497_size_20_005,Inactive,0.17681
ZINC07697497_size_20_006,Inactive,0.32564
ZINC07697497_size_20_007,Inactive,0.17329
ZINC07698006_size_20_001,Inactive,0.37702
ZINC07698006_size_20_002,Inactive,0.22803
ZINC07698006_size_20_003,Inactive,0.1875
ZINC07698006_size_20_004,Inactive,0.07664
ZINC07735725_size_20_001,Inactive,0.54476
ZINC07735725_size_20_002,Inactive,0.30043
ZINC07735725_size_20_003,Inactive,0.18775
ZINC07735929_size_20_001,Inactive,0.77903
ZINC07735929_size_20_002,Inactive,0.78143
ZINC07735929_size_20_003,Inactive,0.68976
ZINC07735929_size_20_004,Inactive,0.54612
ZINC07745099_size_20_001,Inactive,0.51589
ZINC07745099_size_20_002,Inactive,0.6146
ZINC07745099_size_20_003,Inactive,0.72375
ZINC07745099_size_20_004,Inactive,0.73369
ZINC07775733_size_20_001,Inactive,0.20832
ZINC07775733_size_20_002,Inactive,0.31239
ZINC07845267_size_20_001,Inactive,0.66054
ZINC07849284_size_20_001,Inactive,0.6232
ZINC07849284_size_20_002,Inactive,0.39074
ZINC07849284_size_20_003,Inactive,0.66891
ZINC07849284_size_20_004,Inactive,0.20411
ZINC07849284_size_20_005,Inactive,0.21979
ZINC07849284_size_20_006,Inactive,0.30134
ZINC07849948_size_20_001,Inactive,0.35404
ZINC07849948_size_20_002,Inactive,0.29853
ZINC07849948_size_20_003,Inactive,0.21325
ZINC07934464_size_20_001,Inactive,0.25675
ZINC07934464_size_20_002,Inactive,0.44351
ZINC07934464_size_20_003,Inactive,0.30447
ZINC07934464_size_20_004,Inactive,0.27895
ZINC07934464_size_20_005,Inactive,0.24535
ZINC07934464_size_20_006,Inactive,0.13515
ZINC07978309_size_20_001,Inactive,0.40045
ZINC07978309_size_20_002,Inactive,0.26496
ZINC08146717_size_20_001,Inactive,0.54835
ZINC08146717_size_20_002,Inactive,0.54942
ZINC08146717_size_20_003,Inactive,0.54932
ZINC08146717_size_20_004,Inactive,0.18677
ZINC08204854_size_20_001,Inactive,0.18303
ZINC08204854_size_20_002,Inactive,0.2076
ZINC08204854_size_20_003,Inactive,0.30685
ZINC08204854_size_20_004,Inactive,0.10704
ZINC08204854_size_20_005,Inactive,0.03781
ZINC08204854_size_20_006,Inactive,0.31846
ZINC08227698_size_20_001,Inactive,0.51112
ZINC08227698_size_20_002,Inactive,0.35031
ZINC08227698_size_20_003,Inactive,0.35265
ZINC08254708_size_20_001,Inactive,0.38567
ZINC08254708_size_20_002,Inactive,0.19818
ZINC08254708_size_20_003,Inactive,0.17292
ZINC08300023_size_20_001,Inactive,0.51771
ZINC08300023_size_20_002,Inactive,0.406
ZINC08300023_size_20_003,Inactive,0.47694
ZINC08300023_size_20_004,Inactive,0.40465
ZINC08314300_size_20_001,Inactive,0.54082
ZINC08314300_size_20_002,Inactive,0.40726
ZINC08314300_size_20_003,Inactive,0.20233
ZINC08320913_size_20_001,Inactive,0.30378
ZINC08320913_size_20_002,Inactive,0.23468
ZINC08387319_size_20_001,Inactive,0.28797
ZINC08387319_size_20_002,Inactive,0.33174
ZINC08387319_size_20_003,Inactive,0.27162
ZINC08387319_size_20_004,Inactive,0.40826
ZINC08413712_size_20_001,Inactive,0.17518
ZINC08413712_size_20_002,Inactive,0.17995
ZINC08413712_size_20_003,Inactive,0.23796
ZINC08413712_size_20_004,Inactive,0.10677
ZINC08413712_size_20_005,Inactive,0.19668
ZINC08421185_size_20_001,Inactive,0.24008
ZINC08425103_size_20_001,Inactive,0.17758
ZINC08425103_size_20_002,Inactive,0.24195
ZINC08442345_size_20_001,Inactive,0.41919
ZINC08442345_size_20_002,Inactive,0.37488
ZINC08442345_size_20_003,Inactive,0.33968
ZINC08442345_size_20_004,Inactive,0.35911
ZINC08442472_size_20_001,Inactive,0.27998
ZINC08442472_size_20_002,Inactive,0.19925
ZINC08453569_size_20_001,Inactive,0.22667
ZINC08455559_size_20_001,Inactive,0.18086
ZINC08455559_size_20_002,Inactive,0.34242
ZINC08455559_size_20_003,Inactive,0.15661
ZINC08461771_size_20_001,Inactive,0.31106
ZINC08476134_size_20_001,Inactive,0.15689
ZINC08476134_size_20_002,Inactive,0.21984
ZINC08489062_size_20_001,Inactive,0.30786
ZINC08489062_size_20_002,Inactive,0.3557
ZINC08552393_size_20_001,Inactive,0.56936
ZINC08552393_size_20_002,Inactive,0.53439
ZINC08552393_size_20_003,Inactive,0.30415
ZINC08552393_size_20_004,Inactive,0.37304
ZINC08552393_size_20_005,Inactive,0.46873
ZINC08552393_size_20_006,Inactive,0.41542
ZINC08572927_size_20_001,Inactive,0.09273
ZINC08572927_size_20_002,Inactive,0.11565
ZINC08572927_size_20_003,Inactive,0.12338
ZINC08575351_size_20_001,Inactive,0.29147
ZINC08580001_size_20_001,Inactive,0.58337
ZINC08580001_size_20_002,Inactive,0.15795
ZINC08580001_size_20_003,Inactive,0.28642
ZINC08580001_size_20_004,Inactive,0.29576
ZINC08629294_size_20_001,Inactive,0.38898
ZINC08629294_size_20_002,Inactive,0.48043
ZINC08652447_size_20_001,Inactive,0.46226
ZINC08652447_size_20_002,Inactive,0.45262
ZINC08652447_size_20_003,Inactive,0.40939
ZINC08659776_size_20_001,Inactive,0.05643
ZINC08664917_size_20_001,Inactive,0.40766
ZINC08668757_size_20_001,Inactive,0.27929
ZINC08668757_size_20_002,Inactive,0.24613
ZINC08668757_size_20_003,Inactive,0.16078
ZINC08668757_size_20_004,Inactive,0.35894
ZINC08668757_size_20_005,Inactive,0.30204
ZINC08668757_size_20_006,Inactive,0.38757
ZINC08686270_size_20_001,Inactive,0.86326
ZINC08694300_size_20_001,Inactive,0.38611
ZINC08758926_size_20_001,Inactive,0.29425
ZINC08758926_size_20_002,Inactive,0.22367
ZINC08760658_size_20_001,Inactive,0.36596
ZINC08762427_size_20_001,Inactive,0.44619
ZINC08762427_size_20_002,Inactive,0.37738
ZINC08762427_size_20_003,Inactive,0.23054
ZINC08762427_size_20_004,Inactive,0.32467
ZINC08762427_size_20_005,Inactive,0.34563
ZINC08763342_size_20_001,Inactive,0.2241
ZINC08764854_size_20_001,Inactive,0.29492
ZINC08764854_size_20_002,Inactive,0.28044
ZINC08772723_size_20_001,Inactive,0.51121
ZINC08772723_size_20_002,Inactive,0.57064
ZINC08772723_size_20_003,Inactive,0.25584
ZINC08772723_size_20_004,Inactive,0.37036
ZINC08772723_size_20_005,Inactive,0.19098
ZINC08772723_size_20_006,Inactive,0.35831
ZINC08778172_size_20_001,Inactive,0.4016
ZINC08778172_size_20_002,Inactive,0.32843
ZINC08778172_size_20_003,Inactive,0.14643
ZINC08778172_size_20_004,Inactive,0.45537
ZINC08778769_size_20_001,Inactive,0.76691
ZINC08778769_size_20_002,Inactive,0.66629
ZINC08778769_size_20_003,Inactive,0.52026
ZINC08778769_size_20_004,Inactive,0.80338
ZINC08778769_size_20_005,Inactive,0.36476
ZINC08816874_size_20_001,Inactive,0.43776
ZINC08870910_size_20_001,Inactive,0.33172
ZINC08870910_size_20_002,Inactive,0.40222
ZINC08870910_size_20_003,Inactive,0.48321
ZINC08870910_size_20_004,Inactive,0.39159
ZINC08870910_size_20_005,Inactive,0.09945
ZINC08872154_size_20_001,Inactive,0.23917
ZINC08872154_size_20_002,Inactive,0.36396
ZINC08872154_size_20_003,Inactive,0.34046
ZINC08913984_size_20_001,Inactive,0.31587
ZINC08913984_size_20_002,Inactive,0.62029
ZINC08913984_size_20_003,Inactive,0.1787
ZINC08913984_size_20_004,Inactive,0.31271
ZINC08913984_size_20_005,Inactive,0.24756
ZINC08951196_size_20_001,Inactive,0.27763
ZINC08951196_size_20_002,Inactive,0.08422
ZINC08957963_size_20_001,Inactive,0.52603
ZINC08959240_size_20_001,Inactive,0.32794
ZINC08959240_size_20_002,Inactive,0.18694
ZINC08964416_size_20_001,Inactive,0.50339
ZINC08964416_size_20_002,Inactive,0.64575
ZINC08964416_size_20_003,Inactive,0.15973
ZINC08964416_size_20_004,Inactive,0.32943
ZINC08973229_size_20_001,Inactive,0.21526
ZINC08973229_size_20_002,Inactive,0.20559
ZINC08973229_size_20_003,Inactive,0.13844
ZINC08973229_size_20_004,Inactive,0.14051
ZINC08973456_size_20_001,Inactive,0.54009
ZINC08973456_size_20_002,Inactive,0.14251
ZINC08994223_size_20_001,Inactive,0.17179
ZINC08994223_size_20_002,Inactive,0.13762
ZINC09028287_size_20_001,Inactive,0.27562
ZINC09028287_size_20_002,Inactive,0.41542
ZINC09036497_size_20_001,Inactive,0.77998
ZINC09036497_size_20_002,Inactive,0.61037
ZINC09046211_size_20_001,Inactive,0.45658
ZINC09046211_size_20_002,Inactive,0.38996
ZINC09046211_size_20_003,Inactive,0.4245
ZINC09049289_size_20_001,Inactive,0.38594
ZINC09049289_size_20_002,Inactive,0.45796
ZINC09049739_size_20_001,Inactive,0.63929
ZINC09049739_size_20_002,Inactive,0.57211
ZINC09056493_size_20_001,Inactive,0.60998
ZINC09134641_size_20_001,Inactive,0.2909
ZINC09134641_size_20_002,Inactive,0.30052
ZINC09134641_size_20_003,Inactive,0.13687
ZINC09138892_size_20_001,Inactive,0.19081
ZINC09138892_size_20_002,Inactive,0.3476
ZINC09138892_size_20_003,Inactive,0.21977
ZINC09138892_size_20_004,Inactive,0.25436
ZINC09138892_size_20_005,Inactive,0.06945
ZINC09145289_size_20_001,Inactive,0.5853
ZINC09148596_size_20_001,Inactive,0.1798
ZINC09152347_size_20_001,Inactive,0.67749
ZINC09152347_size_20_002,Inactive,0.50224
