Pose,Real_Class,Docking_score
ZINC05742284_size_20_002,Inactive,-9.3
ZINC05750994_size_20_001,Inactive,-8.6
ZINC05750994_size_20_002,Inactive,-7.3
ZINC05750994_size_20_003,Inactive,-6.9
ZINC05750994_size_20_004,Inactive,-6.3
ZINC05762238_size_20_001,Inactive,-8.4
ZINC05762238_size_20_002,Inactive,-8.3
ZINC05762238_size_20_003,Inactive,-8.1
ZINC05762238_size_20_004,Inactive,-6.9
ZINC05762238_size_20_005,Inactive,-6.6
ZINC05762238_size_20_006,Inactive,-6.1
ZINC05762780_size_20_001,Inactive,-8.3
ZINC05762780_size_20_002,Inactive,-7.9
ZINC05762780_size_20_003,Inactive,-7.9
ZINC05762780_size_20_004,Inactive,-6.7
ZINC05762780_size_20_005,Inactive,-6.6
ZINC05762780_size_20_006,Inactive,-6.5
ZINC05762780_size_20_007,Inactive,-6.3
ZINC05763044_size_20_001,Inactive,-10.3
ZINC05763044_size_20_002,Inactive,-10.1
ZINC05763044_size_20_003,Inactive,-8.6
ZINC05766298_size_20_001,Inactive,-10.2
ZINC05766298_size_20_002,Inactive,-10.1
ZINC05766298_size_20_003,Inactive,-9.9
ZINC05766298_size_20_004,Inactive,-8.3
ZINC05776951_size_20_001,Inactive,-9.2
ZINC05776951_size_20_002,Inactive,-9.2
ZINC05776951_size_20_003,Inactive,-9.1
ZINC05776951_size_20_004,Inactive,-8.4
ZINC05776951_size_20_005,Inactive,-7.8
ZINC05776951_size_20_006,Inactive,-7
ZINC05776954_size_20_001,Inactive,-10
ZINC05776954_size_20_002,Inactive,-9.1
ZINC05800509_size_20_001,Inactive,-8.6
ZINC05818040_size_20_001,Inactive,-5.8
ZINC05818040_size_20_002,Inactive,-5.3
ZINC05818040_size_20_003,Inactive,-4.1
ZINC05819904_size_20_001,Inactive,-8.7
ZINC05819904_size_20_002,Inactive,-8.4
ZINC05819904_size_20_003,Inactive,-7.6
ZINC05819904_size_20_004,Inactive,-6.2
ZINC05821117_size_20_001,Inactive,-8.9
ZINC05821117_size_20_002,Inactive,-6.7
ZINC05823458_size_20_001,Inactive,-8.4
ZINC05823458_size_20_002,Inactive,-7.9
ZINC05825936_size_20_001,Inactive,-10.4
ZINC05825936_size_20_002,Inactive,-8.9
ZINC05825936_size_20_003,Inactive,-8.9
ZINC05825936_size_20_004,Inactive,-8.9
ZINC05881481_size_20_001,Inactive,-9.8
ZINC05881481_size_20_002,Inactive,-9.7
ZINC05881481_size_20_003,Inactive,-9.3
ZINC05881481_size_20_004,Inactive,-7.6
ZINC05881481_size_20_005,Inactive,-7.4
ZINC05903165_size_20_001,Inactive,-8.8
ZINC05903165_size_20_002,Inactive,-8.6
ZINC05903165_size_20_003,Inactive,-8.6
ZINC05903165_size_20_004,Inactive,-8.3
ZINC05903165_size_20_005,Inactive,-8.3
ZINC05903165_size_20_006,Inactive,-8
ZINC05903165_size_20_007,Inactive,-7.7
ZINC05903165_size_20_008,Inactive,-7.7
ZINC05903165_size_20_009,Inactive,-5.9
ZINC05908505_size_20_001,Inactive,-7.4
ZINC05908505_size_20_002,Inactive,-7.1
ZINC05908505_size_20_003,Inactive,-6.2
ZINC05908505_size_20_004,Inactive,-5.1
ZINC05909379_size_20_001,Inactive,-8.9
ZINC05909379_size_20_002,Inactive,-8.9
ZINC05909379_size_20_003,Inactive,-7.5
ZINC05909379_size_20_004,Inactive,-6.7
ZINC05911012_size_20_001,Inactive,-2.8
ZINC05911012_size_20_002,Inactive,-1.2
ZINC05915680_size_20_001,Inactive,-8.3
ZINC05915680_size_20_002,Inactive,-8
ZINC05915680_size_20_003,Inactive,-7.4
ZINC05915680_size_20_004,Inactive,-7.3
ZINC05915680_size_20_005,Inactive,-7.3
ZINC05915680_size_20_006,Inactive,-6.6
ZINC05915680_size_20_007,Inactive,-6.5
ZINC05915680_size_20_008,Inactive,-6.2
ZINC05915680_size_20_009,Inactive,-5.9
ZINC05916465_size_20_001,Inactive,-9.4
ZINC05916465_size_20_002,Inactive,-8.4
ZINC05922744_size_20_001,Inactive,-8.1
ZINC05922744_size_20_002,Inactive,-7.7
ZINC05922744_size_20_003,Inactive,-7.3
ZINC05932797_size_20_001,Inactive,-7.6
ZINC05932797_size_20_002,Inactive,-7.5
ZINC05942272_size_20_001,Inactive,-10.4
ZINC05946236_size_20_001,Inactive,19.9
ZINC05946236_size_20_002,Inactive,20.8
ZINC05986767_size_20_001,Inactive,-2.1
ZINC05999719_size_20_001,Inactive,-7.6
ZINC05999719_size_20_002,Inactive,-5.2
ZINC06018765_size_20_001,Inactive,-2.4
ZINC06018998_size_20_001,Inactive,-9.7
ZINC06031037_size_20_001,Inactive,-8.8
ZINC06031037_size_20_002,Inactive,-7.9
ZINC06031037_size_20_003,Inactive,-7.7
ZINC06031037_size_20_004,Inactive,-7.6
ZINC06031037_size_20_005,Inactive,-7.5
ZINC06031037_size_20_006,Inactive,-7.2
ZINC06036036_size_20_001,Inactive,-10.3
ZINC06036036_size_20_002,Inactive,-9.9
ZINC06036036_size_20_003,Inactive,-9.3
ZINC06036036_size_20_004,Inactive,-7.4
ZINC06040517_size_20_001,Inactive,-8
ZINC06040517_size_20_002,Inactive,-5.8
ZINC06060765_size_20_001,Inactive,-9.2
ZINC06060765_size_20_002,Inactive,-6.5
ZINC06060765_size_20_003,Inactive,-6.4
ZINC06084884_size_20_001,Inactive,-8.1
ZINC06084884_size_20_002,Inactive,-7.5
ZINC06084884_size_20_003,Inactive,-7.3
ZINC06084884_size_20_004,Inactive,-5.2
ZINC06084884_size_20_005,Inactive,-5.2
ZINC06131154_size_20_001,Inactive,-6.6
ZINC06131154_size_20_002,Inactive,-4.2
ZINC06134812_size_20_001,Inactive,-0.9
ZINC06134812_size_20_002,Inactive,0.1
ZINC06134812_size_20_003,Inactive,1.3
ZINC06168601_size_20_001,Inactive,-7.5
ZINC06168601_size_20_002,Inactive,-6.6
ZINC06203108_size_20_001,Inactive,-8.7
ZINC06203108_size_20_002,Inactive,-7.7
ZINC06226358_size_20_001,Inactive,-8.4
ZINC06226358_size_20_002,Inactive,-8.1
ZINC06248654_size_20_001,Inactive,-8.5
ZINC06248654_size_20_002,Inactive,-6.8
ZINC06251587_size_20_001,Inactive,-8.6
ZINC06251587_size_20_002,Inactive,-8
ZINC06251587_size_20_003,Inactive,-6.8
ZINC06263729_size_20_001,Inactive,-5.4
ZINC06263729_size_20_002,Inactive,-5
ZINC06263729_size_20_003,Inactive,-3.1
ZINC06263729_size_20_004,Inactive,-2.7
ZINC06263729_size_20_005,Inactive,-2.5
ZINC06263729_size_20_006,Inactive,-2.5
ZINC06266091_size_20_001,Inactive,-6.8
ZINC06266695_size_20_001,Inactive,-10.7
ZINC06266695_size_20_002,Inactive,-9.9
ZINC06266695_size_20_003,Inactive,-9.2
ZINC06310270_size_20_001,Inactive,-7.3
ZINC06310270_size_20_002,Inactive,-5.7
ZINC06310270_size_20_003,Inactive,-5.6
ZINC06310270_size_20_004,Inactive,-5.4
ZINC06314450_size_20_001,Inactive,-10.5
ZINC06314450_size_20_002,Inactive,-7.7
ZINC06344655_size_20_001,Inactive,-9.9
ZINC06344655_size_20_002,Inactive,-9.9
ZINC06344655_size_20_003,Inactive,-8.6
ZINC06344655_size_20_004,Inactive,-7
ZINC06357125_size_20_001,Inactive,-7.9
ZINC06357125_size_20_002,Inactive,-7.3
ZINC06357125_size_20_003,Inactive,-6.9
ZINC06363497_size_20_001,Inactive,-8
ZINC06363497_size_20_002,Inactive,-5.5
ZINC06363497_size_20_003,Inactive,-5
ZINC06381589_size_20_001,Inactive,-3.2
ZINC06381589_size_20_002,Inactive,-1.5
ZINC06381589_size_20_003,Inactive,-1.4
ZINC06383934_size_20_001,Inactive,-10.1
ZINC06383934_size_20_002,Inactive,-9.8
ZINC06383934_size_20_003,Inactive,-9.6
ZINC06383934_size_20_004,Inactive,-8.4
ZINC06383934_size_20_005,Inactive,-7.5
ZINC06393527_size_20_001,Inactive,-9.1
ZINC06393752_size_20_001,Inactive,-7.6
ZINC06393752_size_20_002,Inactive,-7.4
ZINC06402531_size_20_001,Inactive,-7.7
ZINC06414031_size_20_001,Inactive,-8.1
ZINC06414031_size_20_002,Inactive,-7.8
ZINC06414031_size_20_003,Inactive,-7.3
ZINC06414031_size_20_004,Inactive,-7
ZINC06459134_size_20_001,Inactive,-9.6
ZINC06459134_size_20_002,Inactive,-9.1
ZINC06459134_size_20_003,Inactive,-9
ZINC06459134_size_20_004,Inactive,-8.9
ZINC06459134_size_20_005,Inactive,-8.2
ZINC06459134_size_20_006,Inactive,-7.9
ZINC06482157_size_20_001,Inactive,0
ZINC06482157_size_20_002,Inactive,0.4
ZINC06483875_size_20_001,Inactive,-7.5
ZINC06483875_size_20_002,Inactive,-7.2
ZINC06483909_size_20_001,Inactive,-7.8
ZINC06491268_size_20_001,Inactive,-9.7
ZINC06491268_size_20_002,Inactive,-9.6
ZINC06491268_size_20_003,Inactive,-9.6
ZINC06491268_size_20_004,Inactive,-9.6
ZINC06491268_size_20_005,Inactive,-8.3
ZINC06491268_size_20_006,Inactive,-7.1
ZINC06500101_size_20_001,Inactive,-6.9
ZINC06500101_size_20_002,Inactive,-6.7
ZINC06500101_size_20_003,Inactive,-6.4
ZINC06500101_size_20_004,Inactive,-6.1
ZINC06500101_size_20_005,Inactive,-5.8
ZINC06500101_size_20_006,Inactive,-5.4
ZINC06500101_size_20_007,Inactive,-4.7
ZINC06522916_size_20_001,Inactive,-9.7
ZINC06522916_size_20_002,Inactive,-9.6
ZINC06522916_size_20_003,Inactive,-9.6
ZINC06522916_size_20_004,Inactive,-8.3
ZINC06522916_size_20_005,Inactive,-7
ZINC06524318_size_20_001,Inactive,-8.8
ZINC06524318_size_20_002,Inactive,-6.8
ZINC06533492_size_20_001,Inactive,-6.3
ZINC06536038_size_20_001,Inactive,-2.6
ZINC06563574_size_20_001,Inactive,-9.2
ZINC06563574_size_20_002,Inactive,-8.4
ZINC06563574_size_20_003,Inactive,-7.7
ZINC06563574_size_20_004,Inactive,-6.9
ZINC06567658_size_20_001,Inactive,-8.3
ZINC06567658_size_20_002,Inactive,-8.3
ZINC06567658_size_20_003,Inactive,-6.8
ZINC06567658_size_20_004,Inactive,-6.3
ZINC06578033_size_20_001,Inactive,-2.8
ZINC06578033_size_20_002,Inactive,-2.3
ZINC06578033_size_20_003,Inactive,-2.3
ZINC06578386_size_20_001,Inactive,-6.5
ZINC06578386_size_20_002,Inactive,-5.4
ZINC06646406_size_20_001,Inactive,-4
ZINC06646406_size_20_002,Inactive,-3.1
ZINC06646406_size_20_003,Inactive,-2.7
ZINC06652100_size_20_001,Inactive,-9.1
ZINC06652100_size_20_002,Inactive,-8.8
ZINC06652100_size_20_003,Inactive,-7.9
ZINC06652100_size_20_004,Inactive,-7.2
ZINC06659369_size_20_001,Inactive,-2.6
ZINC06659507_size_20_001,Inactive,-8.6
ZINC06659507_size_20_002,Inactive,-8.5
ZINC06659507_size_20_003,Inactive,-7.4
ZINC06661120_size_20_001,Inactive,-5.9
ZINC06661120_size_20_002,Inactive,-4.5
ZINC06662078_size_20_001,Inactive,-5.3
ZINC06662078_size_20_002,Inactive,-4.1
ZINC06665912_size_20_001,Inactive,-8.6
ZINC06665912_size_20_002,Inactive,-8.5
ZINC06665912_size_20_003,Inactive,-8
ZINC06669325_size_20_001,Inactive,-8
ZINC06673665_size_20_001,Inactive,-10.6
ZINC06673665_size_20_002,Inactive,-9.7
ZINC06673665_size_20_003,Inactive,-9.3
ZINC06673665_size_20_004,Inactive,-9.2
ZINC06673665_size_20_005,Inactive,-8.6
ZINC06679088_size_20_001,Inactive,-8.4
ZINC06692599_size_20_001,Inactive,-7.4
ZINC06693924_size_20_001,Inactive,-6.9
ZINC06693924_size_20_002,Inactive,-6
ZINC06693924_size_20_003,Inactive,-5.9
ZINC06693924_size_20_004,Inactive,-4.7
ZINC06693924_size_20_005,Inactive,-4.3
ZINC06706897_size_20_001,Inactive,-8.5
ZINC06706897_size_20_002,Inactive,-7.5
ZINC06706897_size_20_003,Inactive,-6.7
ZINC06706897_size_20_004,Inactive,-6.4
ZINC06706897_size_20_005,Inactive,-5.8
ZINC06706897_size_20_006,Inactive,-5.7
ZINC06706897_size_20_007,Inactive,-5.6
ZINC06707900_size_20_001,Inactive,-9.9
ZINC06707900_size_20_002,Inactive,-9.5
ZINC06707900_size_20_003,Inactive,-9.2
ZINC06707900_size_20_004,Inactive,-7.9
ZINC06733062_size_20_001,Inactive,-3.8
ZINC06733062_size_20_002,Inactive,-3.6
ZINC06733062_size_20_003,Inactive,-2.8
ZINC06733062_size_20_004,Inactive,-1.4
ZINC06748852_size_20_001,Inactive,3.4
ZINC06751321_size_20_001,Inactive,-10.4
ZINC06751626_size_20_001,Inactive,-9
ZINC06751626_size_20_002,Inactive,-7.9
ZINC06751626_size_20_003,Inactive,-7.9
ZINC06751626_size_20_004,Inactive,-7.3
ZINC06751626_size_20_005,Inactive,-6.9
ZINC06751626_size_20_006,Inactive,-6.7
ZINC06751626_size_20_007,Inactive,-6.4
ZINC06760353_size_20_001,Inactive,-9.2
ZINC06760353_size_20_002,Inactive,-8.8
ZINC06760353_size_20_003,Inactive,-8.7
ZINC06760353_size_20_004,Inactive,-8.3
ZINC06760353_size_20_005,Inactive,-6.7
ZINC06767143_size_20_001,Inactive,-9.9
ZINC06767143_size_20_002,Inactive,-9.2
ZINC06772331_size_20_001,Inactive,-8.3
ZINC06772331_size_20_002,Inactive,-7.5
ZINC06772331_size_20_003,Inactive,-6.9
ZINC06772331_size_20_004,Inactive,-6.6
ZINC06787442_size_20_001,Inactive,-5.7
ZINC06787442_size_20_002,Inactive,-3.8
ZINC06787442_size_20_003,Inactive,-2.9
ZINC06788424_size_20_001,Inactive,-8.3
ZINC06788424_size_20_002,Inactive,-8.3
ZINC06788424_size_20_003,Inactive,-8
ZINC06788424_size_20_004,Inactive,-8
ZINC06803463_size_20_001,Inactive,-7.3
ZINC06803463_size_20_002,Inactive,-6.7
ZINC06803463_size_20_003,Inactive,-5.5
ZINC06815518_size_20_001,Inactive,-8.2
ZINC06815518_size_20_002,Inactive,-6.8
ZINC06815518_size_20_003,Inactive,-6.1
ZINC06841430_size_20_001,Inactive,-9.3
ZINC06841430_size_20_002,Inactive,-8.4
ZINC06841430_size_20_003,Inactive,-7
ZINC06895001_size_20_001,Inactive,-3.4
ZINC06912105_size_20_001,Inactive,-7.9
ZINC06912105_size_20_002,Inactive,-6.3
ZINC06912105_size_20_003,Inactive,-5.5
ZINC06912105_size_20_004,Inactive,-5.2
ZINC06923387_size_20_001,Inactive,-4.8
ZINC06923387_size_20_002,Inactive,-3.8
ZINC06923387_size_20_003,Inactive,-3.6
ZINC06923387_size_20_004,Inactive,-3.6
ZINC06923387_size_20_005,Inactive,-2.4
ZINC06929290_size_20_001,Inactive,0.1
ZINC06929290_size_20_002,Inactive,1.7
ZINC06962220_size_20_001,Inactive,-8.4
ZINC06962220_size_20_002,Inactive,-6.9
ZINC06998314_size_20_001,Inactive,-8.4
ZINC06998314_size_20_002,Inactive,-6.6
ZINC07002970_size_20_001,Inactive,-9
ZINC07002970_size_20_002,Inactive,-8.6
ZINC07002970_size_20_003,Inactive,-8.2
ZINC07002970_size_20_004,Inactive,-7.4
ZINC07002970_size_20_005,Inactive,-6.4
ZINC07020031_size_20_001,Inactive,-8.9
ZINC07020031_size_20_002,Inactive,-6.2
ZINC07020031_size_20_003,Inactive,-6.1
ZINC07090079_size_20_001,Inactive,-8.5
ZINC07090079_size_20_002,Inactive,-8.5
ZINC07090079_size_20_003,Inactive,-6.1
ZINC07118326_size_20_001,Inactive,-6.9
ZINC07118326_size_20_002,Inactive,-6.8
ZINC07118326_size_20_003,Inactive,-5.8
ZINC07138636_size_20_001,Inactive,-7.9
ZINC07138636_size_20_002,Inactive,-7.9
ZINC07178526_size_20_001,Inactive,-7.9
ZINC07178526_size_20_002,Inactive,-7.2
ZINC07178526_size_20_003,Inactive,-6.4
ZINC07185377_size_20_001,Inactive,-7.1
ZINC07185377_size_20_002,Inactive,-6.5
ZINC07289253_size_20_001,Inactive,-9.1
ZINC07289253_size_20_002,Inactive,-8.2
ZINC07289253_size_20_003,Inactive,-8.1
ZINC07297409_size_20_001,Inactive,-8.2
ZINC07297409_size_20_002,Inactive,-7.7
ZINC07297409_size_20_003,Inactive,-6.7
ZINC07297409_size_20_004,Inactive,-6.6
ZINC07297409_size_20_005,Inactive,-5.9
ZINC07330569_size_20_001,Inactive,-8.3
ZINC07330569_size_20_002,Inactive,-7
ZINC07330569_size_20_003,Inactive,-6.7
ZINC07330569_size_20_004,Inactive,-6.6
ZINC07340621_size_20_001,Inactive,-9.1
ZINC07360025_size_20_001,Inactive,-7.8
ZINC07360025_size_20_002,Inactive,-7.6
ZINC07360025_size_20_003,Inactive,-6.9
ZINC07360025_size_20_004,Inactive,-6.7
ZINC07364133_size_20_001,Inactive,-8.4
ZINC07364133_size_20_002,Inactive,-6.5
ZINC07441498_size_20_001,Inactive,-7.6
ZINC07441498_size_20_002,Inactive,-6.9
ZINC07441498_size_20_003,Inactive,-5.6
ZINC07454809_size_20_001,Inactive,-9
ZINC07697497_size_20_001,Inactive,-8.7
ZINC07697497_size_20_002,Inactive,-8.2
ZINC07697497_size_20_003,Inactive,-7.2
ZINC07697497_size_20_004,Inactive,-7.2
ZINC07697497_size_20_005,Inactive,-6.9
ZINC07697497_size_20_006,Inactive,-6.3
ZINC07697497_size_20_007,Inactive,-5.7
ZINC07698006_size_20_001,Inactive,-3
ZINC07698006_size_20_002,Inactive,-2.9
ZINC07698006_size_20_003,Inactive,-2.6
ZINC07698006_size_20_004,Inactive,-2.6
ZINC07735725_size_20_001,Inactive,-7.6
ZINC07735725_size_20_002,Inactive,-6
ZINC07735725_size_20_003,Inactive,-5.1
ZINC07735929_size_20_001,Inactive,-9.8
ZINC07735929_size_20_002,Inactive,-9.8
ZINC07735929_size_20_003,Inactive,-9.6
ZINC07735929_size_20_004,Inactive,-8.2
ZINC07745099_size_20_001,Inactive,-8.7
ZINC07745099_size_20_002,Inactive,-8.4
ZINC07745099_size_20_003,Inactive,-8.3
ZINC07745099_size_20_004,Inactive,-7
ZINC07775733_size_20_001,Inactive,-4.4
ZINC07775733_size_20_002,Inactive,-4.1
ZINC07845267_size_20_001,Inactive,-9.1
ZINC07849284_size_20_001,Inactive,-10.2
ZINC07849284_size_20_002,Inactive,-10.2
ZINC07849284_size_20_003,Inactive,-9.9
ZINC07849284_size_20_004,Inactive,-8.3
ZINC07849284_size_20_005,Inactive,-7.5
ZINC07849284_size_20_006,Inactive,-7.3
ZINC07849948_size_20_001,Inactive,-8.7
ZINC07849948_size_20_002,Inactive,-8.1
ZINC07849948_size_20_003,Inactive,-6.6
ZINC07934464_size_20_001,Inactive,-8.5
ZINC07934464_size_20_002,Inactive,-8.4
ZINC07934464_size_20_003,Inactive,-7.6
ZINC07934464_size_20_004,Inactive,-7.5
ZINC07934464_size_20_005,Inactive,-6.5
ZINC07934464_size_20_006,Inactive,-5.5
ZINC07978309_size_20_001,Inactive,-8.7
ZINC07978309_size_20_002,Inactive,-7.2
ZINC08146717_size_20_001,Inactive,-9.1
ZINC08146717_size_20_002,Inactive,-9
ZINC08146717_size_20_003,Inactive,-8
ZINC08146717_size_20_004,Inactive,-6.2
ZINC08204854_size_20_001,Inactive,-5.3
ZINC08204854_size_20_002,Inactive,-4.4
ZINC08204854_size_20_003,Inactive,-4.4
ZINC08204854_size_20_004,Inactive,-4.2
ZINC08204854_size_20_005,Inactive,-3.5
ZINC08204854_size_20_006,Inactive,-3.2
ZINC08227698_size_20_001,Inactive,-8
ZINC08227698_size_20_002,Inactive,-5.7
ZINC08227698_size_20_003,Inactive,-5.3
ZINC08254708_size_20_001,Inactive,-9
ZINC08254708_size_20_002,Inactive,-8.7
ZINC08254708_size_20_003,Inactive,-7.7
ZINC08300023_size_20_001,Inactive,-5.5
ZINC08300023_size_20_002,Inactive,-3.8
ZINC08300023_size_20_003,Inactive,-3.8
ZINC08300023_size_20_004,Inactive,-2.8
ZINC08314300_size_20_001,Inactive,-10.3
ZINC08314300_size_20_002,Inactive,-9.7
ZINC08314300_size_20_003,Inactive,-9
ZINC08320913_size_20_001,Inactive,-6.8
ZINC08320913_size_20_002,Inactive,-4.7
ZINC08387319_size_20_001,Inactive,0.1
ZINC08387319_size_20_002,Inactive,0.3
ZINC08387319_size_20_003,Inactive,1.4
ZINC08387319_size_20_004,Inactive,1.8
ZINC08413712_size_20_001,Inactive,-6.8
ZINC08413712_size_20_002,Inactive,-6.8
ZINC08413712_size_20_003,Inactive,-5.7
ZINC08413712_size_20_004,Inactive,-5
ZINC08413712_size_20_005,Inactive,-4.4
ZINC08421185_size_20_001,Inactive,-5.8
ZINC08425103_size_20_001,Inactive,-7.6
ZINC08425103_size_20_002,Inactive,-6.9
ZINC08442345_size_20_001,Inactive,3.1
ZINC08442345_size_20_002,Inactive,5.4
ZINC08442345_size_20_003,Inactive,5.6
ZINC08442345_size_20_004,Inactive,6.1
ZINC08442472_size_20_001,Inactive,26.9
ZINC08442472_size_20_002,Inactive,29.8
ZINC08453569_size_20_001,Inactive,32.5
ZINC08455559_size_20_001,Inactive,3.9
ZINC08455559_size_20_002,Inactive,5.3
ZINC08455559_size_20_003,Inactive,5.8
ZINC08461771_size_20_001,Inactive,3.9
ZINC08476134_size_20_001,Inactive,-4.2
ZINC08476134_size_20_002,Inactive,-2.1
ZINC08489062_size_20_001,Inactive,-9.1
ZINC08489062_size_20_002,Inactive,-8
ZINC08552393_size_20_001,Inactive,-11.7
ZINC08552393_size_20_002,Inactive,-11.2
ZINC08552393_size_20_003,Inactive,-10.5
ZINC08552393_size_20_004,Inactive,-10.5
ZINC08552393_size_20_005,Inactive,-10.2
ZINC08552393_size_20_006,Inactive,-9.6
ZINC08572927_size_20_001,Inactive,-9.5
ZINC08572927_size_20_002,Inactive,-7.7
ZINC08572927_size_20_003,Inactive,-7
ZINC08575351_size_20_001,Inactive,-5.6
ZINC08580001_size_20_001,Inactive,-10
ZINC08580001_size_20_002,Inactive,-8.5
ZINC08580001_size_20_003,Inactive,-8.2
ZINC08580001_size_20_004,Inactive,-7.7
ZINC08629294_size_20_001,Inactive,-5.1
ZINC08629294_size_20_002,Inactive,-3.9
ZINC08652447_size_20_001,Inactive,-7.5
ZINC08652447_size_20_002,Inactive,-7
ZINC08652447_size_20_003,Inactive,-6.2
ZINC08659776_size_20_001,Inactive,-4.3
ZINC08664917_size_20_001,Inactive,-6.7
ZINC08668757_size_20_001,Inactive,-1.4
ZINC08668757_size_20_002,Inactive,-0.3
ZINC08668757_size_20_003,Inactive,0.2
ZINC08668757_size_20_004,Inactive,0.3
ZINC08668757_size_20_005,Inactive,1.4
ZINC08668757_size_20_006,Inactive,1.5
ZINC08686270_size_20_001,Inactive,-10
ZINC08694300_size_20_001,Inactive,-1.7
ZINC08758926_size_20_001,Inactive,19.9
ZINC08758926_size_20_002,Inactive,20.9
ZINC08760658_size_20_001,Inactive,-6.5
ZINC08762427_size_20_001,Inactive,-7
ZINC08762427_size_20_002,Inactive,-6.9
ZINC08762427_size_20_003,Inactive,-6.8
ZINC08762427_size_20_004,Inactive,-6.1
ZINC08762427_size_20_005,Inactive,-5.5
ZINC08763342_size_20_001,Inactive,-3.1
ZINC08764854_size_20_001,Inactive,0.6
ZINC08764854_size_20_002,Inactive,1.5
ZINC08772723_size_20_001,Inactive,-8.5
ZINC08772723_size_20_002,Inactive,-7.8
ZINC08772723_size_20_003,Inactive,-7.1
ZINC08772723_size_20_004,Inactive,-7
ZINC08772723_size_20_005,Inactive,-6.6
ZINC08772723_size_20_006,Inactive,-6.6
ZINC08778172_size_20_001,Inactive,-7.9
ZINC08778172_size_20_002,Inactive,-7.6
ZINC08778172_size_20_003,Inactive,-7.3
ZINC08778172_size_20_004,Inactive,-5.8
ZINC08778769_size_20_001,Inactive,-9.1
ZINC08778769_size_20_002,Inactive,-8.9
ZINC08778769_size_20_003,Inactive,-8.7
ZINC08778769_size_20_004,Inactive,-8.6
ZINC08778769_size_20_005,Inactive,-7.3
ZINC08816874_size_20_001,Inactive,4
ZINC08870910_size_20_001,Inactive,-8.4
ZINC08870910_size_20_002,Inactive,-7.9
ZINC08870910_size_20_003,Inactive,-7.7
ZINC08870910_size_20_004,Inactive,-7.6
ZINC08870910_size_20_005,Inactive,-6.6
ZINC08872154_size_20_001,Inactive,18.2
ZINC08872154_size_20_002,Inactive,19.7
ZINC08872154_size_20_003,Inactive,19.8
ZINC08913984_size_20_001,Inactive,-8.4
ZINC08913984_size_20_002,Inactive,-8.1
ZINC08913984_size_20_003,Inactive,-6.7
ZINC08913984_size_20_004,Inactive,-6.4
ZINC08913984_size_20_005,Inactive,-5.6
ZINC08951196_size_20_001,Inactive,-1
ZINC08951196_size_20_002,Inactive,-0.3
ZINC08957963_size_20_001,Inactive,-8.5
ZINC08959240_size_20_001,Inactive,-9
ZINC08959240_size_20_002,Inactive,-7.2
ZINC08964416_size_20_001,Inactive,-9.4
ZINC08964416_size_20_002,Inactive,-9.2
ZINC08964416_size_20_003,Inactive,-8
ZINC08964416_size_20_004,Inactive,-7.9
ZINC08973229_size_20_001,Inactive,-3.5
ZINC08973229_size_20_002,Inactive,-3.4
ZINC08973229_size_20_003,Inactive,-2.6
ZINC08973229_size_20_004,Inactive,-0.8
ZINC08973456_size_20_001,Inactive,-8.7
ZINC08973456_size_20_002,Inactive,-7.2
ZINC08994223_size_20_001,Inactive,-10
ZINC08994223_size_20_002,Inactive,-9
ZINC09028287_size_20_001,Inactive,5.8
ZINC09028287_size_20_002,Inactive,7.6
ZINC09036497_size_20_001,Inactive,-9.8
ZINC09036497_size_20_002,Inactive,-7.3
ZINC09046211_size_20_001,Inactive,4.6
ZINC09046211_size_20_002,Inactive,5.1
ZINC09046211_size_20_003,Inactive,6.1
ZINC09049289_size_20_001,Inactive,-7.6
ZINC09049289_size_20_002,Inactive,-6.8
ZINC09049739_size_20_001,Inactive,-9.4
ZINC09049739_size_20_002,Inactive,-8.8
ZINC09056493_size_20_001,Inactive,-5.4
ZINC09134641_size_20_001,Inactive,-6.2
ZINC09134641_size_20_002,Inactive,-5.7
ZINC09134641_size_20_003,Inactive,-4.7
ZINC09138892_size_20_001,Inactive,-2.1
ZINC09138892_size_20_002,Inactive,-1.6
ZINC09138892_size_20_003,Inactive,-1
ZINC09138892_size_20_004,Inactive,-0.6
ZINC09138892_size_20_005,Inactive,-0.3
ZINC09145289_size_20_001,Inactive,-8.7
ZINC09148596_size_20_001,Inactive,1.9
ZINC09152347_size_20_001,Inactive,-8.9
ZINC09152347_size_20_002,Inactive,-8.1
ZINC09152347_size_20_003,Inactive,-7.2
ZINC09176050_size_20_001,Inactive,-2.7
ZINC09176050_size_20_002,Inactive,-1.4
ZINC09186453_size_20_001,Inactive,5.2
ZINC09186453_size_20_002,Inactive,5.4
ZINC09186453_size_20_003,Inactive,6.7
ZINC09186453_size_20_004,Inactive,8
ZINC09192025_size_20_001,Inactive,-1.4
ZINC09211212_size_20_001,Inactive,1.1
ZINC09211212_size_20_002,Inactive,1.4
ZINC09211212_size_20_003,Inactive,1.5
ZINC09211212_size_20_004,Inactive,2.6
ZINC09211212_size_20_005,Inactive,3.5
ZINC09211357_size_20_001,Inactive,-7.2
ZINC09211357_size_20_002,Inactive,-6.9
ZINC09211357_size_20_003,Inactive,-6.5
ZINC09211357_size_20_004,Inactive,-5.2
ZINC09211357_size_20_005,Inactive,-5.1
ZINC09266112_size_20_001,Inactive,2.1
ZINC09295639_size_20_001,Inactive,-1.5
ZINC09295639_size_20_002,Inactive,-1
ZINC09295639_size_20_003,Inactive,-0.6
