Pose,Real_Class,Docking_score
ZINC12603154_size_20_006,Inactive,-6.7
ZINC12625995_size_20_001,Inactive,-6.6
ZINC12625995_size_20_002,Inactive,-6.6
ZINC12625995_size_20_003,Inactive,-5.9
ZINC12625995_size_20_004,Inactive,-5.4
ZINC12625995_size_20_005,Inactive,-5.3
ZINC12625995_size_20_006,Inactive,-4.9
ZINC12625995_size_20_007,Inactive,-3.9
ZINC12634841_size_20_001,Inactive,-9.8
ZINC12634841_size_20_002,Inactive,-9.6
ZINC12634841_size_20_003,Inactive,-9.2
ZINC12634841_size_20_004,Inactive,-9.1
ZINC12634841_size_20_005,Inactive,-9
ZINC12634841_size_20_006,Inactive,-8.4
ZINC12634841_size_20_007,Inactive,-7.9
ZINC12634841_size_20_008,Inactive,-7.6
ZINC12645818_size_20_001,Inactive,-8.5
ZINC12645818_size_20_002,Inactive,-8.5
ZINC12645818_size_20_003,Inactive,-7.4
ZINC12645818_size_20_004,Inactive,-7.1
ZINC12645818_size_20_005,Inactive,-6.9
ZINC12645818_size_20_006,Inactive,-6.5
ZINC12645818_size_20_007,Inactive,-6.2
ZINC12652181_size_20_001,Inactive,-9.4
ZINC12652181_size_20_002,Inactive,-9.1
ZINC12652181_size_20_003,Inactive,-8.6
ZINC12652181_size_20_004,Inactive,-7.6
ZINC12652181_size_20_005,Inactive,-7.3
ZINC12652181_size_20_006,Inactive,-6.9
ZINC12652181_size_20_007,Inactive,-6.8
ZINC12658890_size_20_001,Inactive,-8
ZINC12658890_size_20_002,Inactive,-7.9
ZINC12658890_size_20_003,Inactive,-7.6
ZINC12658890_size_20_004,Inactive,-7.3
ZINC12658890_size_20_005,Inactive,-6.8
ZINC12658890_size_20_006,Inactive,-6.6
ZINC12658890_size_20_007,Inactive,-6.6
ZINC12658890_size_20_008,Inactive,-6.3
ZINC12658890_size_20_009,Inactive,-5.9
ZINC12658890_size_20_010,Inactive,-5.7
ZINC12660195_size_20_001,Inactive,-8.8
ZINC12660195_size_20_002,Inactive,-7.7
ZINC12660195_size_20_003,Inactive,-6.9
ZINC12702238_size_20_001,Inactive,-8.1
ZINC12702238_size_20_002,Inactive,-7.7
ZINC12702238_size_20_003,Inactive,-7.3
ZINC12702238_size_20_004,Inactive,-7
ZINC12739148_size_20_001,Inactive,-8.8
ZINC12739148_size_20_002,Inactive,-7.9
ZINC12739148_size_20_003,Inactive,-7.2
ZINC12739148_size_20_004,Inactive,-7
ZINC12739148_size_20_005,Inactive,-6.7
ZINC12739148_size_20_006,Inactive,-5.9
ZINC12762658_size_20_001,Inactive,-9.1
ZINC12762658_size_20_002,Inactive,-8.6
ZINC12762658_size_20_003,Inactive,-7
ZINC12794869_size_20_001,Inactive,-7.8
ZINC12794869_size_20_002,Inactive,-7.8
ZINC12794869_size_20_003,Inactive,-7.3
ZINC12794869_size_20_004,Inactive,-7.1
ZINC12794869_size_20_005,Inactive,-5.8
ZINC12794869_size_20_006,Inactive,-5.8
ZINC12794869_size_20_007,Inactive,-5.7
ZINC12901654_size_20_001,Inactive,-7.2
ZINC12901654_size_20_002,Inactive,-6.5
ZINC12982299_size_20_001,Inactive,-8.8
ZINC12982299_size_20_002,Inactive,-7.9
ZINC12982299_size_20_003,Inactive,-7.4
ZINC12982299_size_20_004,Inactive,-7
ZINC12982299_size_20_005,Inactive,-7
ZINC12982299_size_20_006,Inactive,-6.8
ZINC12982299_size_20_007,Inactive,-6.2
ZINC12982299_size_20_008,Inactive,-5.9
ZINC13027941_size_20_001,Inactive,-8.1
ZINC13027941_size_20_002,Inactive,-7.7
ZINC13027941_size_20_003,Inactive,-7.6
ZINC13027941_size_20_004,Inactive,-6.9
ZINC13027941_size_20_005,Inactive,-6.4
ZINC13027941_size_20_006,Inactive,-6.4
ZINC13027941_size_20_007,Inactive,-5.8
ZINC13027941_size_20_008,Inactive,-5.7
ZINC13027941_size_20_009,Inactive,-5.7
ZINC13027941_size_20_010,Inactive,-5.5
ZINC13098607_size_20_001,Inactive,-7.8
ZINC13098607_size_20_002,Inactive,-7.5
ZINC13098607_size_20_003,Inactive,-7.3
ZINC13098607_size_20_004,Inactive,-7.3
ZINC13098607_size_20_005,Inactive,-7
ZINC13098607_size_20_006,Inactive,-6.9
ZINC13098607_size_20_007,Inactive,-6.7
ZINC13098607_size_20_008,Inactive,-5.8
ZINC13098607_size_20_009,Inactive,-5.4
ZINC13124901_size_20_001,Inactive,-7.3
ZINC13124901_size_20_002,Inactive,-6.9
ZINC13124901_size_20_003,Inactive,-6.5
ZINC13124901_size_20_004,Inactive,-5.6
ZINC13124901_size_20_005,Inactive,-5.3
ZINC13124901_size_20_006,Inactive,-4.9
ZINC13124901_size_20_007,Inactive,-4.8
ZINC13124901_size_20_008,Inactive,-4.8
ZINC13124901_size_20_009,Inactive,-4.7
ZINC13126584_size_20_001,Inactive,-8.1
ZINC13126584_size_20_002,Inactive,-7.7
ZINC13126584_size_20_003,Inactive,-7.7
ZINC13126584_size_20_004,Inactive,-7.6
ZINC13126584_size_20_005,Inactive,-6.8
ZINC13126584_size_20_006,Inactive,-6.7
ZINC13126584_size_20_007,Inactive,-5.7
ZINC13126648_size_20_001,Inactive,-7.7
ZINC13126648_size_20_002,Inactive,-7.7
ZINC13126648_size_20_003,Inactive,-7.6
ZINC13126648_size_20_004,Inactive,-7.4
ZINC13126648_size_20_005,Inactive,-6.8
ZINC13126648_size_20_006,Inactive,-6.6
ZINC13126648_size_20_007,Inactive,-6.4
ZINC13126648_size_20_008,Inactive,-6.3
ZINC13126648_size_20_009,Inactive,-6.3
ZINC13126648_size_20_010,Inactive,-6.2
ZINC13126648_size_20_011,Inactive,-6.2
ZINC13126648_size_20_012,Inactive,-5.8
ZINC13126648_size_20_013,Inactive,-5.8
ZINC13126648_size_20_014,Inactive,-5.7
ZINC13130224_size_20_001,Inactive,-8.7
ZINC13130224_size_20_002,Inactive,-8.5
ZINC13130224_size_20_003,Inactive,-8.2
ZINC13130224_size_20_004,Inactive,-7.3
ZINC13130224_size_20_005,Inactive,-7.2
ZINC13130224_size_20_006,Inactive,-7
ZINC13130224_size_20_007,Inactive,-6.7
ZINC13130224_size_20_008,Inactive,-6.4
ZINC13131684_size_20_001,Inactive,-9
ZINC13131684_size_20_002,Inactive,-8.9
ZINC13131684_size_20_003,Inactive,-7.8
ZINC13131684_size_20_004,Inactive,-6.6
ZINC13131684_size_20_005,Inactive,-6.4
ZINC13131684_size_20_006,Inactive,-6.2
ZINC13131684_size_20_007,Inactive,-6.2
ZINC13230263_size_20_001,Inactive,-8.6
ZINC13230263_size_20_002,Inactive,-8.5
ZINC13230263_size_20_003,Inactive,-8.4
ZINC13230263_size_20_004,Inactive,-7.4
ZINC13230263_size_20_005,Inactive,-7
ZINC13230263_size_20_006,Inactive,-6.3
ZINC13230263_size_20_007,Inactive,-6.3
ZINC13230263_size_20_008,Inactive,-5.9
ZINC13231108_size_20_001,Inactive,-9
ZINC13231108_size_20_002,Inactive,-8.9
ZINC13231108_size_20_003,Inactive,-8.8
ZINC13231108_size_20_004,Inactive,-8.5
ZINC13231108_size_20_005,Inactive,-7.9
ZINC13231108_size_20_006,Inactive,-7.5
ZINC13231108_size_20_007,Inactive,-7.3
ZINC13231108_size_20_008,Inactive,-7.2
ZINC13231108_size_20_009,Inactive,-6.8
ZINC13231108_size_20_010,Inactive,-6.4
ZINC13294782_size_20_001,Inactive,-8.9
ZINC13294782_size_20_002,Inactive,-8.7
ZINC13294782_size_20_003,Inactive,-7.9
ZINC13294782_size_20_004,Inactive,-7.4
ZINC13294782_size_20_005,Inactive,-7.2
ZINC13294782_size_20_006,Inactive,-6.9
ZINC13294782_size_20_007,Inactive,-6.8
ZINC13347725_size_20_001,Inactive,-8.8
ZINC13347725_size_20_002,Inactive,-7.9
ZINC13347725_size_20_003,Inactive,-7.5
ZINC13347725_size_20_004,Inactive,-7.3
ZINC13347725_size_20_005,Inactive,-6.4
ZINC13365156_size_20_001,Inactive,-6
ZINC13365156_size_20_002,Inactive,-5.4
ZINC13365156_size_20_003,Inactive,-5.4
ZINC13365156_size_20_004,Inactive,-5.2
ZINC13365156_size_20_005,Inactive,-4.9
ZINC13365156_size_20_006,Inactive,-4.8
ZINC13365156_size_20_007,Inactive,-4.4
ZINC13365156_size_20_008,Inactive,-4.3
ZINC13365156_size_20_009,Inactive,-4.2
ZINC13365156_size_20_010,Inactive,-3.7
ZINC13365156_size_20_011,Inactive,-3.6
ZINC13365156_size_20_012,Inactive,-3.2
ZINC13365156_size_20_013,Inactive,-3.1
ZINC13365156_size_20_014,Inactive,-3.1
ZINC13471272_size_20_001,Inactive,-8.3
ZINC13471272_size_20_002,Inactive,-7.6
ZINC13471272_size_20_003,Inactive,-7.6
ZINC13471272_size_20_004,Inactive,-7.2
ZINC13471272_size_20_005,Inactive,-6.2
ZINC13471272_size_20_006,Inactive,-5.9
ZINC13499110_size_20_001,Inactive,-8.1
ZINC13499110_size_20_002,Inactive,-7.6
ZINC13499110_size_20_003,Inactive,-7.1
ZINC13499110_size_20_004,Inactive,-7.1
ZINC13499110_size_20_005,Inactive,-7
ZINC13499110_size_20_006,Inactive,-6.9
ZINC13499110_size_20_007,Inactive,-6.7
ZINC13499110_size_20_008,Inactive,-6.6
ZINC13499110_size_20_009,Inactive,-6.4
ZINC13499110_size_20_010,Inactive,-6
ZINC13501053_size_20_001,Inactive,-8.8
ZINC13501053_size_20_002,Inactive,-8.5
ZINC13501053_size_20_003,Inactive,-7.6
ZINC13501053_size_20_004,Inactive,-7.1
ZINC13501053_size_20_005,Inactive,-7
ZINC13501053_size_20_006,Inactive,-6.7
ZINC13501053_size_20_007,Inactive,-5.8
ZINC13526999_size_20_001,Inactive,-7.7
ZINC13526999_size_20_002,Inactive,-6.5
ZINC13526999_size_20_003,Inactive,-6.2
ZINC13526999_size_20_004,Inactive,-6
ZINC13526999_size_20_005,Inactive,-5.1
ZINC13526999_size_20_006,Inactive,-4.9
ZINC13534861_size_20_001,Inactive,-8.3
ZINC13534861_size_20_002,Inactive,-8.1
ZINC13534861_size_20_003,Inactive,-7.9
ZINC13534861_size_20_004,Inactive,-7.8
ZINC13534861_size_20_005,Inactive,-6.7
ZINC13534861_size_20_006,Inactive,-6.5
ZINC13534861_size_20_007,Inactive,-6.5
ZINC13534861_size_20_008,Inactive,-6.3
ZINC13534861_size_20_009,Inactive,-5.9
ZINC13534861_size_20_010,Inactive,-5.8
ZINC13538650_size_20_001,Inactive,-9.1
ZINC13538650_size_20_002,Inactive,-8.4
ZINC13538650_size_20_003,Inactive,-8
ZINC13538650_size_20_004,Inactive,-7.5
ZINC13538650_size_20_005,Inactive,-7.2
ZINC13538650_size_20_006,Inactive,-6.7
ZINC13538650_size_20_007,Inactive,-6.2
ZINC13551191_size_20_001,Inactive,-10.2
ZINC13551191_size_20_002,Inactive,-8
ZINC13551191_size_20_003,Inactive,-7.8
ZINC13551191_size_20_004,Inactive,-7.8
ZINC13562154_size_20_001,Inactive,-7
ZINC13562154_size_20_002,Inactive,-6.2
ZINC13562154_size_20_003,Inactive,-6.2
ZINC13562154_size_20_004,Inactive,-6
ZINC13562154_size_20_005,Inactive,-5.9
ZINC13562154_size_20_006,Inactive,-5.8
ZINC13562154_size_20_007,Inactive,-5.6
ZINC13562154_size_20_008,Inactive,-5.1
ZINC13562154_size_20_009,Inactive,-5
ZINC13562154_size_20_010,Inactive,-4.1
ZINC13562154_size_20_011,Inactive,-4
ZINC13563621_size_20_001,Inactive,-5.3
ZINC13563621_size_20_002,Inactive,-5
ZINC13563621_size_20_003,Inactive,-4.8
ZINC13563621_size_20_004,Inactive,-4.4
ZINC13563621_size_20_005,Inactive,-4.3
ZINC13563621_size_20_006,Inactive,-4.2
ZINC13563621_size_20_007,Inactive,-4
ZINC13563621_size_20_008,Inactive,-3.9
ZINC13563621_size_20_009,Inactive,-3.5
ZINC13563621_size_20_010,Inactive,-3.5
ZINC13563621_size_20_011,Inactive,-3.3
ZINC13563621_size_20_012,Inactive,-2.9
ZINC13571300_size_20_001,Inactive,-8.3
ZINC13571300_size_20_002,Inactive,-7.9
ZINC13571300_size_20_003,Inactive,-7.8
ZINC13571300_size_20_004,Inactive,-7.4
ZINC13571300_size_20_005,Inactive,-6.8
ZINC13571300_size_20_006,Inactive,-6.6
ZINC13571300_size_20_007,Inactive,-6.3
ZINC13571300_size_20_008,Inactive,-5.9
ZINC13571300_size_20_009,Inactive,-5.8
ZINC13571300_size_20_010,Inactive,-5.7
ZINC13572350_size_20_001,Inactive,-8.4
ZINC13572350_size_20_002,Inactive,-8.4
ZINC13572350_size_20_003,Inactive,-8.3
ZINC13572350_size_20_004,Inactive,-7.5
ZINC13572350_size_20_005,Inactive,-5.9
ZINC13572350_size_20_006,Inactive,-5.7
ZINC13578722_size_20_001,Inactive,-9.2
ZINC13578722_size_20_002,Inactive,-8.7
ZINC13578722_size_20_003,Inactive,-8.5
ZINC13578722_size_20_004,Inactive,-8.3
ZINC13578722_size_20_005,Inactive,-7.6
ZINC13578722_size_20_006,Inactive,-7.5
ZINC13587297_size_20_001,Inactive,-9.8
ZINC13587297_size_20_002,Inactive,-8.5
ZINC13587297_size_20_003,Inactive,-8.5
ZINC13587297_size_20_004,Inactive,-8.1
ZINC13587297_size_20_005,Inactive,-7.7
ZINC13587297_size_20_006,Inactive,-7.6
ZINC13587297_size_20_007,Inactive,-7.5
ZINC13596553_size_20_001,Inactive,-9.5
ZINC13596553_size_20_002,Inactive,-8.3
ZINC13596553_size_20_003,Inactive,-7.4
ZINC13596553_size_20_004,Inactive,-7.4
ZINC13596553_size_20_005,Inactive,-7.2
ZINC13596553_size_20_006,Inactive,-6.9
ZINC13636780_size_20_001,Inactive,-8.2
ZINC13636780_size_20_002,Inactive,-7.8
ZINC13636780_size_20_003,Inactive,-7.2
ZINC13636780_size_20_004,Inactive,-7
ZINC13636780_size_20_005,Inactive,-6.6
ZINC13636780_size_20_006,Inactive,-6.2
ZINC13636780_size_20_007,Inactive,-5.3
ZINC13639674_size_20_001,Inactive,-7.8
ZINC13639674_size_20_002,Inactive,-6.7
ZINC13639674_size_20_003,Inactive,-6.1
ZINC13639674_size_20_004,Inactive,-5.8
ZINC13639674_size_20_005,Inactive,-5.6
ZINC13639674_size_20_006,Inactive,-5.5
ZINC13639674_size_20_007,Inactive,-5.2
ZINC13639674_size_20_008,Inactive,-4.9
ZINC13639889_size_20_001,Inactive,-9.8
ZINC13639889_size_20_002,Inactive,-9.7
ZINC13639889_size_20_003,Inactive,-9.7
ZINC13639889_size_20_004,Inactive,-9
ZINC13639889_size_20_005,Inactive,-8.5
ZINC13639889_size_20_006,Inactive,-8.2
ZINC13639889_size_20_007,Inactive,-8.2
ZINC13639889_size_20_008,Inactive,-7
ZINC13639889_size_20_009,Inactive,-6.8
ZINC13640701_size_20_001,Inactive,-9.3
ZINC13640701_size_20_002,Inactive,-9.1
ZINC13640701_size_20_003,Inactive,-8.5
ZINC13640701_size_20_004,Inactive,-8.1
ZINC13640701_size_20_005,Inactive,-7.9
ZINC13640701_size_20_006,Inactive,-7.5
ZINC13640701_size_20_007,Inactive,-7.5
ZINC13640701_size_20_008,Inactive,-7.1
ZINC13640816_size_20_001,Inactive,-6.9
ZINC13640816_size_20_002,Inactive,-6.9
ZINC13640816_size_20_003,Inactive,-6.4
ZINC13640816_size_20_004,Inactive,-6.4
ZINC13640816_size_20_005,Inactive,-6.4
ZINC13640816_size_20_006,Inactive,-6.4
ZINC13640816_size_20_007,Inactive,-5.7
ZINC13640816_size_20_008,Inactive,-5
ZINC13640816_size_20_009,Inactive,-4.8
ZINC13642767_size_20_001,Inactive,-7.3
ZINC13642767_size_20_002,Inactive,-6.7
ZINC13642767_size_20_003,Inactive,-6.5
ZINC13642767_size_20_004,Inactive,-6
ZINC13642767_size_20_005,Inactive,-6
ZINC13642767_size_20_006,Inactive,-5.3
ZINC13642767_size_20_007,Inactive,-4.9
ZINC13642767_size_20_008,Inactive,-4.7
ZINC13642767_size_20_009,Inactive,-4.3
ZINC13646392_size_20_001,Inactive,-8.3
ZINC13646392_size_20_002,Inactive,-7.2
ZINC13646392_size_20_003,Inactive,-7.1
ZINC13646392_size_20_004,Inactive,-6.6
ZINC13646392_size_20_005,Inactive,-6.1
ZINC13646392_size_20_006,Inactive,-5.7
ZINC13646392_size_20_007,Inactive,-5.4
ZINC13674789_size_20_001,Inactive,-8
ZINC13674789_size_20_002,Inactive,-7.4
ZINC13674789_size_20_003,Inactive,-6.4
ZINC13674789_size_20_004,Inactive,-5.4
ZINC13674789_size_20_005,Inactive,-5.1
ZINC13690928_size_20_001,Inactive,-8.4
ZINC13690928_size_20_002,Inactive,-7.1
ZINC13690928_size_20_003,Inactive,-6.6
ZINC13690928_size_20_004,Inactive,-6.3
ZINC13690928_size_20_005,Inactive,-5.7
ZINC13693355_size_20_001,Inactive,-7.2
ZINC13693355_size_20_002,Inactive,-7.1
ZINC13693355_size_20_003,Inactive,-6.4
ZINC13693355_size_20_004,Inactive,-5.8
ZINC13693355_size_20_005,Inactive,-5.4
ZINC13693355_size_20_006,Inactive,-5.3
ZINC13693355_size_20_007,Inactive,-5.3
ZINC13693355_size_20_008,Inactive,-5.1
ZINC13693355_size_20_009,Inactive,-5
ZINC13718824_size_20_001,Inactive,-8.9
ZINC13718824_size_20_002,Inactive,-8.5
ZINC13718824_size_20_003,Inactive,-8.3
ZINC13718824_size_20_004,Inactive,-8.1
ZINC13718824_size_20_005,Inactive,-6.8
ZINC13718824_size_20_006,Inactive,-6.7
ZINC13844128_size_20_001,Inactive,-8.4
ZINC13844128_size_20_002,Inactive,-7.7
ZINC13844128_size_20_003,Inactive,-7.6
ZINC13844128_size_20_004,Inactive,-7.5
ZINC13844128_size_20_005,Inactive,-7.5
ZINC13844128_size_20_006,Inactive,-7.1
ZINC13844128_size_20_007,Inactive,-7
ZINC13844128_size_20_008,Inactive,-6.8
ZINC13844128_size_20_009,Inactive,-6.6
ZINC13844128_size_20_010,Inactive,-6
ZINC13844128_size_20_011,Inactive,-5.8
ZINC13844128_size_20_012,Inactive,-5.5
ZINC13844935_size_20_001,Inactive,-8.4
ZINC13844935_size_20_002,Inactive,-8.2
ZINC13844935_size_20_003,Inactive,-8
ZINC13844935_size_20_004,Inactive,-6.9
ZINC13844935_size_20_005,Inactive,-6.5
ZINC13844935_size_20_006,Inactive,-6.1
ZINC13921679_size_20_001,Inactive,-8.1
ZINC13921679_size_20_002,Inactive,-7.7
ZINC13921679_size_20_003,Inactive,-7.4
ZINC13921679_size_20_004,Inactive,-7
ZINC13921679_size_20_005,Inactive,-6.7
ZINC13921679_size_20_006,Inactive,-6.3
ZINC13921679_size_20_007,Inactive,-6.1
ZINC13921679_size_20_008,Inactive,-5.4
ZINC13961939_size_20_001,Inactive,-9.7
ZINC13961939_size_20_002,Inactive,-8.8
ZINC13961939_size_20_003,Inactive,-7.9
ZINC13961939_size_20_004,Inactive,-7.8
ZINC13961939_size_20_005,Inactive,-7.4
ZINC13961939_size_20_006,Inactive,-7
ZINC14011203_size_20_001,Inactive,-7.8
ZINC14011203_size_20_002,Inactive,-7.7
ZINC14011203_size_20_003,Inactive,-7.4
ZINC14011203_size_20_004,Inactive,-7.2
ZINC14011203_size_20_005,Inactive,-7.1
ZINC14011203_size_20_006,Inactive,-6.9
ZINC14011203_size_20_007,Inactive,-5.9
ZINC14011203_size_20_008,Inactive,-5.2
ZINC14011203_size_20_009,Inactive,-5.1
ZINC14011203_size_20_010,Inactive,-4.9
ZINC14031863_size_20_001,Inactive,-7.6
ZINC14031863_size_20_002,Inactive,-7.2
ZINC14031863_size_20_003,Inactive,-7.1
ZINC14031863_size_20_004,Inactive,-6.8
ZINC14031863_size_20_005,Inactive,-5.9
ZINC14031863_size_20_006,Inactive,-5.7
ZINC14039702_size_20_001,Inactive,-7.7
ZINC14039702_size_20_002,Inactive,-7.6
ZINC14039702_size_20_003,Inactive,-7.4
ZINC14039702_size_20_004,Inactive,-7.2
ZINC14039702_size_20_005,Inactive,-7.2
ZINC14039702_size_20_006,Inactive,-6.9
ZINC14039702_size_20_007,Inactive,-6.8
ZINC14039702_size_20_008,Inactive,-6.5
ZINC14039702_size_20_009,Inactive,-6.5
ZINC14039702_size_20_010,Inactive,-6.3
ZINC14039702_size_20_011,Inactive,-6.3
ZINC14039702_size_20_012,Inactive,-5.9
ZINC14039702_size_20_013,Inactive,-5.4
ZINC14051327_size_20_001,Inactive,-7.1
ZINC14051327_size_20_002,Inactive,-6.8
ZINC14051327_size_20_003,Inactive,-6.7
ZINC14051327_size_20_004,Inactive,-6.6
ZINC14051327_size_20_005,Inactive,-6.4
ZINC14051327_size_20_006,Inactive,-6.2
ZINC14051327_size_20_007,Inactive,-6
ZINC14051327_size_20_008,Inactive,-5.9
ZINC14051327_size_20_009,Inactive,-5.5
ZINC14051327_size_20_010,Inactive,-4.9
ZINC14117754_size_20_001,Inactive,-7.4
ZINC14117754_size_20_002,Inactive,-7.2
ZINC14117754_size_20_003,Inactive,-7.1
ZINC14117754_size_20_004,Inactive,-6.6
ZINC14117754_size_20_005,Inactive,-6.6
ZINC14117754_size_20_006,Inactive,-6.2
ZINC14117754_size_20_007,Inactive,-6
ZINC14117754_size_20_008,Inactive,-5.1
ZINC14189545_size_20_001,Inactive,-7.3
ZINC14189545_size_20_002,Inactive,-7.1
ZINC14189545_size_20_003,Inactive,-7.1
ZINC14189545_size_20_004,Inactive,-7
ZINC14189545_size_20_005,Inactive,-7
ZINC14189545_size_20_006,Inactive,-7
ZINC14189545_size_20_007,Inactive,-6.3
ZINC14189545_size_20_008,Inactive,-5.6
ZINC14228522_size_20_001,Inactive,-7.9
ZINC14228522_size_20_002,Inactive,-7.9
ZINC14228522_size_20_003,Inactive,-7.5
ZINC14228522_size_20_004,Inactive,-7.5
ZINC14228522_size_20_005,Inactive,-7.2
ZINC14228522_size_20_006,Inactive,-6.2
ZINC14228522_size_20_007,Inactive,-5.7
ZINC14228522_size_20_008,Inactive,-5.1
ZINC14456945_size_20_001,Inactive,-8.6
ZINC14456945_size_20_002,Inactive,-8.6
ZINC14456945_size_20_003,Inactive,-8
ZINC14456945_size_20_004,Inactive,-7.8
ZINC14456945_size_20_005,Inactive,-7
ZINC14457604_size_20_001,Inactive,-8
ZINC14457604_size_20_002,Inactive,-7.9
ZINC14457604_size_20_003,Inactive,-6.7
ZINC14457604_size_20_004,Inactive,-5.6
ZINC14457604_size_20_005,Inactive,-5.5
ZINC14457604_size_20_006,Inactive,-5.4
ZINC14457604_size_20_007,Inactive,-5.1
ZINC14461207_size_20_001,Inactive,-7.6
ZINC14461207_size_20_002,Inactive,-6.8
ZINC14461207_size_20_003,Inactive,-6.4
ZINC14461207_size_20_004,Inactive,-5.7
ZINC14461207_size_20_005,Inactive,-5.5
ZINC14461207_size_20_006,Inactive,-4.6
ZINC14510216_size_20_001,Inactive,-8.8
ZINC14510216_size_20_002,Inactive,-8.6
ZINC14510216_size_20_003,Inactive,-8.5
ZINC14510216_size_20_004,Inactive,-7.4
ZINC14510216_size_20_005,Inactive,-7.4
ZINC14510216_size_20_006,Inactive,-7.2
ZINC14510216_size_20_007,Inactive,-6.8
ZINC14510216_size_20_008,Inactive,-6.8
ZINC14510216_size_20_009,Inactive,-6.7
ZINC14510216_size_20_010,Inactive,-6.7
ZINC14510216_size_20_011,Inactive,-5.9
ZINC14530904_size_20_001,Inactive,-7.9
ZINC14530904_size_20_002,Inactive,-7.5
ZINC14530904_size_20_003,Inactive,-6.9
ZINC14530904_size_20_004,Inactive,-6.8
ZINC14530904_size_20_005,Inactive,-6.5
ZINC14530904_size_20_006,Inactive,-6.4
ZINC14530904_size_20_007,Inactive,-5.5
ZINC14530904_size_20_008,Inactive,-5.4
ZINC14538765_size_20_001,Inactive,-8.5
ZINC14538765_size_20_002,Inactive,-8.2
ZINC14538765_size_20_003,Inactive,-7.8
ZINC14538765_size_20_004,Inactive,-7.5
ZINC14538765_size_20_005,Inactive,-6.8
ZINC14538765_size_20_006,Inactive,-6.4
ZINC14538795_size_20_001,Inactive,-9
ZINC14538795_size_20_002,Inactive,-8.8
ZINC14538795_size_20_003,Inactive,-8.6
ZINC14538795_size_20_004,Inactive,-8.2
ZINC14538795_size_20_005,Inactive,-7.7
ZINC14538795_size_20_006,Inactive,-7.6
ZINC14538795_size_20_007,Inactive,-6.8
ZINC14538795_size_20_008,Inactive,-6.8
ZINC14538795_size_20_009,Inactive,-6.5
ZINC14538795_size_20_010,Inactive,-6.1
ZINC14547736_size_20_001,Inactive,-10.3
ZINC14547736_size_20_002,Inactive,-9.7
ZINC14547736_size_20_003,Inactive,-9.4
ZINC14547736_size_20_004,Inactive,-8.8
ZINC14547736_size_20_005,Inactive,-8.8
ZINC14547736_size_20_006,Inactive,-8.6
ZINC14547736_size_20_007,Inactive,-7.6
ZINC14547736_size_20_008,Inactive,-7.6
ZINC14588380_size_20_001,Inactive,-6.9
ZINC14588380_size_20_002,Inactive,-6.2
ZINC14588380_size_20_003,Inactive,-5.9
ZINC14588380_size_20_004,Inactive,-5.6
ZINC14588380_size_20_005,Inactive,-4.9
ZINC14588380_size_20_006,Inactive,-4.8
ZINC14588380_size_20_007,Inactive,-4
ZINC14588380_size_20_008,Inactive,-3.9
ZINC14594736_size_20_001,Inactive,-8.5
ZINC14594736_size_20_002,Inactive,-7
ZINC14594736_size_20_003,Inactive,-6.7
ZINC14594736_size_20_004,Inactive,-6.7
ZINC14594736_size_20_005,Inactive,-6.3
ZINC14594736_size_20_006,Inactive,-6.1
ZINC14617655_size_20_001,Inactive,-7.8
ZINC14617655_size_20_002,Inactive,-7.7
ZINC14617655_size_20_003,Inactive,-6.3
ZINC14617655_size_20_004,Inactive,-5.9
ZINC14617655_size_20_005,Inactive,-5.4
ZINC14617655_size_20_006,Inactive,-5.3
ZINC14617655_size_20_007,Inactive,-4.9
ZINC14677431_size_20_001,Inactive,-9.6
ZINC14677431_size_20_002,Inactive,-9.5
ZINC14677431_size_20_003,Inactive,-9.3
ZINC14677431_size_20_004,Inactive,-9.2
ZINC14677431_size_20_005,Inactive,-8.7
ZINC14677431_size_20_006,Inactive,-8.5
ZINC14677431_size_20_007,Inactive,-8.3
ZINC14677431_size_20_008,Inactive,-7.9
ZINC14677431_size_20_009,Inactive,-7.8
ZINC14677431_size_20_010,Inactive,-7.5
ZINC14677431_size_20_011,Inactive,-7.4
ZINC14677431_size_20_012,Inactive,-7.4
ZINC14678201_size_20_001,Inactive,-8.3
ZINC14678201_size_20_002,Inactive,-7.3
ZINC14678201_size_20_003,Inactive,-6.9
ZINC14678201_size_20_004,Inactive,-6.4
ZINC14678201_size_20_005,Inactive,-6.3
ZINC14678201_size_20_006,Inactive,-5.9
ZINC14678205_size_20_001,Inactive,-8.4
ZINC14678205_size_20_002,Inactive,-7.7
ZINC14678205_size_20_003,Inactive,-7.7
ZINC14678205_size_20_004,Inactive,-7.1
ZINC14678205_size_20_005,Inactive,-6.8
ZINC14678205_size_20_006,Inactive,-6.8
ZINC14678205_size_20_007,Inactive,-6.6
ZINC14690848_size_20_001,Inactive,-8.8
ZINC14690848_size_20_002,Inactive,-8.5
ZINC14690848_size_20_003,Inactive,-7.2
ZINC14690848_size_20_004,Inactive,-7
ZINC14690848_size_20_005,Inactive,-5.8
ZINC14701601_size_20_001,Inactive,-7.2
ZINC14701601_size_20_002,Inactive,-6.9
ZINC14701601_size_20_003,Inactive,-6.3
ZINC14701601_size_20_004,Inactive,-5.4
ZINC14701601_size_20_005,Inactive,-4.3
ZINC14710098_size_20_001,Inactive,-9.7
ZINC14710098_size_20_002,Inactive,-9.3
ZINC14710098_size_20_003,Inactive,-8.5
