Pose,Real_Class,CNN-Score
ZINC15083747_size_20_004,Inactive,0.67172
ZINC15083747_size_20_005,Inactive,0.37155
ZINC15083747_size_20_006,Inactive,0.28884
ZINC15083747_size_20_007,Inactive,0.31757
ZINC15083747_size_20_008,Inactive,0.27968
ZINC15083747_size_20_009,Inactive,0.29876
ZINC15083747_size_20_010,Inactive,0.27188
ZINC15083747_size_20_011,Inactive,0.11811
ZINC15085847_size_20_001,Inactive,0.37967
ZINC15085847_size_20_002,Inactive,0.32329
ZINC15085847_size_20_003,Inactive,0.07426
ZINC15085847_size_20_004,Inactive,0.31038
ZINC15085847_size_20_005,Inactive,0.05797
ZINC15085847_size_20_006,Inactive,0.10659
ZINC15085847_size_20_007,Inactive,0.06511
ZINC15085847_size_20_008,Inactive,0.1134
ZINC15085847_size_20_009,Inactive,0.11324
ZINC15147126_size_20_001,Inactive,0.12693
ZINC15147126_size_20_002,Inactive,0.13212
ZINC15147126_size_20_003,Inactive,0.32717
ZINC15147126_size_20_004,Inactive,0.17646
ZINC15147126_size_20_005,Inactive,0.11288
ZINC15147126_size_20_006,Inactive,0.1708
ZINC15166889_size_20_001,Inactive,0.2257
ZINC15166889_size_20_002,Inactive,0.05415
ZINC15166889_size_20_003,Inactive,0.01874
ZINC15166889_size_20_004,Inactive,0.0143
ZINC15166889_size_20_005,Inactive,0.01116
ZINC15166889_size_20_006,Inactive,0.01742
ZINC15202304_size_20_001,Inactive,0.08476
ZINC15202304_size_20_002,Inactive,0.22493
ZINC15202304_size_20_003,Inactive,0.27872
ZINC15202304_size_20_004,Inactive,0.09776
ZINC15202304_size_20_005,Inactive,0.26255
ZINC15202304_size_20_006,Inactive,0.14183
ZINC15202304_size_20_007,Inactive,0.14348
ZINC15202304_size_20_008,Inactive,0.14422
ZINC15202304_size_20_009,Inactive,0.11299
ZINC15228296_size_20_001,Inactive,0.1022
ZINC15228296_size_20_002,Inactive,0.14307
ZINC15228296_size_20_003,Inactive,0.05017
ZINC15228296_size_20_004,Inactive,0.02931
ZINC15228296_size_20_005,Inactive,0.03638
ZINC15228296_size_20_006,Inactive,0.02945
ZINC15229984_size_20_001,Inactive,0.19485
ZINC15229984_size_20_002,Inactive,0.07414
ZINC15229984_size_20_003,Inactive,0.06865
ZINC15229984_size_20_004,Inactive,0.02636
ZINC15229984_size_20_005,Inactive,0.07743
ZINC15229984_size_20_006,Inactive,0.23299
ZINC15229984_size_20_007,Inactive,0.05094
ZINC15415601_size_20_001,Inactive,0.21355
ZINC15415601_size_20_002,Inactive,0.10892
ZINC15415601_size_20_003,Inactive,0.13984
ZINC15415601_size_20_004,Inactive,0.22498
ZINC15415601_size_20_005,Inactive,0.09789
ZINC15415601_size_20_006,Inactive,0.11962
ZINC15415601_size_20_007,Inactive,0.14011
ZINC15415601_size_20_008,Inactive,0.11164
ZINC15415601_size_20_009,Inactive,0.17383
ZINC15415601_size_20_010,Inactive,0.23546
ZINC15415661_size_20_001,Inactive,0.2152
ZINC15415661_size_20_002,Inactive,0.31705
ZINC15415661_size_20_003,Inactive,0.20587
ZINC15415661_size_20_004,Inactive,0.19775
ZINC15433791_size_20_001,Inactive,0.17351
ZINC15433791_size_20_002,Inactive,0.03732
ZINC15433791_size_20_003,Inactive,0.06535
ZINC15433791_size_20_004,Inactive,0.21529
ZINC15433791_size_20_005,Inactive,0.09344
ZINC15433791_size_20_006,Inactive,0.14778
ZINC15433791_size_20_007,Inactive,0.12304
ZINC15433791_size_20_008,Inactive,0.0965
ZINC15433791_size_20_009,Inactive,0.04946
ZINC15433791_size_20_010,Inactive,0.08249
ZINC15433791_size_20_011,Inactive,0.13554
ZINC15433791_size_20_012,Inactive,0.05177
ZINC15433791_size_20_013,Inactive,0.05224
ZINC15439874_size_20_001,Inactive,0.22692
ZINC15439874_size_20_002,Inactive,0.07712
ZINC15439874_size_20_003,Inactive,0.1749
ZINC15439874_size_20_004,Inactive,0.07025
ZINC15439874_size_20_005,Inactive,0.06591
ZINC15460978_size_20_001,Inactive,0.52834
ZINC15460978_size_20_002,Inactive,0.31202
ZINC15460978_size_20_003,Inactive,0.34607
ZINC15460978_size_20_004,Inactive,0.21157
ZINC15460978_size_20_005,Inactive,0.12824
ZINC15460978_size_20_006,Inactive,0.14876
ZINC15460978_size_20_007,Inactive,0.22041
ZINC15460978_size_20_008,Inactive,0.1829
ZINC15460978_size_20_009,Inactive,0.27195
ZINC15460978_size_20_010,Inactive,0.14949
ZINC15568938_size_20_001,Inactive,0.54652
ZINC15568938_size_20_002,Inactive,0.22154
ZINC15568938_size_20_003,Inactive,0.38309
ZINC15568938_size_20_004,Inactive,0.171
ZINC15568938_size_20_005,Inactive,0.26341
ZINC15568938_size_20_006,Inactive,0.60851
ZINC15568940_size_20_001,Inactive,0.39427
ZINC15568940_size_20_002,Inactive,0.14751
ZINC15568940_size_20_003,Inactive,0.1121
ZINC15568940_size_20_004,Inactive,0.20395
ZINC15568940_size_20_005,Inactive,0.24247
ZINC15568940_size_20_006,Inactive,0.26729
ZINC15669298_size_20_001,Inactive,0.62221
ZINC15669298_size_20_002,Inactive,0.33283
ZINC15669298_size_20_003,Inactive,0.53812
ZINC15669298_size_20_004,Inactive,0.15041
ZINC15669298_size_20_005,Inactive,0.08944
ZINC15669298_size_20_006,Inactive,0.11127
ZINC15669298_size_20_007,Inactive,0.29314
ZINC15671852_size_20_001,Inactive,0.17501
ZINC15671852_size_20_002,Inactive,0.09786
ZINC15671852_size_20_003,Inactive,0.19477
ZINC15671852_size_20_004,Inactive,0.24011
ZINC15671852_size_20_005,Inactive,0.17471
ZINC15671852_size_20_006,Inactive,0.44849
ZINC15671852_size_20_007,Inactive,0.18199
ZINC15675044_size_20_001,Inactive,0.36989
ZINC15675044_size_20_002,Inactive,0.45341
ZINC15675044_size_20_003,Inactive,0.61452
ZINC15675044_size_20_004,Inactive,0.46517
ZINC15675044_size_20_005,Inactive,0.33428
ZINC15675044_size_20_006,Inactive,0.22827
ZINC15675044_size_20_007,Inactive,0.17402
ZINC15675044_size_20_008,Inactive,0.17566
ZINC15675044_size_20_009,Inactive,0.18104
ZINC15675044_size_20_010,Inactive,0.24865
ZINC15679014_size_20_001,Inactive,0.59667
ZINC15679014_size_20_002,Inactive,0.10679
ZINC15679014_size_20_003,Inactive,0.24158
ZINC15723817_size_20_001,Inactive,0.17798
ZINC15723817_size_20_002,Inactive,0.0459
ZINC15723817_size_20_003,Inactive,0.08408
ZINC15723817_size_20_004,Inactive,0.03888
ZINC15723817_size_20_005,Inactive,0.09832
ZINC15723817_size_20_006,Inactive,0.02865
ZINC15723817_size_20_007,Inactive,0.15508
ZINC15723817_size_20_008,Inactive,0.02107
ZINC15725338_size_20_001,Inactive,0.18326
ZINC15725338_size_20_002,Inactive,0.12232
ZINC15725338_size_20_003,Inactive,0.14596
ZINC15725338_size_20_004,Inactive,0.10221
ZINC15725338_size_20_005,Inactive,0.08556
ZINC15725338_size_20_006,Inactive,0.09679
ZINC15725338_size_20_007,Inactive,0.10889
ZINC15768595_size_20_001,Inactive,0.43392
ZINC15768595_size_20_002,Inactive,0.13675
ZINC15768595_size_20_003,Inactive,0.06728
ZINC15768595_size_20_004,Inactive,0.04316
ZINC15786684_size_20_001,Inactive,0.27245
ZINC15786684_size_20_002,Inactive,0.24766
ZINC15786684_size_20_003,Inactive,0.66773
ZINC15786684_size_20_004,Inactive,0.66206
ZINC15786684_size_20_005,Inactive,0.52447
ZINC15786684_size_20_006,Inactive,0.21218
ZINC15786684_size_20_007,Inactive,0.22992
ZINC15786684_size_20_008,Inactive,0.57363
ZINC15786684_size_20_009,Inactive,0.14893
ZINC15811634_size_20_001,Inactive,0.2084
ZINC15811634_size_20_002,Inactive,0.22655
ZINC15811634_size_20_003,Inactive,0.08854
ZINC15811634_size_20_004,Inactive,0.25214
ZINC15811634_size_20_005,Inactive,0.18195
ZINC15811634_size_20_006,Inactive,0.08103
ZINC15811634_size_20_007,Inactive,0.03636
ZINC15835206_size_20_001,Inactive,0.21627
ZINC15835206_size_20_002,Inactive,0.06695
ZINC15835206_size_20_003,Inactive,0.05121
ZINC15835206_size_20_004,Inactive,0.04604
ZINC15835206_size_20_005,Inactive,0.04719
ZINC15835206_size_20_006,Inactive,0.07654
ZINC15835206_size_20_007,Inactive,0.09822
ZINC15835206_size_20_008,Inactive,0.06048
ZINC15855670_size_20_001,Inactive,0.61559
ZINC15855670_size_20_002,Inactive,0.38842
ZINC15855670_size_20_003,Inactive,0.1698
ZINC15855670_size_20_004,Inactive,0.04565
ZINC15855670_size_20_005,Inactive,0.15367
ZINC15855670_size_20_006,Inactive,0.02226
ZINC15855670_size_20_007,Inactive,0.057
ZINC15859177_size_20_001,Inactive,0.26292
ZINC15859177_size_20_002,Inactive,0.25685
ZINC15859177_size_20_003,Inactive,0.52175
ZINC15859177_size_20_004,Inactive,0.13649
ZINC15859177_size_20_005,Inactive,0.12239
ZINC15876756_size_20_001,Inactive,0.3609
ZINC15876756_size_20_002,Inactive,0.33279
ZINC15876756_size_20_003,Inactive,0.22003
ZINC15876756_size_20_004,Inactive,0.11593
ZINC15876756_size_20_005,Inactive,0.07952
ZINC15876756_size_20_006,Inactive,0.05341
ZINC15876756_size_20_007,Inactive,0.03164
ZINC15876756_size_20_008,Inactive,0.08081
ZINC15876756_size_20_009,Inactive,0.05399
ZINC15876756_size_20_010,Inactive,0.05428
ZINC15876756_size_20_011,Inactive,0.11962
ZINC15876756_size_20_012,Inactive,0.18274
ZINC15903445_size_20_001,Inactive,0.26233
ZINC15903445_size_20_002,Inactive,0.1222
ZINC15903445_size_20_003,Inactive,0.0476
ZINC15903445_size_20_004,Inactive,0.16231
ZINC15903445_size_20_005,Inactive,0.03424
ZINC15919721_size_20_001,Inactive,0.53253
ZINC15919721_size_20_002,Inactive,0.50344
ZINC15919721_size_20_003,Inactive,0.13248
ZINC15919721_size_20_004,Inactive,0.13206
ZINC15919721_size_20_005,Inactive,0.58307
ZINC15919721_size_20_006,Inactive,0.42345
ZINC15919721_size_20_007,Inactive,0.13115
ZINC15919721_size_20_008,Inactive,0.22587
ZINC15938779_size_20_001,Inactive,0.07138
ZINC15938779_size_20_002,Inactive,0.03039
ZINC15938779_size_20_003,Inactive,0.05449
ZINC15938779_size_20_004,Inactive,0.03695
ZINC15938779_size_20_005,Inactive,0.05601
ZINC15938779_size_20_006,Inactive,0.08493
ZINC15941681_size_20_001,Inactive,0.58465
ZINC15941681_size_20_002,Inactive,0.09888
ZINC15941681_size_20_003,Inactive,0.07414
ZINC15941681_size_20_004,Inactive,0.05548
ZINC15941681_size_20_005,Inactive,0.23413
ZINC15941681_size_20_006,Inactive,0.05036
ZINC15941681_size_20_007,Inactive,0.09389
ZINC15946351_size_20_001,Inactive,0.13196
ZINC15946351_size_20_002,Inactive,0.09129
ZINC15946351_size_20_003,Inactive,0.03536
ZINC15946351_size_20_004,Inactive,0.05949
ZINC15946351_size_20_005,Inactive,0.02228
ZINC15946351_size_20_006,Inactive,0.02111
ZINC15946351_size_20_007,Inactive,0.06432
ZINC15946351_size_20_008,Inactive,0.0877
ZINC15957181_size_20_001,Inactive,0.54398
ZINC15957181_size_20_002,Inactive,0.07749
ZINC15957181_size_20_003,Inactive,0.08067
ZINC15957181_size_20_004,Inactive,0.11564
ZINC15957181_size_20_005,Inactive,0.04216
ZINC15957181_size_20_006,Inactive,0.1442
ZINC15980332_size_20_001,Inactive,0.66344
ZINC15980332_size_20_002,Inactive,0.56349
ZINC15980332_size_20_003,Inactive,0.28514
ZINC15980332_size_20_004,Inactive,0.58066
ZINC15980332_size_20_005,Inactive,0.26747
ZINC15980332_size_20_006,Inactive,0.21876
ZINC15980332_size_20_007,Inactive,0.29825
ZINC16027764_size_20_001,Inactive,0.22436
ZINC16027764_size_20_002,Inactive,0.07056
ZINC16027764_size_20_003,Inactive,0.23698
ZINC16027764_size_20_004,Inactive,0.14384
ZINC16027764_size_20_005,Inactive,0.12545
ZINC16027764_size_20_006,Inactive,0.14666
ZINC16027764_size_20_007,Inactive,0.10312
ZINC16027764_size_20_008,Inactive,0.07752
ZINC16027764_size_20_009,Inactive,0.17375
ZINC16027764_size_20_010,Inactive,0.18056
ZINC16029991_size_20_001,Inactive,0.24136
ZINC16029991_size_20_002,Inactive,0.26508
ZINC16029991_size_20_003,Inactive,0.13705
ZINC16029991_size_20_004,Inactive,0.18056
ZINC16029991_size_20_005,Inactive,0.07303
ZINC16029991_size_20_006,Inactive,0.144
ZINC16029991_size_20_007,Inactive,0.26092
ZINC16029991_size_20_008,Inactive,0.19389
ZINC16029991_size_20_009,Inactive,0.17847
ZINC16029991_size_20_010,Inactive,0.12695
ZINC16029991_size_20_011,Inactive,0.07071
ZINC16029991_size_20_012,Inactive,0.26009
ZINC16029991_size_20_013,Inactive,0.25701
ZINC16029991_size_20_014,Inactive,0.10601
ZINC16029991_size_20_015,Inactive,0.27944
ZINC16036537_size_20_001,Inactive,0.38777
ZINC16036537_size_20_002,Inactive,0.25019
ZINC16036537_size_20_003,Inactive,0.25893
ZINC16036537_size_20_004,Inactive,0.22398
ZINC16036537_size_20_005,Inactive,0.16385
ZINC16036537_size_20_006,Inactive,0.5392
ZINC16036537_size_20_007,Inactive,0.20543
ZINC16036537_size_20_008,Inactive,0.27974
ZINC16036537_size_20_009,Inactive,0.14614
ZINC16036537_size_20_010,Inactive,0.19839
ZINC16051945_size_20_001,Inactive,0.22311
ZINC16051945_size_20_002,Inactive,0.10981
ZINC16051945_size_20_003,Inactive,0.17559
ZINC16051945_size_20_004,Inactive,0.04431
ZINC16051945_size_20_005,Inactive,0.19755
ZINC16051945_size_20_006,Inactive,0.12784
ZINC16051945_size_20_007,Inactive,0.04959
ZINC16052459_size_20_001,Inactive,0.17818
ZINC16052459_size_20_002,Inactive,0.21996
ZINC16052459_size_20_003,Inactive,0.36897
ZINC16052459_size_20_004,Inactive,0.09557
ZINC16052459_size_20_005,Inactive,0.0863
ZINC16052459_size_20_006,Inactive,0.06704
ZINC16052459_size_20_007,Inactive,0.04024
ZINC16052459_size_20_008,Inactive,0.09437
ZINC16052459_size_20_009,Inactive,0.06787
ZINC16052459_size_20_010,Inactive,0.04758
ZINC16052459_size_20_011,Inactive,0.06649
ZINC16061979_size_20_001,Inactive,0.20457
ZINC16061979_size_20_002,Inactive,0.18088
ZINC16061979_size_20_003,Inactive,0.16059
ZINC16061979_size_20_004,Inactive,0.09616
ZINC16061979_size_20_005,Inactive,0.05677
ZINC16061979_size_20_006,Inactive,0.08721
ZINC16061979_size_20_007,Inactive,0.1513
ZINC16061979_size_20_008,Inactive,0.20846
ZINC16061979_size_20_009,Inactive,0.26871
ZINC16061979_size_20_010,Inactive,0.07241
ZINC16061979_size_20_011,Inactive,0.07222
ZINC16101901_size_20_001,Inactive,0.29281
ZINC16101901_size_20_002,Inactive,0.30595
ZINC16101901_size_20_003,Inactive,0.176
ZINC16101901_size_20_004,Inactive,0.20036
ZINC16101901_size_20_005,Inactive,0.3311
ZINC16101901_size_20_006,Inactive,0.52753
ZINC16101901_size_20_007,Inactive,0.26541
ZINC16101901_size_20_008,Inactive,0.43557
ZINC16101901_size_20_009,Inactive,0.51448
ZINC16221513_size_20_001,Inactive,0.16987
ZINC16221513_size_20_002,Inactive,0.01174
ZINC16221513_size_20_003,Inactive,0.00973
ZINC16322421_size_20_001,Inactive,0.1499
ZINC16322421_size_20_002,Inactive,0.19796
ZINC16322421_size_20_003,Inactive,0.15872
ZINC16322421_size_20_004,Inactive,0.15908
ZINC16322421_size_20_005,Inactive,0.20148
ZINC16322421_size_20_006,Inactive,0.14867
ZINC16322421_size_20_007,Inactive,0.14666
ZINC16322421_size_20_008,Inactive,0.04809
ZINC16322421_size_20_009,Inactive,0.05938
ZINC16322421_size_20_010,Inactive,0.03766
ZINC16322421_size_20_011,Inactive,0.13075
ZINC16346375_size_20_001,Inactive,0.02854
ZINC16346375_size_20_002,Inactive,0.02354
ZINC16346375_size_20_003,Inactive,0.02447
ZINC16346375_size_20_004,Inactive,0.04328
ZINC16346375_size_20_005,Inactive,0.01979
ZINC16511618_size_20_001,Inactive,0.27079
ZINC16511618_size_20_002,Inactive,0.09219
ZINC16511618_size_20_003,Inactive,0.2067
ZINC16511618_size_20_004,Inactive,0.08111
ZINC16511618_size_20_005,Inactive,0.36882
ZINC16511618_size_20_006,Inactive,0.14588
ZINC16511618_size_20_007,Inactive,0.08901
ZINC16511618_size_20_008,Inactive,0.1208
ZINC16511618_size_20_009,Inactive,0.05513
ZINC16511618_size_20_010,Inactive,0.15793
ZINC16511618_size_20_011,Inactive,0.10141
ZINC16511618_size_20_012,Inactive,0.22309
ZINC16511618_size_20_013,Inactive,0.11742
ZINC16511618_size_20_014,Inactive,0.22038
ZINC16512644_size_20_001,Inactive,0.52914
ZINC16512644_size_20_002,Inactive,0.34746
ZINC16512644_size_20_003,Inactive,0.25915
ZINC16512644_size_20_004,Inactive,0.14954
ZINC16512644_size_20_005,Inactive,0.18008
ZINC16512644_size_20_006,Inactive,0.2512
ZINC16512644_size_20_007,Inactive,0.17416
ZINC16512644_size_20_008,Inactive,0.12637
ZINC16512644_size_20_009,Inactive,0.23293
ZINC16512644_size_20_010,Inactive,0.28277
ZINC16621234_size_20_001,Inactive,0.46635
ZINC16621234_size_20_002,Inactive,0.22011
ZINC16621234_size_20_003,Inactive,0.06896
ZINC16621234_size_20_004,Inactive,0.10393
ZINC16621234_size_20_005,Inactive,0.08216
ZINC16621234_size_20_006,Inactive,0.06149
ZINC16621234_size_20_007,Inactive,0.13071
ZINC16661911_size_20_001,Inactive,0.05851
ZINC16661911_size_20_002,Inactive,0.16674
ZINC16661911_size_20_003,Inactive,0.02387
ZINC16661911_size_20_004,Inactive,0.02023
ZINC16662434_size_20_001,Inactive,0.51594
ZINC16662434_size_20_002,Inactive,0.18485
ZINC16662434_size_20_003,Inactive,0.28683
ZINC16662434_size_20_004,Inactive,0.01972
ZINC16662434_size_20_005,Inactive,0.05427
ZINC16662434_size_20_006,Inactive,0.10006
ZINC16662434_size_20_007,Inactive,0.28324
ZINC16662434_size_20_008,Inactive,0.0528
ZINC16662434_size_20_009,Inactive,0.20625
ZINC16671321_size_20_001,Inactive,0.23295
ZINC16671321_size_20_002,Inactive,0.09108
ZINC16671321_size_20_003,Inactive,0.12696
ZINC16671321_size_20_004,Inactive,0.0775
ZINC16671321_size_20_005,Inactive,0.07986
ZINC16671321_size_20_006,Inactive,0.13443
ZINC16671321_size_20_007,Inactive,0.12229
ZINC16671321_size_20_008,Inactive,0.18755
ZINC16776901_size_20_001,Inactive,0.52306
ZINC16776901_size_20_002,Inactive,0.47087
ZINC16776901_size_20_003,Inactive,0.64381
ZINC16776901_size_20_004,Inactive,0.14152
ZINC16776901_size_20_005,Inactive,0.15473
ZINC16776901_size_20_006,Inactive,0.06809
ZINC16776901_size_20_007,Inactive,0.26754
ZINC16776901_size_20_008,Inactive,0.18758
ZINC16782907_size_20_001,Inactive,0.09025
ZINC16782907_size_20_002,Inactive,0.07334
ZINC16782907_size_20_003,Inactive,0.21228
ZINC16782907_size_20_004,Inactive,0.2182
ZINC16782907_size_20_005,Inactive,0.04174
ZINC16782907_size_20_006,Inactive,0.019
ZINC16782907_size_20_007,Inactive,0.02211
ZINC16782907_size_20_008,Inactive,0.02036
ZINC16782907_size_20_009,Inactive,0.0219
ZINC16782907_size_20_010,Inactive,0.03864
ZINC16782907_size_20_011,Inactive,0.03629
ZINC16782907_size_20_012,Inactive,0.02303
ZINC16782907_size_20_013,Inactive,0.07713
ZINC16789947_size_20_001,Inactive,0.85365
ZINC16789947_size_20_002,Inactive,0.50464
ZINC16789947_size_20_003,Inactive,0.86222
ZINC16789947_size_20_004,Inactive,0.58985
ZINC16789947_size_20_005,Inactive,0.85636
ZINC16789947_size_20_006,Inactive,0.22413
ZINC16789947_size_20_007,Inactive,0.53798
ZINC16789947_size_20_008,Inactive,0.36595
ZINC16789947_size_20_009,Inactive,0.19453
ZINC16789947_size_20_010,Inactive,0.32897
ZINC16789947_size_20_011,Inactive,0.53299
ZINC16789947_size_20_012,Inactive,0.62044
ZINC16789947_size_20_013,Inactive,0.44102
ZINC16856359_size_20_001,Inactive,0.78433
ZINC16856359_size_20_002,Inactive,0.40616
ZINC16856359_size_20_003,Inactive,0.15008
ZINC16856359_size_20_004,Inactive,0.48498
ZINC16856359_size_20_005,Inactive,0.43191
ZINC16856359_size_20_006,Inactive,0.48508
ZINC16856359_size_20_007,Inactive,0.09273
ZINC16856359_size_20_008,Inactive,0.27516
ZINC16856359_size_20_009,Inactive,0.39996
ZINC16856359_size_20_010,Inactive,0.14802
ZINC16856359_size_20_011,Inactive,0.21511
ZINC16856359_size_20_012,Inactive,0.25061
ZINC16866209_size_20_001,Inactive,0.06629
ZINC16866209_size_20_002,Inactive,0.21859
ZINC16866209_size_20_003,Inactive,0.01806
ZINC16866209_size_20_004,Inactive,0.03496
ZINC16866209_size_20_005,Inactive,0.02403
ZINC16866209_size_20_006,Inactive,0.02078
ZINC16866209_size_20_007,Inactive,0.02278
ZINC16866209_size_20_008,Inactive,0.04705
ZINC16866209_size_20_009,Inactive,0.03959
ZINC16873605_size_20_001,Inactive,0.11713
ZINC16873605_size_20_002,Inactive,0.03218
ZINC16873605_size_20_003,Inactive,0.09859
ZINC16873605_size_20_004,Inactive,0.02515
ZINC16884790_size_20_001,Inactive,0.22571
ZINC16884790_size_20_002,Inactive,0.12423
ZINC16884790_size_20_003,Inactive,0.11728
ZINC16884790_size_20_004,Inactive,0.09806
ZINC16884790_size_20_005,Inactive,0.05938
ZINC16884790_size_20_006,Inactive,0.03026
ZINC16884790_size_20_007,Inactive,0.08004
ZINC16885100_size_20_001,Inactive,0.04222
ZINC16885100_size_20_002,Inactive,0.04205
ZINC16885100_size_20_003,Inactive,0.01571
ZINC16885100_size_20_004,Inactive,0.01681
ZINC16885100_size_20_005,Inactive,0.03078
ZINC16885100_size_20_006,Inactive,0.03235
ZINC16885195_size_20_001,Inactive,0.07472
ZINC16885195_size_20_002,Inactive,0.21097
ZINC16885195_size_20_003,Inactive,0.0821
ZINC16885195_size_20_004,Inactive,0.05455
ZINC16885195_size_20_005,Inactive,0.10674
ZINC16885195_size_20_006,Inactive,0.10018
ZINC16885195_size_20_007,Inactive,0.05803
ZINC16885709_size_20_001,Inactive,0.17791
ZINC16885709_size_20_002,Inactive,0.04641
ZINC16885709_size_20_003,Inactive,0.03577
ZINC16885709_size_20_004,Inactive,0.04583
ZINC16885709_size_20_005,Inactive,0.05981
ZINC16885709_size_20_006,Inactive,0.03784
ZINC16885709_size_20_007,Inactive,0.04241
ZINC16885709_size_20_008,Inactive,0.10543
ZINC16897379_size_20_001,Inactive,0.49579
ZINC16897379_size_20_002,Inactive,0.07374
ZINC16897379_size_20_003,Inactive,0.10823
ZINC16897379_size_20_004,Inactive,0.04212
ZINC16897379_size_20_005,Inactive,0.05854
ZINC16897379_size_20_006,Inactive,0.07423
ZINC16915675_size_20_001,Inactive,0.22469
ZINC16915675_size_20_002,Inactive,0.16908
ZINC16915675_size_20_003,Inactive,0.10248
ZINC16915675_size_20_004,Inactive,0.08572
ZINC16927058_size_20_001,Inactive,0.27687
ZINC16927058_size_20_002,Inactive,0.0177
ZINC16927058_size_20_003,Inactive,0.0209
ZINC16927058_size_20_004,Inactive,0.02286
ZINC16927058_size_20_005,Inactive,0.02879
ZINC16927058_size_20_006,Inactive,0.01402
ZINC16927058_size_20_007,Inactive,0.02483
ZINC16927058_size_20_008,Inactive,0.07987
ZINC16927058_size_20_009,Inactive,0.02758
ZINC16927058_size_20_010,Inactive,0.01249
ZINC16927058_size_20_011,Inactive,0.04208
ZINC16927058_size_20_012,Inactive,0.03485
ZINC16928952_size_20_001,Inactive,0.57041
ZINC16928952_size_20_002,Inactive,0.13837
ZINC16928952_size_20_003,Inactive,0.37824
ZINC16928952_size_20_004,Inactive,0.14357
ZINC16928952_size_20_005,Inactive,0.55479
ZINC16928952_size_20_006,Inactive,0.24987
ZINC16928952_size_20_007,Inactive,0.11173
ZINC16928952_size_20_008,Inactive,0.08819
ZINC16928952_size_20_009,Inactive,0.09879
ZINC16928952_size_20_010,Inactive,0.18048
ZINC16928952_size_20_011,Inactive,0.1483
ZINC16928952_size_20_012,Inactive,0.17169
ZINC16932742_size_20_001,Inactive,0.32467
ZINC16932742_size_20_002,Inactive,0.48406
ZINC16932742_size_20_003,Inactive,0.10876
ZINC16932742_size_20_004,Inactive,0.27962
ZINC16932742_size_20_005,Inactive,0.31022
ZINC16932742_size_20_006,Inactive,0.0314
ZINC16932742_size_20_007,Inactive,0.04013
ZINC16932742_size_20_008,Inactive,0.07088
ZINC16936513_size_20_001,Inactive,0.12732
ZINC16936513_size_20_002,Inactive,0.1345
ZINC16936513_size_20_003,Inactive,0.04316
ZINC16936513_size_20_004,Inactive,0.12436
ZINC16936513_size_20_005,Inactive,0.04461
ZINC16936513_size_20_006,Inactive,0.12337
ZINC16936513_size_20_007,Inactive,0.10104
ZINC16936513_size_20_008,Inactive,0.03392
ZINC16943295_size_20_001,Inactive,0.28052
ZINC16943295_size_20_002,Inactive,0.29109
ZINC16943295_size_20_003,Inactive,0.05868
ZINC16943295_size_20_004,Inactive,0.06928
ZINC16943295_size_20_005,Inactive,0.06278
ZINC16951486_size_20_001,Inactive,0.64045
ZINC16951486_size_20_002,Inactive,0.16253
ZINC16951486_size_20_003,Inactive,0.31338
ZINC16951486_size_20_004,Inactive,0.2639
ZINC16951486_size_20_005,Inactive,0.25184
ZINC16951486_size_20_006,Inactive,0.06117
ZINC16951486_size_20_007,Inactive,0.06618
ZINC16951486_size_20_008,Inactive,0.07713
ZINC16951486_size_20_009,Inactive,0.04236
ZINC16951486_size_20_010,Inactive,0.06309
ZINC16951486_size_20_011,Inactive,0.10784
ZINC16953128_size_20_001,Inactive,0.03655
ZINC16953128_size_20_002,Inactive,0.04299
ZINC16953128_size_20_003,Inactive,0.0161
ZINC16953128_size_20_004,Inactive,0.04458
ZINC16953128_size_20_005,Inactive,0.05024
ZINC16953128_size_20_006,Inactive,0.04498
ZINC16953128_size_20_007,Inactive,0.04143
ZINC16953128_size_20_008,Inactive,0.0345
ZINC16953128_size_20_009,Inactive,0.03897
ZINC16953128_size_20_010,Inactive,0.03017
ZINC16953988_size_20_001,Inactive,0.30802
ZINC16953988_size_20_002,Inactive,0.15906
ZINC16953988_size_20_003,Inactive,0.25326
ZINC16953988_size_20_004,Inactive,0.15935
ZINC16953988_size_20_005,Inactive,0.27081
ZINC16953988_size_20_006,Inactive,0.20135
ZINC16953988_size_20_007,Inactive,0.13813
ZINC16953988_size_20_008,Inactive,0.11751
ZINC16953988_size_20_009,Inactive,0.26951
ZINC16953988_size_20_010,Inactive,0.27688
ZINC16958783_size_20_001,Inactive,0.5649
ZINC16958783_size_20_002,Inactive,0.42539
ZINC16958783_size_20_003,Inactive,0.15939
ZINC16958783_size_20_004,Inactive,0.08476
ZINC16958783_size_20_005,Inactive,0.0412
ZINC16958783_size_20_006,Inactive,0.21185
ZINC16958783_size_20_007,Inactive,0.06566
ZINC16958783_size_20_008,Inactive,0.04284
ZINC16958783_size_20_009,Inactive,0.08001
ZINC16958783_size_20_010,Inactive,0.09143
ZINC16974782_size_20_001,Inactive,0.23702
ZINC16974782_size_20_002,Inactive,0.31985
ZINC16974782_size_20_003,Inactive,0.13781
ZINC16974782_size_20_004,Inactive,0.29205
ZINC16974782_size_20_005,Inactive,0.34298
ZINC16974782_size_20_006,Inactive,0.26514
ZINC16974782_size_20_007,Inactive,0.1157
ZINC16974782_size_20_008,Inactive,0.13898
ZINC16974782_size_20_009,Inactive,0.1018
