Pose,Real_Class,Docking_score
ZINC21673685_size_20_004,Inactive,-6
ZINC21673685_size_20_005,Inactive,-5.6
ZINC21701588_size_20_001,Inactive,-6.3
ZINC21701588_size_20_002,Inactive,-5.7
ZINC21701588_size_20_003,Inactive,-5.4
ZINC21701588_size_20_004,Inactive,-4.7
ZINC21701588_size_20_005,Inactive,-3.9
ZINC21701588_size_20_006,Inactive,-3.8
ZINC21701588_size_20_007,Inactive,-3.5
ZINC21704446_size_20_001,Inactive,-8.4
ZINC21704446_size_20_002,Inactive,-7.5
ZINC21704446_size_20_003,Inactive,-7.1
ZINC21704446_size_20_004,Inactive,-6.1
ZINC21704606_size_20_001,Inactive,-8.1
ZINC21704606_size_20_002,Inactive,-8.1
ZINC21704606_size_20_003,Inactive,-7.8
ZINC21704606_size_20_004,Inactive,-7.6
ZINC21704606_size_20_005,Inactive,-7.4
ZINC21704606_size_20_006,Inactive,-7.3
ZINC21704606_size_20_007,Inactive,-6.4
ZINC21706868_size_20_001,Inactive,-7.4
ZINC21706868_size_20_002,Inactive,-7.2
ZINC21706868_size_20_003,Inactive,-5.4
ZINC21710135_size_20_001,Inactive,-8.7
ZINC21710135_size_20_002,Inactive,-7.2
ZINC21713732_size_20_001,Inactive,-7
ZINC21713732_size_20_002,Inactive,-7
ZINC21713732_size_20_003,Inactive,-6
ZINC21713732_size_20_004,Inactive,-5.4
ZINC21713826_size_20_001,Inactive,-6.5
ZINC21713826_size_20_002,Inactive,-6.1
ZINC21713826_size_20_003,Inactive,-4.9
ZINC21713826_size_20_004,Inactive,-4.1
ZINC21728246_size_20_001,Inactive,-5.3
ZINC21728246_size_20_002,Inactive,-4.2
ZINC21728246_size_20_003,Inactive,-3.5
ZINC21728246_size_20_004,Inactive,-2.5
ZINC21732852_size_20_001,Inactive,-7.1
ZINC21732852_size_20_002,Inactive,-7
ZINC21732852_size_20_003,Inactive,-6.1
ZINC21732852_size_20_004,Inactive,-4.9
ZINC21732852_size_20_005,Inactive,-4.5
ZINC21738547_size_20_001,Inactive,-9.5
ZINC21738547_size_20_002,Inactive,-7.7
ZINC21738547_size_20_003,Inactive,-6.8
ZINC21738547_size_20_004,Inactive,-6.8
ZINC21740171_size_20_001,Inactive,-8.3
ZINC21740171_size_20_002,Inactive,-7.2
ZINC21740171_size_20_003,Inactive,-6.8
ZINC21740171_size_20_004,Inactive,-6
ZINC21740171_size_20_005,Inactive,-5.7
ZINC21740503_size_20_001,Inactive,-8.3
ZINC21740503_size_20_002,Inactive,-7
ZINC21740503_size_20_003,Inactive,-6.9
ZINC21740503_size_20_004,Inactive,-6.8
ZINC21740503_size_20_005,Inactive,-6.2
ZINC21740503_size_20_006,Inactive,-6.2
ZINC21759456_size_20_001,Inactive,-7.2
ZINC21759456_size_20_002,Inactive,-7
ZINC21759456_size_20_003,Inactive,-6.7
ZINC21759456_size_20_004,Inactive,-6.4
ZINC21759456_size_20_005,Inactive,-5.8
ZINC21759456_size_20_006,Inactive,-5.2
ZINC21759456_size_20_007,Inactive,-4.6
ZINC21803227_size_20_001,Inactive,-7.9
ZINC21803227_size_20_002,Inactive,-7.6
ZINC21803227_size_20_003,Inactive,-7.1
ZINC21803227_size_20_004,Inactive,-6.8
ZINC21839160_size_20_001,Inactive,-9.1
ZINC21839160_size_20_002,Inactive,-8.4
ZINC21859663_size_20_001,Inactive,-4.3
ZINC21859887_size_20_001,Inactive,-6.5
ZINC21859887_size_20_002,Inactive,-6.4
ZINC21859887_size_20_003,Inactive,-6.4
ZINC21859887_size_20_004,Inactive,-4.5
ZINC21859887_size_20_005,Inactive,-4.3
ZINC21859943_size_20_001,Inactive,-6.4
ZINC21859943_size_20_002,Inactive,-6.4
ZINC21859943_size_20_003,Inactive,-5.8
ZINC21859943_size_20_004,Inactive,-5.5
ZINC21859943_size_20_005,Inactive,-5.3
ZINC21863053_size_20_001,Inactive,-6.5
ZINC21863053_size_20_002,Inactive,-4.9
ZINC21863053_size_20_003,Inactive,-3.9
ZINC21863224_size_20_001,Inactive,-6.6
ZINC21863224_size_20_002,Inactive,-6.3
ZINC21863224_size_20_003,Inactive,-6.1
ZINC21863224_size_20_004,Inactive,-6
ZINC21863256_size_20_001,Inactive,-6.3
ZINC21863256_size_20_002,Inactive,-5.7
ZINC21865603_size_20_001,Inactive,-6.4
ZINC21865603_size_20_002,Inactive,-4.9
ZINC21865603_size_20_003,Inactive,-4
ZINC21865603_size_20_004,Inactive,-3.7
ZINC21870977_size_20_001,Inactive,-8.8
ZINC21870977_size_20_002,Inactive,-7
ZINC21870977_size_20_003,Inactive,-7
ZINC21870977_size_20_004,Inactive,-6.8
ZINC21870977_size_20_005,Inactive,-6.7
ZINC21870977_size_20_006,Inactive,-6.5
ZINC21870977_size_20_007,Inactive,-6.4
ZINC21876251_size_20_001,Inactive,-8.2
ZINC21876251_size_20_002,Inactive,-7.7
ZINC21876251_size_20_003,Inactive,-6.9
ZINC21876251_size_20_004,Inactive,-6.9
ZINC21876251_size_20_005,Inactive,-6.7
ZINC21876251_size_20_006,Inactive,-6.5
ZINC21876251_size_20_007,Inactive,-5.8
ZINC21876251_size_20_008,Inactive,-5.5
ZINC21877420_size_20_001,Inactive,-7.1
ZINC21877420_size_20_002,Inactive,-6
ZINC21877420_size_20_003,Inactive,-5.8
ZINC21877420_size_20_004,Inactive,-5
ZINC21877628_size_20_001,Inactive,-8
ZINC21882051_size_20_001,Inactive,-7.1
ZINC21882051_size_20_002,Inactive,-6.5
ZINC21882051_size_20_003,Inactive,-5.9
ZINC21882051_size_20_004,Inactive,-5.2
ZINC21883967_size_20_001,Inactive,-7.7
ZINC21883967_size_20_002,Inactive,-7.5
ZINC21883967_size_20_003,Inactive,-7.5
ZINC21883967_size_20_004,Inactive,-6.8
ZINC21883967_size_20_005,Inactive,-6.8
ZINC21883967_size_20_006,Inactive,-6.6
ZINC21883967_size_20_007,Inactive,-6.3
ZINC21883967_size_20_008,Inactive,-6
ZINC21883967_size_20_009,Inactive,-5.3
ZINC21883967_size_20_010,Inactive,-5.2
ZINC21885363_size_20_001,Inactive,-7.3
ZINC21885363_size_20_002,Inactive,-7.3
ZINC21885363_size_20_003,Inactive,-6.7
ZINC21885363_size_20_004,Inactive,-6.3
ZINC21887123_size_20_001,Inactive,-8.7
ZINC21887123_size_20_002,Inactive,-8
ZINC21887123_size_20_003,Inactive,-6.3
ZINC21890502_size_20_001,Inactive,-7.2
ZINC21890502_size_20_002,Inactive,-6.5
ZINC21890502_size_20_003,Inactive,-5.1
ZINC21890502_size_20_004,Inactive,-4.8
ZINC21892855_size_20_001,Inactive,-7.4
ZINC21892855_size_20_002,Inactive,-7.2
ZINC21892855_size_20_003,Inactive,-7
ZINC21918178_size_20_001,Inactive,-7.8
ZINC21918178_size_20_002,Inactive,-5.5
ZINC21918178_size_20_003,Inactive,-5
ZINC21918178_size_20_004,Inactive,-4.8
ZINC21919336_size_20_001,Inactive,-6.3
ZINC21919336_size_20_002,Inactive,-5.4
ZINC21919336_size_20_003,Inactive,-5.3
ZINC21919336_size_20_004,Inactive,-5.2
ZINC21919336_size_20_005,Inactive,-4.6
ZINC21919336_size_20_006,Inactive,-4.5
ZINC21921512_size_20_001,Inactive,-6.4
ZINC21933875_size_20_001,Inactive,-7.6
ZINC21933875_size_20_002,Inactive,-7.5
ZINC21933875_size_20_003,Inactive,-7.4
ZINC21933875_size_20_004,Inactive,-7.1
ZINC21933875_size_20_005,Inactive,-6.4
ZINC21933875_size_20_006,Inactive,-5.7
ZINC21933875_size_20_007,Inactive,-5.7
ZINC21933875_size_20_008,Inactive,-5.5
ZINC21933875_size_20_009,Inactive,-5.5
ZINC21933875_size_20_010,Inactive,-5
ZINC21934025_size_20_001,Inactive,-6.2
ZINC21934025_size_20_002,Inactive,-5.2
ZINC21955218_size_20_001,Inactive,-5
ZINC21955218_size_20_002,Inactive,-4.8
ZINC21955218_size_20_003,Inactive,-4.3
ZINC21955218_size_20_004,Inactive,-3.1
ZINC22001066_size_20_001,Inactive,-8.1
ZINC22001066_size_20_002,Inactive,-8.1
ZINC22001066_size_20_003,Inactive,-7
ZINC22014000_size_20_001,Inactive,-2.8
ZINC22014000_size_20_002,Inactive,-1.3
ZINC22019562_size_20_001,Inactive,-2.7
ZINC22019562_size_20_002,Inactive,-1
ZINC22032108_size_20_001,Inactive,-9.2
ZINC22032108_size_20_002,Inactive,-7.6
ZINC22043330_size_20_001,Inactive,-7.4
ZINC22043330_size_20_002,Inactive,-7.3
ZINC22043330_size_20_003,Inactive,-6.8
ZINC22043330_size_20_004,Inactive,-4.8
ZINC22059644_size_20_001,Inactive,-6.8
ZINC22059644_size_20_002,Inactive,-6.6
ZINC22059644_size_20_003,Inactive,-6.4
ZINC22059644_size_20_004,Inactive,-6.4
ZINC22059644_size_20_005,Inactive,-6.3
ZINC22059644_size_20_006,Inactive,-5.8
ZINC22059644_size_20_007,Inactive,-4.5
ZINC22059690_size_20_001,Inactive,-4.8
ZINC22059690_size_20_002,Inactive,-4.8
ZINC22059690_size_20_003,Inactive,-4.2
ZINC22059690_size_20_004,Inactive,-4.2
ZINC22059690_size_20_005,Inactive,-2.7
ZINC22059690_size_20_006,Inactive,-2.4
ZINC22059690_size_20_007,Inactive,-2.4
ZINC22059690_size_20_008,Inactive,-1.8
ZINC22105696_size_20_001,Inactive,-6.7
ZINC22105696_size_20_002,Inactive,-6.5
ZINC22105696_size_20_003,Inactive,-6.3
ZINC22105696_size_20_004,Inactive,-6.3
ZINC22105696_size_20_005,Inactive,-6.2
ZINC22105696_size_20_006,Inactive,-5.5
ZINC22105696_size_20_007,Inactive,-4.6
ZINC22105696_size_20_008,Inactive,-4.5
ZINC22105696_size_20_009,Inactive,-4.2
ZINC22105696_size_20_010,Inactive,-4.1
ZINC22108276_size_20_001,Inactive,-8.4
ZINC22108276_size_20_002,Inactive,-7.4
ZINC22108276_size_20_003,Inactive,-7.4
ZINC22108276_size_20_004,Inactive,-6.7
ZINC22108276_size_20_005,Inactive,-6.3
ZINC22108276_size_20_006,Inactive,-6
ZINC22108276_size_20_007,Inactive,-5.7
ZINC22108276_size_20_008,Inactive,-5.6
ZINC22122056_size_20_001,Inactive,-6.6
ZINC22122056_size_20_002,Inactive,-5.4
ZINC22122056_size_20_003,Inactive,-5
ZINC22122056_size_20_004,Inactive,-4.3
ZINC22122056_size_20_005,Inactive,-4.2
ZINC22122056_size_20_006,Inactive,-4
ZINC22122056_size_20_007,Inactive,-3.8
ZINC22131592_size_20_001,Inactive,-9.2
ZINC22197211_size_20_001,Inactive,-8.8
ZINC22197211_size_20_002,Inactive,-8.8
ZINC22197211_size_20_003,Inactive,-8.3
ZINC22201768_size_20_001,Inactive,-5.7
ZINC22201768_size_20_002,Inactive,-5.7
ZINC22201768_size_20_003,Inactive,-4.9
ZINC22201768_size_20_004,Inactive,-4.4
ZINC22201768_size_20_005,Inactive,-3.9
ZINC22201768_size_20_006,Inactive,-3.5
ZINC22208365_size_20_001,Inactive,-6
ZINC22208365_size_20_002,Inactive,-5.8
ZINC22208365_size_20_003,Inactive,-4.9
ZINC22208365_size_20_004,Inactive,-4.4
ZINC22220038_size_20_001,Inactive,-8.7
ZINC22220038_size_20_002,Inactive,-8.6
ZINC22220038_size_20_003,Inactive,-8.5
ZINC22220038_size_20_004,Inactive,-7.3
ZINC22220038_size_20_005,Inactive,-6.9
ZINC22220038_size_20_006,Inactive,-6.5
ZINC22220038_size_20_007,Inactive,-6.4
ZINC22220038_size_20_008,Inactive,-5.9
ZINC22222426_size_20_001,Inactive,-7.8
ZINC22222426_size_20_002,Inactive,-7.6
ZINC22222426_size_20_003,Inactive,-7.4
ZINC22222426_size_20_004,Inactive,-6.3
ZINC22222426_size_20_005,Inactive,-6.2
ZINC22222426_size_20_006,Inactive,-5.8
ZINC22222426_size_20_007,Inactive,-5.5
ZINC22224020_size_20_001,Inactive,-7.8
ZINC22224020_size_20_002,Inactive,-6.6
ZINC22224020_size_20_003,Inactive,-5.8
ZINC22224020_size_20_004,Inactive,-5.8
ZINC22239999_size_20_001,Inactive,-7.5
ZINC22239999_size_20_002,Inactive,-5.9
ZINC22241958_size_20_001,Inactive,-7.8
ZINC22241958_size_20_002,Inactive,-7.3
ZINC22241958_size_20_003,Inactive,-7.3
ZINC22241958_size_20_004,Inactive,-6.6
ZINC22241958_size_20_005,Inactive,-6.3
ZINC22241958_size_20_006,Inactive,-5.8
ZINC22277976_size_20_001,Inactive,-7.3
ZINC22277976_size_20_002,Inactive,-6.2
ZINC22277976_size_20_003,Inactive,-6
ZINC22302529_size_20_001,Inactive,-8.9
ZINC22302529_size_20_002,Inactive,-8.9
ZINC22302529_size_20_003,Inactive,-8.1
ZINC22302529_size_20_004,Inactive,-6.9
ZINC22302529_size_20_005,Inactive,-5.9
ZINC22315075_size_20_001,Inactive,-6.5
ZINC22315075_size_20_002,Inactive,-6.4
ZINC22315075_size_20_003,Inactive,-6
ZINC22315075_size_20_004,Inactive,-4.5
ZINC22315075_size_20_005,Inactive,-3.7
ZINC22315075_size_20_006,Inactive,-3.5
ZINC22325884_size_20_001,Inactive,-6.5
ZINC22325884_size_20_002,Inactive,-6.1
ZINC22325884_size_20_003,Inactive,-5.7
ZINC22325884_size_20_004,Inactive,-5.6
ZINC22325884_size_20_005,Inactive,-5.5
ZINC22325884_size_20_006,Inactive,-5.2
ZINC22325884_size_20_007,Inactive,-5
ZINC22325884_size_20_008,Inactive,-4.5
ZINC22375592_size_20_001,Inactive,-7.7
ZINC22375592_size_20_002,Inactive,-7.7
ZINC22375592_size_20_003,Inactive,-7.4
ZINC22375592_size_20_004,Inactive,-6.9
ZINC22375592_size_20_005,Inactive,-6.6
ZINC22409536_size_20_001,Inactive,-8.1
ZINC22409536_size_20_002,Inactive,-5.9
ZINC22409843_size_20_001,Inactive,-7.9
ZINC22409843_size_20_002,Inactive,-5.9
ZINC22409843_size_20_003,Inactive,-5.6
ZINC22409843_size_20_004,Inactive,-5.4
ZINC22418187_size_20_001,Inactive,-7.1
ZINC22418187_size_20_002,Inactive,-7
ZINC22418187_size_20_003,Inactive,-6.1
ZINC22418187_size_20_004,Inactive,-5.7
ZINC22418187_size_20_005,Inactive,-5.6
ZINC22418187_size_20_006,Inactive,-5.4
ZINC22418187_size_20_007,Inactive,-5.3
ZINC22418187_size_20_008,Inactive,-4.9
ZINC22437983_size_20_001,Inactive,-6.5
ZINC22437983_size_20_002,Inactive,-6.4
ZINC22437983_size_20_003,Inactive,-5.6
ZINC22437983_size_20_004,Inactive,-5.4
ZINC22437983_size_20_005,Inactive,-5.1
ZINC22437983_size_20_006,Inactive,-4.4
ZINC22437983_size_20_007,Inactive,-3.6
ZINC22439221_size_20_001,Inactive,-7.3
ZINC22439221_size_20_002,Inactive,-7.1
ZINC22439221_size_20_003,Inactive,-6.6
ZINC22440746_size_20_001,Inactive,-7.9
ZINC22440746_size_20_002,Inactive,-7.8
ZINC22440746_size_20_003,Inactive,-7.1
ZINC22440746_size_20_004,Inactive,-6.1
ZINC22442345_size_20_001,Inactive,-7.7
ZINC22442345_size_20_002,Inactive,-7
ZINC22442345_size_20_003,Inactive,-6.4
ZINC22442345_size_20_004,Inactive,-6.3
ZINC22450187_size_20_001,Inactive,-8
ZINC22450187_size_20_002,Inactive,-7.1
ZINC22450187_size_20_003,Inactive,-6.6
ZINC22450187_size_20_004,Inactive,-6.2
ZINC22450187_size_20_005,Inactive,-5.9
ZINC22450187_size_20_006,Inactive,-5.6
ZINC22450187_size_20_007,Inactive,-5.6
ZINC22453405_size_20_001,Inactive,-7.9
ZINC22453405_size_20_002,Inactive,-6.8
ZINC22453405_size_20_003,Inactive,-6.5
ZINC22453405_size_20_004,Inactive,-6.3
ZINC22453405_size_20_005,Inactive,-5.1
ZINC22453405_size_20_006,Inactive,-5
ZINC22453405_size_20_007,Inactive,-5
ZINC22456471_size_20_001,Inactive,-8.7
ZINC22456471_size_20_002,Inactive,-8
ZINC22456471_size_20_003,Inactive,-7
ZINC22456471_size_20_004,Inactive,-6.5
ZINC22456471_size_20_005,Inactive,-5.8
ZINC22472476_size_20_001,Inactive,-7.3
ZINC22472476_size_20_002,Inactive,-7.3
ZINC22472476_size_20_003,Inactive,-7.3
ZINC22472476_size_20_004,Inactive,-7.1
ZINC22472476_size_20_005,Inactive,-5.4
ZINC22473440_size_20_001,Inactive,-7
ZINC22473440_size_20_002,Inactive,-5
ZINC22473440_size_20_003,Inactive,-4.7
ZINC22473440_size_20_004,Inactive,-4.4
ZINC22476267_size_20_001,Inactive,-5.7
ZINC22476267_size_20_002,Inactive,-2.9
ZINC22501816_size_20_001,Inactive,-9.4
ZINC22501816_size_20_002,Inactive,-8.7
ZINC22502258_size_20_001,Inactive,-8.6
ZINC22502258_size_20_002,Inactive,-7.5
ZINC22502258_size_20_003,Inactive,-6.9
ZINC22502258_size_20_004,Inactive,-6.5
ZINC22502258_size_20_005,Inactive,-6
ZINC22502258_size_20_006,Inactive,-5.7
ZINC22502352_size_20_001,Inactive,-8
ZINC22502352_size_20_002,Inactive,-7.2
ZINC22502352_size_20_003,Inactive,-6.1
ZINC22505055_size_20_001,Inactive,-8.9
ZINC22505055_size_20_002,Inactive,-8.3
ZINC22505055_size_20_003,Inactive,-8.1
ZINC22507586_size_20_001,Inactive,-7.9
ZINC22507586_size_20_002,Inactive,-7.3
ZINC22507586_size_20_003,Inactive,-6.8
ZINC22507586_size_20_004,Inactive,-6.7
ZINC22507586_size_20_005,Inactive,-6.2
ZINC22507586_size_20_006,Inactive,-5.9
ZINC22507586_size_20_007,Inactive,-5
ZINC22507678_size_20_001,Inactive,-8
ZINC22507678_size_20_002,Inactive,-6.7
ZINC22507678_size_20_003,Inactive,-6.6
ZINC22507678_size_20_004,Inactive,-5.8
ZINC22507678_size_20_005,Inactive,-5.1
ZINC22513025_size_20_001,Inactive,-8
ZINC22513025_size_20_002,Inactive,-7.6
ZINC22513025_size_20_003,Inactive,-7.4
ZINC22516418_size_20_001,Inactive,-7.3
ZINC22516418_size_20_002,Inactive,-6.5
ZINC22516418_size_20_003,Inactive,-6.4
ZINC22516418_size_20_004,Inactive,-6.4
ZINC22516418_size_20_005,Inactive,-5.8
ZINC22516418_size_20_006,Inactive,-5.7
ZINC22516418_size_20_007,Inactive,-4.9
ZINC22516418_size_20_008,Inactive,-4.8
ZINC22516418_size_20_009,Inactive,-4.8
ZINC22531193_size_20_001,Inactive,-9.1
ZINC22531193_size_20_002,Inactive,-7.6
ZINC22531193_size_20_003,Inactive,-7.4
ZINC22531193_size_20_004,Inactive,-6.2
ZINC22561795_size_20_001,Inactive,-8.1
ZINC22561795_size_20_002,Inactive,-8
ZINC22561795_size_20_003,Inactive,-7.7
ZINC22561795_size_20_004,Inactive,-6.5
ZINC22561795_size_20_005,Inactive,-6.2
ZINC22561795_size_20_006,Inactive,-6.2
ZINC22561795_size_20_007,Inactive,-6
ZINC22561795_size_20_008,Inactive,-5.8
ZINC22561795_size_20_009,Inactive,-5.6
ZINC22561795_size_20_010,Inactive,-5.5
ZINC22589138_size_20_001,Inactive,-8.5
ZINC22589138_size_20_002,Inactive,-6.3
ZINC22589138_size_20_003,Inactive,-6
ZINC22589138_size_20_004,Inactive,-5.7
ZINC22596805_size_20_001,Inactive,-8.3
ZINC22596805_size_20_002,Inactive,-7.6
ZINC22596805_size_20_003,Inactive,-6
ZINC22596805_size_20_004,Inactive,-5.9
ZINC22599784_size_20_001,Inactive,-8.1
ZINC22599784_size_20_002,Inactive,-7.9
ZINC22599784_size_20_003,Inactive,-7.8
ZINC22599784_size_20_004,Inactive,-7.5
ZINC22599784_size_20_005,Inactive,-7.4
ZINC22612928_size_20_001,Inactive,-7.2
ZINC22612928_size_20_002,Inactive,-6.4
ZINC22612928_size_20_003,Inactive,-5.6
ZINC22612928_size_20_004,Inactive,-5
ZINC22616765_size_20_001,Inactive,-9.3
ZINC22616765_size_20_002,Inactive,-8.9
ZINC22616765_size_20_003,Inactive,-8.4
ZINC22616765_size_20_004,Inactive,-6.7
ZINC22627996_size_20_001,Inactive,-8
ZINC22627996_size_20_002,Inactive,-7.7
ZINC22627996_size_20_003,Inactive,-7.2
ZINC22627996_size_20_004,Inactive,-7
ZINC22627996_size_20_005,Inactive,-5.4
ZINC22638106_size_20_001,Inactive,-7.4
ZINC22638106_size_20_002,Inactive,-7.1
ZINC22638106_size_20_003,Inactive,-7
ZINC22638106_size_20_004,Inactive,-4.6
ZINC22645217_size_20_001,Inactive,-9.1
ZINC22645217_size_20_002,Inactive,-8.3
ZINC22645217_size_20_003,Inactive,-7.7
ZINC22645217_size_20_004,Inactive,-7.6
ZINC22645217_size_20_005,Inactive,-7.6
ZINC22645217_size_20_006,Inactive,-7.4
ZINC22645217_size_20_007,Inactive,-6.2
ZINC22648482_size_20_001,Inactive,-7.1
ZINC22648482_size_20_002,Inactive,-5.9
ZINC22648482_size_20_003,Inactive,-4.8
ZINC22648482_size_20_004,Inactive,-4.2
ZINC22698283_size_20_001,Inactive,-6.2
ZINC22698283_size_20_002,Inactive,-5.9
ZINC22698283_size_20_003,Inactive,-5.9
ZINC22698283_size_20_004,Inactive,-5.8
ZINC22698283_size_20_005,Inactive,-4.8
ZINC22698283_size_20_006,Inactive,-4.7
ZINC22698332_size_20_001,Inactive,-4.6
ZINC22703639_size_20_001,Inactive,-4.5
ZINC22703639_size_20_002,Inactive,-4.3
ZINC22704250_size_20_001,Inactive,-7.8
ZINC22704250_size_20_002,Inactive,-7
ZINC22704250_size_20_003,Inactive,-6.2
ZINC22704250_size_20_004,Inactive,-5.5
ZINC22704250_size_20_005,Inactive,-5.3
ZINC22708449_size_20_001,Inactive,-5.2
ZINC22708449_size_20_002,Inactive,-5.1
ZINC22708449_size_20_003,Inactive,-5.1
ZINC22708449_size_20_004,Inactive,-5
ZINC22708449_size_20_005,Inactive,-4.7
ZINC22708449_size_20_006,Inactive,-4.7
ZINC22708449_size_20_007,Inactive,-3.6
ZINC22755743_size_20_001,Inactive,-6.3
ZINC22755743_size_20_002,Inactive,-5.9
ZINC22755743_size_20_003,Inactive,-5.9
ZINC22755743_size_20_004,Inactive,-4.4
ZINC22755743_size_20_005,Inactive,-4.1
ZINC22755743_size_20_006,Inactive,-3.8
ZINC22760627_size_20_001,Inactive,-6.9
ZINC22760627_size_20_002,Inactive,-5.8
ZINC22760627_size_20_003,Inactive,-5.5
ZINC22760627_size_20_004,Inactive,-5.3
ZINC22760627_size_20_005,Inactive,-5.1
ZINC22760627_size_20_006,Inactive,-5.1
ZINC22832211_size_20_001,Inactive,-9.3
ZINC22832211_size_20_002,Inactive,-8.9
ZINC22832211_size_20_003,Inactive,-8.8
ZINC22832211_size_20_004,Inactive,-7.9
ZINC22832211_size_20_005,Inactive,-6.4
ZINC22854620_size_20_001,Inactive,-6.6
ZINC22854620_size_20_002,Inactive,-5.4
ZINC22854620_size_20_003,Inactive,-5.2
ZINC22854620_size_20_004,Inactive,-4.8
ZINC22854620_size_20_005,Inactive,-3.9
ZINC22864018_size_20_001,Inactive,-8
ZINC22864018_size_20_002,Inactive,-7.5
ZINC22864018_size_20_003,Inactive,-6.2
ZINC22864018_size_20_004,Inactive,-6.2
ZINC22864018_size_20_005,Inactive,-6
ZINC22864018_size_20_006,Inactive,-5.4
ZINC22864018_size_20_007,Inactive,-5.3
ZINC22874885_size_20_001,Inactive,-7.9
ZINC22874885_size_20_002,Inactive,-7.4
ZINC22874885_size_20_003,Inactive,-7.2
ZINC22874885_size_20_004,Inactive,-6.9
ZINC22874885_size_20_005,Inactive,-6
ZINC22912361_size_20_001,Inactive,-7.9
ZINC22912361_size_20_002,Inactive,-7.8
ZINC22912361_size_20_003,Inactive,-7.3
ZINC22912361_size_20_004,Inactive,-6.3
ZINC22912361_size_20_005,Inactive,-6.1
ZINC22912361_size_20_006,Inactive,-5.8
ZINC22912361_size_20_007,Inactive,-5.6
ZINC22912361_size_20_008,Inactive,-5.3
ZINC22958183_size_20_001,Inactive,-4.8
ZINC22958183_size_20_002,Inactive,-4.5
ZINC22958183_size_20_003,Inactive,-4.4
ZINC22958183_size_20_004,Inactive,-4.1
ZINC22958183_size_20_005,Inactive,-3.5
ZINC22958183_size_20_006,Inactive,-2.9
ZINC22958183_size_20_007,Inactive,-2.4
ZINC22958730_size_20_001,Inactive,-9.1
ZINC22958730_size_20_002,Inactive,-7.9
ZINC22958730_size_20_003,Inactive,-7.4
ZINC22958730_size_20_004,Inactive,-6.9
ZINC22959372_size_20_001,Inactive,-6.1
ZINC22959372_size_20_002,Inactive,-6.1
ZINC22959372_size_20_003,Inactive,-6
ZINC22959372_size_20_004,Inactive,-6
ZINC22959372_size_20_005,Inactive,-6
ZINC22959372_size_20_006,Inactive,-5.9
ZINC22959372_size_20_007,Inactive,-5.9
ZINC22959372_size_20_008,Inactive,-5.9
ZINC22959372_size_20_009,Inactive,-5.8
ZINC22959372_size_20_010,Inactive,-5.8
ZINC22959372_size_20_011,Inactive,-5.5
ZINC22959372_size_20_012,Inactive,-5.5
ZINC22959372_size_20_013,Inactive,-5.4
ZINC22959372_size_20_014,Inactive,-5.1
ZINC22959372_size_20_015,Inactive,-4.8
ZINC22979546_size_20_001,Inactive,-7.8
ZINC22979546_size_20_002,Inactive,-7
ZINC22979546_size_20_003,Inactive,-6.8
ZINC22979546_size_20_004,Inactive,-6.7
ZINC22979546_size_20_005,Inactive,-6.2
ZINC22979546_size_20_006,Inactive,-5.5
ZINC22979546_size_20_007,Inactive,-5.3
ZINC22981344_size_20_001,Inactive,-7.9
ZINC22981344_size_20_002,Inactive,-7.6
ZINC22981344_size_20_003,Inactive,-7.4
ZINC22981344_size_20_004,Inactive,-6.9
ZINC22981344_size_20_005,Inactive,-6.1
ZINC22996743_size_20_001,Inactive,-6.9
ZINC22996743_size_20_002,Inactive,-6.8
ZINC22996743_size_20_003,Inactive,-6.5
ZINC22996743_size_20_004,Inactive,-6.1
ZINC22996743_size_20_005,Inactive,-5
ZINC22996743_size_20_006,Inactive,-4.5
ZINC23038022_size_20_001,Inactive,-8.5
ZINC23038022_size_20_002,Inactive,-8.2
ZINC23038022_size_20_003,Inactive,-7.4
ZINC23038022_size_20_004,Inactive,-6.9
ZINC23038022_size_20_005,Inactive,-6.8
ZINC23038022_size_20_006,Inactive,-6.2
ZINC23054927_size_20_001,Inactive,-8.2
ZINC23054927_size_20_002,Inactive,-8
ZINC23054927_size_20_003,Inactive,-7.9
ZINC23054927_size_20_004,Inactive,-6.9
ZINC23054927_size_20_005,Inactive,-5.6
ZINC23086423_size_20_001,Inactive,-2.5
ZINC23086423_size_20_002,Inactive,-1.1
ZINC23086423_size_20_003,Inactive,-0.8
ZINC23086423_size_20_004,Inactive,-0.6
ZINC23086423_size_20_005,Inactive,0
ZINC23086544_size_20_001,Inactive,-6.1
ZINC23086544_size_20_002,Inactive,-5.4
ZINC23086544_size_20_003,Inactive,-4.5
ZINC23125678_size_20_001,Inactive,-5.6
ZINC23125678_size_20_002,Inactive,-5
ZINC23125678_size_20_003,Inactive,-4.7
ZINC23125678_size_20_004,Inactive,-3.8
ZINC23125678_size_20_005,Inactive,-3.6
ZINC23126095_size_20_001,Inactive,-8.9
ZINC23126095_size_20_002,Inactive,-8.7
ZINC23126095_size_20_003,Inactive,-6.7
ZINC23126144_size_20_001,Inactive,-8.5
ZINC23126144_size_20_002,Inactive,-8.4
ZINC23126144_size_20_003,Inactive,-8.3
ZINC23126144_size_20_004,Inactive,-5.7
ZINC23126316_size_20_001,Inactive,-8.2
ZINC23126316_size_20_002,Inactive,-8
ZINC23126316_size_20_003,Inactive,-6.7
ZINC23126316_size_20_004,Inactive,-6.6
ZINC23138728_size_20_001,Inactive,-7.3
