Pose,Real_Class,CNN-Score
ZINC20213947_size_20_001,Inactive,0.51843
ZINC20220814_size_20_001,Inactive,0.14557
ZINC20220814_size_20_002,Inactive,0.16523
ZINC20220814_size_20_003,Inactive,0.08346
ZINC20228235_size_20_001,Inactive,0.68769
ZINC20228235_size_20_002,Inactive,0.65471
ZINC20228235_size_20_003,Inactive,0.15955
ZINC20228235_size_20_004,Inactive,0.44682
ZINC20228235_size_20_005,Inactive,0.49317
ZINC20228235_size_20_006,Inactive,0.25306
ZINC20228235_size_20_007,Inactive,0.44979
ZINC20228235_size_20_008,Inactive,0.39686
ZINC20228235_size_20_009,Inactive,0.39101
ZINC20228723_size_20_001,Inactive,0.32073
ZINC20228723_size_20_002,Inactive,0.48875
ZINC20228870_size_20_001,Inactive,0.11406
ZINC20228870_size_20_002,Inactive,0.1049
ZINC20236191_size_20_001,Inactive,0.46356
ZINC20236191_size_20_002,Inactive,0.22431
ZINC20236191_size_20_003,Inactive,0.3711
ZINC20236191_size_20_004,Inactive,0.28774
ZINC20236191_size_20_005,Inactive,0.1241
ZINC20236191_size_20_006,Inactive,0.15401
ZINC20236691_size_20_001,Inactive,0.3408
ZINC20236691_size_20_002,Inactive,0.27689
ZINC20239054_size_20_001,Inactive,0.07312
ZINC20239054_size_20_002,Inactive,0.10768
ZINC20239054_size_20_003,Inactive,0.12099
ZINC20239054_size_20_004,Inactive,0.09241
ZINC20239054_size_20_005,Inactive,0.06348
ZINC20239054_size_20_006,Inactive,0.11338
ZINC20239054_size_20_007,Inactive,0.15586
ZINC20239054_size_20_008,Inactive,0.18746
ZINC20258953_size_20_001,Inactive,0.11342
ZINC20258953_size_20_002,Inactive,0.2647
ZINC20258953_size_20_003,Inactive,0.38782
ZINC20293969_size_20_001,Inactive,0.13444
ZINC20293969_size_20_002,Inactive,0.17219
ZINC20293969_size_20_003,Inactive,0.09747
ZINC20293969_size_20_004,Inactive,0.17785
ZINC20300904_size_20_001,Inactive,0.26298
ZINC20300904_size_20_002,Inactive,0.40024
ZINC20300904_size_20_003,Inactive,0.23119
ZINC20300904_size_20_004,Inactive,0.25259
ZINC20300904_size_20_005,Inactive,0.20226
ZINC20300904_size_20_006,Inactive,0.11781
ZINC20309236_size_20_001,Inactive,0.15878
ZINC20309236_size_20_002,Inactive,0.10316
ZINC20309236_size_20_003,Inactive,0.06158
ZINC20309236_size_20_004,Inactive,0.04645
ZINC20309236_size_20_005,Inactive,0.08411
ZINC20309236_size_20_006,Inactive,0.03068
ZINC20309236_size_20_007,Inactive,0.01825
ZINC20309236_size_20_008,Inactive,0.17198
ZINC20312543_size_20_001,Inactive,0.30179
ZINC20325159_size_20_001,Inactive,0.48154
ZINC20325159_size_20_002,Inactive,0.61855
ZINC20325159_size_20_003,Inactive,0.56716
ZINC20332236_size_20_001,Inactive,0.71069
ZINC20332236_size_20_002,Inactive,0.34008
ZINC20332236_size_20_003,Inactive,0.25987
ZINC20340073_size_20_001,Inactive,0.12816
ZINC20340073_size_20_002,Inactive,0.14819
ZINC20340073_size_20_003,Inactive,0.15869
ZINC20354413_size_20_001,Inactive,0.27466
ZINC20356344_size_20_001,Inactive,0.11708
ZINC20356344_size_20_002,Inactive,0.10593
ZINC20356344_size_20_003,Inactive,0.34322
ZINC20356344_size_20_004,Inactive,0.36547
ZINC20356344_size_20_005,Inactive,0.28915
ZINC20356375_size_20_001,Inactive,0.0238
ZINC20356375_size_20_002,Inactive,0.02161
ZINC20356375_size_20_003,Inactive,0.08737
ZINC20356375_size_20_004,Inactive,0.08566
ZINC20356415_size_20_001,Inactive,0.065
ZINC20356415_size_20_002,Inactive,0.06386
ZINC20356464_size_20_001,Inactive,0.06431
ZINC20356464_size_20_002,Inactive,0.02629
ZINC20356464_size_20_003,Inactive,0.04299
ZINC20356464_size_20_004,Inactive,0.07894
ZINC20356522_size_20_001,Inactive,0.07454
ZINC20356522_size_20_002,Inactive,0.26945
ZINC20356560_size_20_001,Inactive,0.03127
ZINC20356560_size_20_002,Inactive,0.02179
ZINC20356560_size_20_003,Inactive,0.02732
ZINC20356560_size_20_004,Inactive,0.03609
ZINC20356589_size_20_001,Inactive,0.05764
ZINC20392736_size_20_001,Inactive,0.23994
ZINC20392736_size_20_002,Inactive,0.39359
ZINC20410755_size_20_001,Inactive,0.2031
ZINC20410755_size_20_002,Inactive,0.13629
ZINC20410755_size_20_003,Inactive,0.19092
ZINC20416967_size_20_001,Inactive,0.05632
ZINC20416967_size_20_002,Inactive,0.04799
ZINC20417837_size_20_001,Inactive,0.11017
ZINC20417837_size_20_002,Inactive,0.07717
ZINC20417837_size_20_003,Inactive,0.05962
ZINC20417837_size_20_004,Inactive,0.04508
ZINC20417837_size_20_005,Inactive,0.16684
ZINC20417837_size_20_006,Inactive,0.07787
ZINC20417837_size_20_007,Inactive,0.12429
ZINC20424206_size_20_001,Inactive,0.27827
ZINC20424206_size_20_002,Inactive,0.29116
ZINC20424206_size_20_003,Inactive,0.13959
ZINC20424206_size_20_004,Inactive,0.08364
ZINC20424206_size_20_005,Inactive,0.15469
ZINC20424206_size_20_006,Inactive,0.16337
ZINC20436298_size_20_001,Inactive,0.52885
ZINC20436298_size_20_002,Inactive,0.4418
ZINC20436298_size_20_003,Inactive,0.18497
ZINC20436298_size_20_004,Inactive,0.15112
ZINC20437369_size_20_001,Inactive,0.08124
ZINC20437369_size_20_002,Inactive,0.05865
ZINC20437369_size_20_003,Inactive,0.05732
ZINC20437369_size_20_004,Inactive,0.13569
ZINC20437369_size_20_005,Inactive,0.08539
ZINC20437369_size_20_006,Inactive,0.19007
ZINC20437369_size_20_007,Inactive,0.13063
ZINC20463106_size_20_001,Inactive,0.24717
ZINC20463106_size_20_002,Inactive,0.04915
ZINC20463273_size_20_001,Inactive,0.10409
ZINC20463273_size_20_002,Inactive,0.05915
ZINC20463273_size_20_003,Inactive,0.04945
ZINC20463273_size_20_004,Inactive,0.09348
ZINC20465605_size_20_001,Inactive,0.65674
ZINC20465605_size_20_002,Inactive,0.24007
ZINC20465605_size_20_003,Inactive,0.18666
ZINC20465605_size_20_004,Inactive,0.0931
ZINC20465605_size_20_005,Inactive,0.09745
ZINC20465605_size_20_006,Inactive,0.1247
ZINC20468255_size_20_001,Inactive,0.13737
ZINC20468255_size_20_002,Inactive,0.13257
ZINC20468255_size_20_003,Inactive,0.11746
ZINC20468255_size_20_004,Inactive,0.10952
ZINC20468255_size_20_005,Inactive,0.10085
ZINC20471439_size_20_001,Inactive,0.05876
ZINC20471439_size_20_002,Inactive,0.13651
ZINC20471439_size_20_003,Inactive,0.08951
ZINC20471439_size_20_004,Inactive,0.09593
ZINC20471439_size_20_005,Inactive,0.04864
ZINC20494825_size_20_001,Inactive,0.10531
ZINC20494825_size_20_002,Inactive,0.14085
ZINC20494969_size_20_001,Inactive,0.1318
ZINC20494969_size_20_002,Inactive,0.142
ZINC20494969_size_20_003,Inactive,0.15283
ZINC20494969_size_20_004,Inactive,0.27917
ZINC20494969_size_20_005,Inactive,0.12346
ZINC20494969_size_20_006,Inactive,0.08895
ZINC20503258_size_20_001,Inactive,0.5675
ZINC20515455_size_20_001,Inactive,0.11399
ZINC20516310_size_20_001,Inactive,0.0494
ZINC20516310_size_20_002,Inactive,0.05341
ZINC20516310_size_20_003,Inactive,0.10792
ZINC20516310_size_20_004,Inactive,0.11226
ZINC20516310_size_20_005,Inactive,0.11634
ZINC20516310_size_20_006,Inactive,0.08593
ZINC20516310_size_20_007,Inactive,0.10998
ZINC20518996_size_20_001,Inactive,0.09907
ZINC20518996_size_20_002,Inactive,0.04834
ZINC20528518_size_20_001,Inactive,0.48134
ZINC20528518_size_20_002,Inactive,0.27493
ZINC20532544_size_20_001,Inactive,0.05687
ZINC20532544_size_20_002,Inactive,0.05488
ZINC20532544_size_20_003,Inactive,0.08141
ZINC20533617_size_20_001,Inactive,0.21291
ZINC20533617_size_20_002,Inactive,0.05505
ZINC20547240_size_20_001,Inactive,0.30067
ZINC20547240_size_20_002,Inactive,0.26524
ZINC20547240_size_20_003,Inactive,0.29639
ZINC20547240_size_20_004,Inactive,0.32193
ZINC20547240_size_20_005,Inactive,0.33155
ZINC20562100_size_20_001,Inactive,0.27429
ZINC20562100_size_20_002,Inactive,0.08774
ZINC20562100_size_20_003,Inactive,0.13587
ZINC20562100_size_20_004,Inactive,0.18243
ZINC20562100_size_20_005,Inactive,0.09138
ZINC20562100_size_20_006,Inactive,0.21718
ZINC20562100_size_20_007,Inactive,0.20538
ZINC20564122_size_20_001,Inactive,0.04067
ZINC20564122_size_20_002,Inactive,0.07973
ZINC20564122_size_20_003,Inactive,0.02135
ZINC20564243_size_20_001,Inactive,0.14369
ZINC20564243_size_20_002,Inactive,0.05378
ZINC20564243_size_20_003,Inactive,0.07079
ZINC20564313_size_20_001,Inactive,0.0891
ZINC20564313_size_20_002,Inactive,0.08198
ZINC20564313_size_20_003,Inactive,0.15791
ZINC20564477_size_20_001,Inactive,0.08232
ZINC20564477_size_20_002,Inactive,0.35834
ZINC20564477_size_20_003,Inactive,0.08729
ZINC20568739_size_20_001,Inactive,0.12037
ZINC20568739_size_20_002,Inactive,0.10222
ZINC20568739_size_20_003,Inactive,0.12568
ZINC20572950_size_20_001,Inactive,0.0713
ZINC20572950_size_20_002,Inactive,0.35227
ZINC20575083_size_20_001,Inactive,0.08323
ZINC20575083_size_20_002,Inactive,0.11108
ZINC20575083_size_20_003,Inactive,0.0903
ZINC20575083_size_20_004,Inactive,0.11208
ZINC20575083_size_20_005,Inactive,0.08954
ZINC20575083_size_20_006,Inactive,0.10101
ZINC20575083_size_20_007,Inactive,0.04065
ZINC20575083_size_20_008,Inactive,0.10517
ZINC20575083_size_20_009,Inactive,0.24225
ZINC20575083_size_20_010,Inactive,0.13099
ZINC20577793_size_20_001,Inactive,0.08436
ZINC20577793_size_20_002,Inactive,0.07065
ZINC20577793_size_20_003,Inactive,0.06765
ZINC20577793_size_20_004,Inactive,0.11199
ZINC20577793_size_20_005,Inactive,0.12667
ZINC20581841_size_20_001,Inactive,0.38623
ZINC20581841_size_20_002,Inactive,0.38159
ZINC20582329_size_20_001,Inactive,0.08219
ZINC20584802_size_20_001,Inactive,0.42216
ZINC20584802_size_20_002,Inactive,0.20414
ZINC20585010_size_20_001,Inactive,0.04886
ZINC20585010_size_20_002,Inactive,0.04715
ZINC20585010_size_20_003,Inactive,0.06625
ZINC20585010_size_20_004,Inactive,0.03163
ZINC20585010_size_20_005,Inactive,0.06427
ZINC20585010_size_20_006,Inactive,0.11668
ZINC20585010_size_20_007,Inactive,0.22955
ZINC20585012_size_20_001,Inactive,0.11634
ZINC20585012_size_20_002,Inactive,0.23687
ZINC20585014_size_20_001,Inactive,0.14155
ZINC20585014_size_20_002,Inactive,0.1583
ZINC20598031_size_20_001,Inactive,0.04948
ZINC20598031_size_20_002,Inactive,0.04726
ZINC20598031_size_20_003,Inactive,0.03766
ZINC20598031_size_20_004,Inactive,0.03867
ZINC20602293_size_20_001,Inactive,0.40851
ZINC20602293_size_20_002,Inactive,0.41829
ZINC20604634_size_20_001,Inactive,0.03982
ZINC20604634_size_20_002,Inactive,0.03135
ZINC20604634_size_20_003,Inactive,0.03733
ZINC20604634_size_20_004,Inactive,0.0478
ZINC20604634_size_20_005,Inactive,0.04392
ZINC20604634_size_20_006,Inactive,0.08052
ZINC20607162_size_20_001,Inactive,0.32696
ZINC20607162_size_20_002,Inactive,0.17581
ZINC20607162_size_20_003,Inactive,0.06942
ZINC20607162_size_20_004,Inactive,0.06255
ZINC20607162_size_20_005,Inactive,0.26318
ZINC20609447_size_20_001,Inactive,0.15075
ZINC20609447_size_20_002,Inactive,0.08638
ZINC20609447_size_20_003,Inactive,0.05125
ZINC20609447_size_20_004,Inactive,0.08476
ZINC20611207_size_20_001,Inactive,0.14321
ZINC20611207_size_20_002,Inactive,0.14494
ZINC20611207_size_20_003,Inactive,0.07256
ZINC20611207_size_20_004,Inactive,0.27637
ZINC20611220_size_20_001,Inactive,0.30448
ZINC20611220_size_20_002,Inactive,0.10714
ZINC20611220_size_20_003,Inactive,0.08935
ZINC20611220_size_20_004,Inactive,0.09398
ZINC20611220_size_20_005,Inactive,0.07488
ZINC20611710_size_20_001,Inactive,0.1986
ZINC20611710_size_20_002,Inactive,0.09985
ZINC20611710_size_20_003,Inactive,0.10578
ZINC20611710_size_20_004,Inactive,0.08793
ZINC20611710_size_20_005,Inactive,0.25854
ZINC20618409_size_20_001,Inactive,0.03039
ZINC20618409_size_20_002,Inactive,0.03023
ZINC20618409_size_20_003,Inactive,0.06738
ZINC20618409_size_20_004,Inactive,0.03087
ZINC20618409_size_20_005,Inactive,0.04781
ZINC20621004_size_20_001,Inactive,0.3489
ZINC20621004_size_20_002,Inactive,0.26634
ZINC20627018_size_20_001,Inactive,0.05846
ZINC20627018_size_20_002,Inactive,0.08219
ZINC20627018_size_20_003,Inactive,0.26839
ZINC20627018_size_20_004,Inactive,0.27655
ZINC20634122_size_20_001,Inactive,0.39928
ZINC20634122_size_20_002,Inactive,0.03357
ZINC20634122_size_20_003,Inactive,0.03811
ZINC20634122_size_20_004,Inactive,0.03384
ZINC20634122_size_20_005,Inactive,0.30876
ZINC20634122_size_20_006,Inactive,0.05843
ZINC20634122_size_20_007,Inactive,0.11897
ZINC20634122_size_20_008,Inactive,0.24663
ZINC20634122_size_20_009,Inactive,0.17373
ZINC20634122_size_20_010,Inactive,0.09982
ZINC20638712_size_20_001,Inactive,0.07925
ZINC20638712_size_20_002,Inactive,0.02302
ZINC20638712_size_20_003,Inactive,0.04785
ZINC20638712_size_20_004,Inactive,0.0578
ZINC20638712_size_20_005,Inactive,0.06464
ZINC20642313_size_20_001,Inactive,0.07435
ZINC20642313_size_20_002,Inactive,0.12589
ZINC20642313_size_20_003,Inactive,0.32432
ZINC20642313_size_20_004,Inactive,0.3312
ZINC20642313_size_20_005,Inactive,0.18907
ZINC20643993_size_20_001,Inactive,0.39832
ZINC20643993_size_20_002,Inactive,0.28974
ZINC20643993_size_20_003,Inactive,0.34683
ZINC20705188_size_20_001,Inactive,0.11375
ZINC20705188_size_20_002,Inactive,0.10151
ZINC20705188_size_20_003,Inactive,0.16761
ZINC20705188_size_20_004,Inactive,0.21491
ZINC20705188_size_20_005,Inactive,0.42032
ZINC20705188_size_20_006,Inactive,0.4533
ZINC20705188_size_20_007,Inactive,0.21564
ZINC20705188_size_20_008,Inactive,0.18297
ZINC20717348_size_20_001,Inactive,0.15766
ZINC20717348_size_20_002,Inactive,0.06714
ZINC20717348_size_20_003,Inactive,0.06997
ZINC20717754_size_20_001,Inactive,0.03639
ZINC20717754_size_20_002,Inactive,0.03894
ZINC20717754_size_20_003,Inactive,0.20896
ZINC20717754_size_20_004,Inactive,0.1877
ZINC20736679_size_20_001,Inactive,0.17545
ZINC20736679_size_20_002,Inactive,0.12527
ZINC20736679_size_20_003,Inactive,0.23452
ZINC20736679_size_20_004,Inactive,0.03248
ZINC20736679_size_20_005,Inactive,0.13054
ZINC20737985_size_20_001,Inactive,0.05964
ZINC20737985_size_20_002,Inactive,0.06555
ZINC20737985_size_20_003,Inactive,0.06628
ZINC20737985_size_20_004,Inactive,0.05575
ZINC20737985_size_20_005,Inactive,0.05283
ZINC20737985_size_20_006,Inactive,0.05223
ZINC20737985_size_20_007,Inactive,0.04285
ZINC20737985_size_20_008,Inactive,0.12159
ZINC20737985_size_20_009,Inactive,0.43536
ZINC20737985_size_20_010,Inactive,0.52177
ZINC20748482_size_20_001,Inactive,0.06253
ZINC20748482_size_20_002,Inactive,0.08866
ZINC20748482_size_20_003,Inactive,0.24879
ZINC20748482_size_20_004,Inactive,0.40925
ZINC20748482_size_20_005,Inactive,0.36543
ZINC20748488_size_20_001,Inactive,0.36378
ZINC20748488_size_20_002,Inactive,0.61384
ZINC20754009_size_20_001,Inactive,0.22795
ZINC20754009_size_20_002,Inactive,0.08457
ZINC20754009_size_20_003,Inactive,0.07519
ZINC20754009_size_20_004,Inactive,0.10559
ZINC20756603_size_20_001,Inactive,0.06121
ZINC20756603_size_20_002,Inactive,0.07204
ZINC20756603_size_20_003,Inactive,0.14723
ZINC20756986_size_20_001,Inactive,0.1006
ZINC20756986_size_20_002,Inactive,0.38272
ZINC20756986_size_20_003,Inactive,0.49901
ZINC20760215_size_20_001,Inactive,0.59648
ZINC20760539_size_20_001,Inactive,0.08354
ZINC20760539_size_20_002,Inactive,0.21979
ZINC20760539_size_20_003,Inactive,0.21264
ZINC20768499_size_20_001,Inactive,0.38061
ZINC20768499_size_20_002,Inactive,0.42238
ZINC20768499_size_20_003,Inactive,0.18491
ZINC20768499_size_20_004,Inactive,0.20327
ZINC20768499_size_20_005,Inactive,0.22092
ZINC20768499_size_20_006,Inactive,0.13202
ZINC20768499_size_20_007,Inactive,0.18576
ZINC20768499_size_20_008,Inactive,0.10578
ZINC20768588_size_20_001,Inactive,0.13273
ZINC20768588_size_20_002,Inactive,0.16431
ZINC20768588_size_20_003,Inactive,0.13635
ZINC20768588_size_20_004,Inactive,0.1082
ZINC20768588_size_20_005,Inactive,0.23917
ZINC20785026_size_20_001,Inactive,0.31801
ZINC20785026_size_20_002,Inactive,0.23783
ZINC20828841_size_20_001,Inactive,0.03008
ZINC20828841_size_20_002,Inactive,0.05284
ZINC20828841_size_20_003,Inactive,0.03024
ZINC20828841_size_20_004,Inactive,0.01798
ZINC20828841_size_20_005,Inactive,0.08343
ZINC20828841_size_20_006,Inactive,0.04534
ZINC20828841_size_20_007,Inactive,0.05227
ZINC20830354_size_20_001,Inactive,0.25614
ZINC20830354_size_20_002,Inactive,0.56445
ZINC20830354_size_20_003,Inactive,0.40061
ZINC20830893_size_20_001,Inactive,0.04422
ZINC20830893_size_20_002,Inactive,0.08793
ZINC20830893_size_20_003,Inactive,0.21939
ZINC20830893_size_20_004,Inactive,0.03076
ZINC20830893_size_20_005,Inactive,0.03797
ZINC20835427_size_20_001,Inactive,0.60752
ZINC20835427_size_20_002,Inactive,0.86688
ZINC20835427_size_20_003,Inactive,0.71314
ZINC20835427_size_20_004,Inactive,0.17316
ZINC20835427_size_20_005,Inactive,0.11843
ZINC20835427_size_20_006,Inactive,0.06802
ZINC20835427_size_20_007,Inactive,0.01623
ZINC20835427_size_20_008,Inactive,0.05685
ZINC20835427_size_20_009,Inactive,0.02932
ZINC20835427_size_20_010,Inactive,0.13456
ZINC20841598_size_20_001,Inactive,0.38452
ZINC20841598_size_20_002,Inactive,0.12917
ZINC20841598_size_20_003,Inactive,0.08647
ZINC20841598_size_20_004,Inactive,0.08879
ZINC20841598_size_20_005,Inactive,0.11501
ZINC20841598_size_20_006,Inactive,0.07513
ZINC20841598_size_20_007,Inactive,0.28729
ZINC20857726_size_20_001,Inactive,0.08634
ZINC20857726_size_20_002,Inactive,0.13653
ZINC20857726_size_20_003,Inactive,0.09992
ZINC20857726_size_20_004,Inactive,0.06428
ZINC20857726_size_20_005,Inactive,0.14029
ZINC20857726_size_20_006,Inactive,0.09654
ZINC20857726_size_20_007,Inactive,0.26338
ZINC20857726_size_20_008,Inactive,0.29569
ZINC20858919_size_20_001,Inactive,0.69474
ZINC20858919_size_20_002,Inactive,0.70536
ZINC20858919_size_20_003,Inactive,0.25049
ZINC20858919_size_20_004,Inactive,0.10926
ZINC20858919_size_20_005,Inactive,0.08112
ZINC20860035_size_20_001,Inactive,0.02955
ZINC20860035_size_20_002,Inactive,0.06162
ZINC20860035_size_20_003,Inactive,0.1015
ZINC20860035_size_20_004,Inactive,0.05057
ZINC20860035_size_20_005,Inactive,0.18171
ZINC20860035_size_20_006,Inactive,0.17262
ZINC20863758_size_20_001,Inactive,0.38585
ZINC20863758_size_20_002,Inactive,0.18523
ZINC20863758_size_20_003,Inactive,0.18981
ZINC20863758_size_20_004,Inactive,0.25655
ZINC20866977_size_20_001,Inactive,0.0836
ZINC20866977_size_20_002,Inactive,0.05148
ZINC20866977_size_20_003,Inactive,0.13704
ZINC20866977_size_20_004,Inactive,0.23206
ZINC20881829_size_20_001,Inactive,0.25129
ZINC20881829_size_20_002,Inactive,0.1461
ZINC20881829_size_20_003,Inactive,0.14722
ZINC20881829_size_20_004,Inactive,0.09049
ZINC20884721_size_20_001,Inactive,0.08176
ZINC20884721_size_20_002,Inactive,0.30888
ZINC20884721_size_20_003,Inactive,0.34378
ZINC20884721_size_20_004,Inactive,0.4084
ZINC20886110_size_20_001,Inactive,0.12919
ZINC20886110_size_20_002,Inactive,0.10761
ZINC20886110_size_20_003,Inactive,0.3473
ZINC20891335_size_20_001,Inactive,0.10934
ZINC20891339_size_20_001,Inactive,0.12582
ZINC20891339_size_20_002,Inactive,0.15135
ZINC20891339_size_20_003,Inactive,0.11738
ZINC20900544_size_20_001,Inactive,0.05634
ZINC20900544_size_20_002,Inactive,0.06635
ZINC20900544_size_20_003,Inactive,0.03525
ZINC20926118_size_20_001,Inactive,0.65584
ZINC20926118_size_20_002,Inactive,0.14177
ZINC20926118_size_20_003,Inactive,0.27318
ZINC20926118_size_20_004,Inactive,0.11861
ZINC20932926_size_20_001,Inactive,0.17827
ZINC20932926_size_20_002,Inactive,0.11369
ZINC20932926_size_20_003,Inactive,0.05808
ZINC20932926_size_20_004,Inactive,0.05753
ZINC20932926_size_20_005,Inactive,0.12028
ZINC20932926_size_20_006,Inactive,0.4362
ZINC20933507_size_20_001,Inactive,0.0405
ZINC20933507_size_20_002,Inactive,0.05342
ZINC20933507_size_20_003,Inactive,0.05775
ZINC20933507_size_20_004,Inactive,0.09587
ZINC20933507_size_20_005,Inactive,0.09489
ZINC20933507_size_20_006,Inactive,0.17457
ZINC20933507_size_20_007,Inactive,0.18759
ZINC20937169_size_20_001,Inactive,0.0798
ZINC20937169_size_20_002,Inactive,0.08266
ZINC20937169_size_20_003,Inactive,0.08002
ZINC20937169_size_20_004,Inactive,0.11712
ZINC20937169_size_20_005,Inactive,0.09722
ZINC20943264_size_20_001,Inactive,0.17347
ZINC20943264_size_20_002,Inactive,0.07627
ZINC20977971_size_20_001,Inactive,0.18802
ZINC20977971_size_20_002,Inactive,0.37858
ZINC20977971_size_20_003,Inactive,0.51038
ZINC20981223_size_20_001,Inactive,0.33436
ZINC20981223_size_20_002,Inactive,0.48452
ZINC20981223_size_20_003,Inactive,0.2991
ZINC20990867_size_20_001,Inactive,0.28021
ZINC20990867_size_20_002,Inactive,0.33605
ZINC20990867_size_20_003,Inactive,0.33584
ZINC20990867_size_20_004,Inactive,0.26997
ZINC20990867_size_20_005,Inactive,0.10375
ZINC20990867_size_20_006,Inactive,0.08267
ZINC20990867_size_20_007,Inactive,0.10139
ZINC20990867_size_20_008,Inactive,0.08853
ZINC20990867_size_20_009,Inactive,0.13118
ZINC20997610_size_20_001,Inactive,0.09995
ZINC20997610_size_20_002,Inactive,0.10653
ZINC20997610_size_20_003,Inactive,0.14301
ZINC20997610_size_20_004,Inactive,0.42611
ZINC20997610_size_20_005,Inactive,0.30746
ZINC20997610_size_20_006,Inactive,0.3081
ZINC20998664_size_20_001,Inactive,0.58118
ZINC20998664_size_20_002,Inactive,0.32794
ZINC20998664_size_20_003,Inactive,0.24632
ZINC21016875_size_20_001,Inactive,0.54976
ZINC21016875_size_20_002,Inactive,0.19907
ZINC21016875_size_20_003,Inactive,0.16085
ZINC21016875_size_20_004,Inactive,0.15641
ZINC21016879_size_20_001,Inactive,0.3782
ZINC21016879_size_20_002,Inactive,0.15097
ZINC21016879_size_20_003,Inactive,0.16516
ZINC21016879_size_20_004,Inactive,0.54303
ZINC21016879_size_20_005,Inactive,0.18923
ZINC21030176_size_20_001,Inactive,0.05878
ZINC21030176_size_20_002,Inactive,0.13326
ZINC21030176_size_20_003,Inactive,0.04092
ZINC21048563_size_20_001,Inactive,0.06993
ZINC21048563_size_20_002,Inactive,0.10887
ZINC21048563_size_20_003,Inactive,0.11402
ZINC21048563_size_20_004,Inactive,0.05929
ZINC21048563_size_20_005,Inactive,0.06346
ZINC21048563_size_20_006,Inactive,0.21436
ZINC21048563_size_20_007,Inactive,0.14971
ZINC21090332_size_20_001,Inactive,0.06445
ZINC21150407_size_20_001,Inactive,0.1027
ZINC21150407_size_20_002,Inactive,0.06774
ZINC21150407_size_20_003,Inactive,0.08655
ZINC21150407_size_20_004,Inactive,0.17332
ZINC21150437_size_20_001,Inactive,0.37129
ZINC21150437_size_20_002,Inactive,0.10697
ZINC21150437_size_20_003,Inactive,0.12416
ZINC21150437_size_20_004,Inactive,0.13772
ZINC21150573_size_20_001,Inactive,0.16775
ZINC21150573_size_20_002,Inactive,0.12112
ZINC21150573_size_20_003,Inactive,0.06696
ZINC21150573_size_20_004,Inactive,0.08192
ZINC21150573_size_20_005,Inactive,0.12131
ZINC21150573_size_20_006,Inactive,0.2621
ZINC21150573_size_20_007,Inactive,0.17505
ZINC21150573_size_20_008,Inactive,0.24551
ZINC21150693_size_20_001,Inactive,0.06516
ZINC21150693_size_20_002,Inactive,0.08636
ZINC21150693_size_20_003,Inactive,0.08166
ZINC21150693_size_20_004,Inactive,0.1429
ZINC21150693_size_20_005,Inactive,0.07642
ZINC21150693_size_20_006,Inactive,0.10579
ZINC21150693_size_20_007,Inactive,0.1877
ZINC21150693_size_20_008,Inactive,0.1083
ZINC21150969_size_20_001,Inactive,0.24239
ZINC21150969_size_20_002,Inactive,0.28608
ZINC21150969_size_20_003,Inactive,0.11717
ZINC21151148_size_20_001,Inactive,0.05355
ZINC21151148_size_20_002,Inactive,0.07928
ZINC21151148_size_20_003,Inactive,0.06306
ZINC21151148_size_20_004,Inactive,0.02455
ZINC21151148_size_20_005,Inactive,0.05906
ZINC21151148_size_20_006,Inactive,0.02284
ZINC21151148_size_20_007,Inactive,0.03097
ZINC21151148_size_20_008,Inactive,0.09115
ZINC21151148_size_20_009,Inactive,0.04288
ZINC21153864_size_20_001,Inactive,0.06282
ZINC21153864_size_20_002,Inactive,0.11413
ZINC21153864_size_20_003,Inactive,0.11097
ZINC21153864_size_20_004,Inactive,0.19183
ZINC21153864_size_20_005,Inactive,0.06851
ZINC21153864_size_20_006,Inactive,0.33319
ZINC21177189_size_20_001,Inactive,0.09637
ZINC21177189_size_20_002,Inactive,0.16886
ZINC21177189_size_20_003,Inactive,0.1134
ZINC21177189_size_20_004,Inactive,0.1024
ZINC21177189_size_20_005,Inactive,0.17866
ZINC21178153_size_20_001,Inactive,0.02705
ZINC21178153_size_20_002,Inactive,0.0496
ZINC21178153_size_20_003,Inactive,0.04145
ZINC21178153_size_20_004,Inactive,0.08484
ZINC21178153_size_20_005,Inactive,0.09455
ZINC21178153_size_20_006,Inactive,0.07909
ZINC21188169_size_20_001,Inactive,0.09335
ZINC21188169_size_20_002,Inactive,0.19658
ZINC21188169_size_20_003,Inactive,0.12165
ZINC21188169_size_20_004,Inactive,0.01267
ZINC21188169_size_20_005,Inactive,0.02584
ZINC21188169_size_20_006,Inactive,0.04389
ZINC21188169_size_20_007,Inactive,0.07524
ZINC21219308_size_20_001,Inactive,0.2756
ZINC21219308_size_20_002,Inactive,0.26759
ZINC21219308_size_20_003,Inactive,0.14338
ZINC21219308_size_20_004,Inactive,0.15187
ZINC21219308_size_20_005,Inactive,0.18256
ZINC21221949_size_20_001,Inactive,0.10434
ZINC21226870_size_20_001,Inactive,0.28524
ZINC21227783_size_20_001,Inactive,0.27659
ZINC21227783_size_20_002,Inactive,0.26835
ZINC21228569_size_20_001,Inactive,0.59048
ZINC21228569_size_20_002,Inactive,0.48667
ZINC21228569_size_20_003,Inactive,0.53588
ZINC21228954_size_20_001,Inactive,0.42825
ZINC21237278_size_20_001,Inactive,0.36263
ZINC21237278_size_20_002,Inactive,0.30132
ZINC21237278_size_20_003,Inactive,0.49911
